11000, 5, /data/simple/testSwap_1.matrix, object normalized
5.686000109
0, 8717, 0.8859554078, 1.993999958
1, 810, 0.8455131696, 0.1900000572
2, 356, 0.1246736041, 0.08500003815
3, 300, 0.07371796523, 0.07099986076
4, 211, 0.06758970939, 0.04999995232
5, 221, 0.07039385821, 0.05200004578
6, 202, 0.05952735774, 0.04800009727
7, 180, 0.06270855666, 0.04299998283
8, 137, 0.05169637785, 0.03299999237
9, 120, 0.06956078145, 0.02900004387
10, 132, 0.05830666221, 0.03099989891
11, 152, 0.06193626476, 0.03699994087
12, 112, 0.06612018889, 0.02700018883
13, 113, 0.06744290659, 0.02699995041
14, 114, 0.04710905461, 0.02699995041
15, 66, 0.04871956516, 0.01699995995
16, 47, 0.02839320086, 0.0110001564
17, 57, 0.0193471995, 0.01499986649
18, 67, 0.02831708179, 0.01600003242
19, 61, 0.02673201161, 0.0150001049
20, 39, 0.02420833209, 0.009999990463
21, 30, 0.01234133752, 0.007999897003
22, 37, 0.01192296333, 0.009000062943
23, 42, 0.01214145766, 0.01099991798
24, 43, 0.02026472714, 0.01099991798
25, 26, 0.01591913386, 0.007000207901
26, 20, 0.008293639824, 0.004999876022
27, 18, 0.006054419408, 0.005000114441
28, 1, 0.00065225887, 0.0009999275208
29, 2, 0.001073580751, 0.0009999275208
30, 1, 0.0002018065383, 0.001000165939
31, 0, 0, 0.0009999275208
32, 12434, 2.888000011
8.57400012
