14000, 5, /data/simple/testSwap_4.matrix, object normalized
11.97799993
0, 11039, 0.9384631464, 3.285000086
1, 946, 0.7744859547, 0.2820000648
2, 445, 0.1729699292, 0.1339998245
3, 471, 0.2020991625, 0.1410000324
4, 505, 0.1874386948, 0.1510000229
5, 441, 0.1728560153, 0.1330001354
6, 352, 0.1510338169, 0.1059999466
7, 214, 0.1118980411, 0.06399989128
8, 187, 0.0608722406, 0.05700016022
9, 104, 0.0319384322, 0.03199982643
10, 69, 0.01762385569, 0.02200007439
11, 45, 0.01278550273, 0.01399993896
12, 23, 0.006700737678, 0.008000135422
13, 27, 0.006056131517, 0.008999824524
14, 15, 0.004870743645, 0.006000041962
15, 18, 0.005667015011, 0.006000041962
16, 16, 0.00359472372, 0.006000041962
17, 26, 0.006260175884, 0.007999897003
18, 13, 0.005195730047, 0.005000114441
19, 13, 0.002415419282, 0.004999876022
20, 11, 0.002495975499, 0.005000114441
21, 6, 0.002038432814, 0.001999855042
22, 6, 0.001721057647, 0.003000020981
23, 3, 0.002047643617, 0.00200009346
24, 5, 0.001901850521, 0.003000020981
25, 2, 0.001577320744, 0.0009999275208
26, 2, 0.0002467206679, 0.00200009346
27, 0, 0, 0.0009999275208
28, 15004, 4.493000031
16.47099996
