17000, 5, /data/simple/testSwap_7.matrix, object normalized
2.023000002
0, 13428, 0.900037163, 4.628999949
1, 1713, 0.7688983963, 0.6019999981
2, 710, 0.2308874899, 0.245000124
3, 450, 0.175669418, 0.1549999714
4, 330, 0.1354274425, 0.1159999371
5, 264, 0.07546220554, 0.09200000763
6, 201, 0.05292539864, 0.07000017166
7, 157, 0.03292295668, 0.05499982834
8, 159, 0.03730583424, 0.05599999428
9, 162, 0.04007166478, 0.05700016022
10, 131, 0.03602054391, 0.04600000381
11, 144, 0.04752751651, 0.05099987984
12, 81, 0.04793707186, 0.02800011635
13, 51, 0.02236260421, 0.01899981499
14, 40, 0.01384880434, 0.0150001049
15, 34, 0.006071364687, 0.01300001144
16, 34, 0.007896439779, 0.01300001144
17, 22, 0.00682128584, 0.009000062943
18, 10, 0.003497321786, 0.003999948502
19, 23, 0.004474821641, 0.008000135422
20, 30, 0.007017423755, 0.0119998455
21, 29, 0.01338140266, 0.0110001564
22, 23, 0.005975870955, 0.008999824524
23, 26, 0.008612154832, 0.0110001564
24, 20, 0.009484129744, 0.007999897003
25, 26, 0.007156011774, 0.009999990463
26, 16, 0.005540852952, 0.006000041962
27, 6, 0.005685050414, 0.003000020981
28, 6, 0.00123610608, 0.003999948502
29, 10, 0.003900909628, 0.003999948502
30, 3, 0.000561391772, 0.003000020981
31, 6, 0.0006849524097, 0.003000020981
32, 1, 0.001922035841, 0.0009999275208
33, 1, 2.241384833e-05, 0.00200009346
34, 0, 0, 0.0009999275208
35, 18347, 6.371999979
8.394999981
