K-averages clustering of 13000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_3.matrix', metrics: object normalized
Loading data and computing initial values: 7.88499999 s (all future times given in seconds)
Iteration 1, 10300 moved objects, max delta = 0.9906613809, deltaT = 2.840000153
Iteration 28, 112 moved objects, max delta = 0.03482927498, deltaT = 0.03200006485
Iteration 29, 105 moved objects, max delta = 0.03298450187, deltaT = 0.02999997139
Iteration 30, 137 moved objects, max delta = 0.04477361418, deltaT = 0.03900003433
Iteration 31, 156 moved objects, max delta = 0.04679028387, deltaT = 0.04399991035
Iteration 32, 164 moved objects, max delta = 0.04819288719, deltaT = 0.04600000381
Iteration 33, 183 moved objects, max delta = 0.04832528751, deltaT = 0.05099987984
Iteration 34, 173 moved objects, max delta = 0.05328855829, deltaT = 0.0490000248
Iteration 35, 163 moved objects, max delta = 0.0506749526, deltaT = 0.04600000381
Iteration 36, 186 moved objects, max delta = 0.05884602045, deltaT = 0.05200004578
Iteration 37, 168 moved objects, max delta = 0.05825609889, deltaT = 0.04800009727
Iteration 38, 153 moved objects, max delta = 0.04555250852, deltaT = 0.04299998283
Iteration 39, 145 moved objects, max delta = 0.05194533036, deltaT = 0.04099988937
Iteration 40, 165 moved objects, max delta = 0.04927729816, deltaT = 0.04600000381
Iteration 41, 150 moved objects, max delta = 0.05811563354, deltaT = 0.04299998283
Iteration 42, 145 moved objects, max delta = 0.04900110449, deltaT = 0.04100012779
Iteration 43, 178 moved objects, max delta = 0.05365565212, deltaT = 0.04999995232
Iteration 44, 149 moved objects, max delta = 0.05766273514, deltaT = 0.04200005531
Iteration 45, 160 moved objects, max delta = 0.0469483242, deltaT = 0.04499983788
Iteration 46, 180 moved objects, max delta = 0.05776990661, deltaT = 0.05100011826
Iteration 47, 177 moved objects, max delta = 0.06881297931, deltaT = 0.0490000248
Iteration 48, 175 moved objects, max delta = 0.06897301547, deltaT = 0.04999995232
Iteration 49, 181 moved objects, max delta = 0.07166756312, deltaT = 0.05100011826
Iteration 50, 181 moved objects, max delta = 0.07765702712, deltaT = 0.05099987984
Iteration 51, 215 moved objects, max delta = 0.08521224832, deltaT = 0.05999994278
Iteration 52, 206 moved objects, max delta = 0.08256719709, deltaT = 0.05800008774
Iteration 53, 180 moved objects, max delta = 0.06592578635, deltaT = 0.04999995232
Iteration 54, 173 moved objects, max delta = 0.07642237207, deltaT = 0.0490000248
Iteration 55, 188 moved objects, max delta = 0.07523653625, deltaT = 0.0529999733
Iteration 56, 133 moved objects, max delta = 0.05932926498, deltaT = 0.03699994087
Iteration 57, 151 moved objects, max delta = 0.04110001544, deltaT = 0.04299998283
Iteration 58, 111 moved objects, max delta = 0.0459060141, deltaT = 0.03200006485
Iteration 59, 69 moved objects, max delta = 0.02391386575, deltaT = 0.01999998093
Iteration 60, 43 moved objects, max delta = 0.0150821625, deltaT = 0.01200008392
Iteration 61, 19 moved objects, max delta = 0.007032523823, deltaT = 0.006999969482
Iteration 62, 18 moved objects, max delta = 0.00650784857, deltaT = 0.006000041962
Iteration 63, 33 moved objects, max delta = 0.006705334262, deltaT = 0.009999990463
Iteration 64, 23 moved objects, max delta = 0.008306684256, deltaT = 0.006999969482
Iteration 65, 35 moved objects, max delta = 0.01486343435, deltaT = 0.01099991798
Iteration 66, 43 moved objects, max delta = 0.02168029301, deltaT = 0.01200008392
Iteration 67, 47 moved objects, max delta = 0.01971248604, deltaT = 0.01399993896
Iteration 68, 46 moved objects, max delta = 0.02266191831, deltaT = 0.01399993896
Iteration 69, 25 moved objects, max delta = 0.01968643799, deltaT = 0.008000135422
Iteration 70, 7 moved objects, max delta = 0.003170928878, deltaT = 0.003000020981
Iteration 71, 4 moved objects, max delta = 0.001234381784, deltaT = 0.001999855042
Iteration 72, 1 moved object, max delta = 0.001532380181, deltaT = 0.001000165939
Iteration 73, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 73 iterations, 19888 moved objects, clustering performed in 5.555000067 s
Total time with loading: 13.44000006 s
