11000, 5, /data/simple/testSwap_1.matrix, object normalized
5.647000074
0, 8716, 0.8864444074, 1.972999811
1, 1256, 0.8694792377, 0.2940001488
2, 272, 0.13831155, 0.06500005722
3, 142, 0.05568816667, 0.03399991989
4, 76, 0.02882227733, 0.01799988747
5, 44, 0.01489525984, 0.0110001564
6, 27, 0.01756075367, 0.006999969482
7, 18, 0.00490530773, 0.004999876022
8, 19, 0.005047571504, 0.006000041962
9, 19, 0.00661014885, 0.005000114441
10, 5, 0.002570061718, 0.001999855042
11, 5, 0.007031560816, 0.00200009346
12, 1, 0.000496415545, 0.0009999275208
13, 0, 0, 0.001000165939
14, 10600, 2.424000025
8.071000099
