10000, 5, /data/simple/testSwap_0.matrix, object normalized
9.512000084
0, 7907, 0.9130703744, 1.654000044
1, 837, 0.825299688, 0.1789999008
2, 474, 0.2028688079, 0.1010000706
3, 483, 0.1964510253, 0.1029999256
4, 498, 0.2184348013, 0.1070001125
5, 433, 0.1667051536, 0.09199976921
6, 344, 0.1591158968, 0.07400012016
7, 214, 0.09650160802, 0.04600000381
8, 154, 0.06558056279, 0.03399991989
9, 79, 0.03804273508, 0.01699995995
10, 42, 0.02517605286, 0.01000022888
11, 39, 0.01371466209, 0.008999824524
12, 21, 0.009420587195, 0.005000114441
13, 6, 0.002987751817, 0.001999855042
14, 2, 0.0008550884639, 0.001000165939
15, 6, 0.001480002267, 0.001999855042
16, 2, 0.001606548173, 0.001000165939
17, 1, 0.0001700714948, 0.0009999275208
18, 0, 0, 0.0009999275208
19, 11542, 2.438999891
11.95099998
