K-averages clustering of 10000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_0.matrix'
Loading data and computing initial values: 0.6300001144 s (all future times given in seconds)
Iteration 1, 7655 moved objects, max delta = 0.02362910732, deltaT = 0.8389999866
Iteration 2, 1980 moved objects, max delta = 0.2731964201, deltaT = 0.7999999523
Iteration 3, 751 moved objects, max delta = 0.1255501132, deltaT = 0.7940001488
Iteration 4, 490 moved objects, max delta = 0.07925193214, deltaT = 0.7889997959
Iteration 5, 363 moved objects, max delta = 0.08208802841, deltaT = 0.7890000343
Iteration 6, 308 moved objects, max delta = 0.08914110339, deltaT = 0.7880001068
Iteration 7, 314 moved objects, max delta = 0.07922925853, deltaT = 0.7879998684
Iteration 8, 312 moved objects, max delta = 0.07863348786, deltaT = 0.7890000343
Iteration 9, 279 moved objects, max delta = 0.1022683562, deltaT = 0.7890000343
Iteration 10, 273 moved objects, max delta = 0.08449241007, deltaT = 0.7890000343
Iteration 11, 266 moved objects, max delta = 0.07672134037, deltaT = 0.7899999619
Iteration 12, 266 moved objects, max delta = 0.07040054647, deltaT = 0.7890000343
Iteration 13, 252 moved objects, max delta = 0.0505972864, deltaT = 0.7890000343
Iteration 14, 258 moved objects, max delta = 0.04890193539, deltaT = 0.7869999409
Iteration 15, 244 moved objects, max delta = 0.04991986775, deltaT = 0.7880001068
Iteration 16, 216 moved objects, max delta = 0.04818600685, deltaT = 0.7869999409
Iteration 17, 221 moved objects, max delta = 0.03820102694, deltaT = 0.7890000343
Iteration 18, 201 moved objects, max delta = 0.04214700742, deltaT = 0.7890000343
Iteration 19, 166 moved objects, max delta = 0.0416284081, deltaT = 0.7879998684
Iteration 20, 149 moved objects, max delta = 0.03157860809, deltaT = 0.7860000134
Iteration 21, 131 moved objects, max delta = 0.03133274466, deltaT = 0.7869999409
Iteration 22, 125 moved objects, max delta = 0.02809937959, deltaT = 0.7860000134
Iteration 23, 107 moved objects, max delta = 0.02511695925, deltaT = 0.7860000134
Iteration 24, 83 moved objects, max delta = 0.02135989433, deltaT = 0.7860000134
Iteration 25, 65 moved objects, max delta = 0.01544685136, deltaT = 0.7860000134
Iteration 26, 49 moved objects, max delta = 0.01180405506, deltaT = 0.7850000858
Iteration 27, 48 moved objects, max delta = 0.01052523153, deltaT = 0.7860000134
Iteration 28, 55 moved objects, max delta = 0.009718276029, deltaT = 0.7860000134
Iteration 29, 47 moved objects, max delta = 0.01285798223, deltaT = 0.7849998474
Iteration 30, 40 moved objects, max delta = 0.008415073144, deltaT = 0.7860000134
Iteration 31, 37 moved objects, max delta = 0.009418048984, deltaT = 0.7860000134
Iteration 32, 28 moved objects, max delta = 0.009566515132, deltaT = 0.7850000858
Iteration 33, 31 moved objects, max delta = 0.007868862633, deltaT = 0.7860000134
Iteration 34, 37 moved objects, max delta = 0.007902546666, deltaT = 0.7849998474
Iteration 35, 28 moved objects, max delta = 0.009711897165, deltaT = 0.7860000134
Iteration 36, 23 moved objects, max delta = 0.005145746275, deltaT = 0.7860000134
Iteration 37, 21 moved objects, max delta = 0.005734908038, deltaT = 0.7860000134
Iteration 38, 25 moved objects, max delta = 0.005219102857, deltaT = 0.7860000134
Iteration 39, 21 moved objects, max delta = 0.006356332757, deltaT = 0.7860000134
Iteration 40, 18 moved objects, max delta = 0.004728615291, deltaT = 0.7850000858
Iteration 41, 23 moved objects, max delta = 0.002834930137, deltaT = 0.7869999409
Iteration 42, 22 moved objects, max delta = 0.00440565104, deltaT = 0.7850000858
Iteration 43, 21 moved objects, max delta = 0.004748844671, deltaT = 0.7869999409
Iteration 44, 24 moved objects, max delta = 0.004943738842, deltaT = 0.7860000134
Iteration 45, 33 moved objects, max delta = 0.007046455103, deltaT = 0.7860000134
Iteration 46, 37 moved objects, max delta = 0.008658071639, deltaT = 0.7860000134
Iteration 47, 36 moved objects, max delta = 0.01154303234, deltaT = 0.7869999409
Iteration 48, 31 moved objects, max delta = 0.008762826125, deltaT = 0.7860000134
Iteration 49, 32 moved objects, max delta = 0.01033855913, deltaT = 0.7869999409
Iteration 50, 30 moved objects, max delta = 0.00870467315, deltaT = 0.7860000134
Iteration 51, 29 moved objects, max delta = 0.007034637989, deltaT = 0.7869999409
Iteration 52, 20 moved objects, max delta = 0.005331462302, deltaT = 0.8840000629
Iteration 53, 32 moved objects, max delta = 0.005116414058, deltaT = 0.8169999123
Iteration 54, 26 moved objects, max delta = 0.004999430814, deltaT = 0.7860000134
Iteration 55, 22 moved objects, max delta = 0.006261162431, deltaT = 0.7860000134
Iteration 56, 20 moved objects, max delta = 0.005628061114, deltaT = 0.7860000134
Iteration 57, 17 moved objects, max delta = 0.005208005902, deltaT = 0.7869999409
Iteration 58, 17 moved objects, max delta = 0.003460568665, deltaT = 0.7860000134
Iteration 59, 15 moved objects, max delta = 0.002477876123, deltaT = 0.7869999409
Iteration 60, 14 moved objects, max delta = 0.003075974291, deltaT = 0.7860000134
Iteration 61, 12 moved objects, max delta = 0.001786163291, deltaT = 0.7860000134
Iteration 62, 7 moved objects, max delta = 0.001868827549, deltaT = 0.7860000134
Iteration 63, 9 moved objects, max delta = 0.002730815256, deltaT = 0.7869999409
Iteration 64, 9 moved objects, max delta = 0.003035738827, deltaT = 0.7860000134
Iteration 65, 4 moved objects, max delta = 0.002571214684, deltaT = 0.7869999409
Iteration 66, 0 moved object, max delta = 0, deltaT = 0.7860000134
Total 66 iterations, 16525 moved objects, clustering performed in 52.12599993 s
Total time with loading: 52.75600004 s
