K-averages clustering of 17000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_7.matrix'
Loading data and computing initial values: 1.746000051 s (all future times given in seconds)
Iteration 1, 13223 moved objects, max delta = 0.02279057298, deltaT = 2.319000006
Iteration 2, 1959 moved objects, max delta = 0.2538299291, deltaT = 2.286000013
Iteration 3, 965 moved objects, max delta = 0.1300584411, deltaT = 2.305000067
Iteration 4, 662 moved objects, max delta = 0.119144201, deltaT = 2.253000021
Iteration 5, 572 moved objects, max delta = 0.0795489618, deltaT = 2.246000051
Iteration 6, 486 moved objects, max delta = 0.05679892581, deltaT = 2.235999823
Iteration 7, 434 moved objects, max delta = 0.04577702297, deltaT = 2.241000175
Iteration 8, 354 moved objects, max delta = 0.04695342183, deltaT = 2.231999874
Iteration 9, 278 moved objects, max delta = 0.03857192559, deltaT = 2.23300004
Iteration 10, 246 moved objects, max delta = 0.0280196872, deltaT = 2.223999977
Iteration 11, 212 moved objects, max delta = 0.03782331642, deltaT = 2.226000071
Iteration 12, 200 moved objects, max delta = 0.02956947696, deltaT = 2.233999968
Iteration 13, 170 moved objects, max delta = 0.0264664565, deltaT = 2.266000032
Iteration 14, 131 moved objects, max delta = 0.02363395838, deltaT = 2.260999918
Iteration 15, 148 moved objects, max delta = 0.01796206271, deltaT = 2.213999987
Iteration 16, 126 moved objects, max delta = 0.02047725395, deltaT = 2.209000111
Iteration 17, 119 moved objects, max delta = 0.01695619487, deltaT = 2.210999966
Iteration 18, 113 moved objects, max delta = 0.01696595639, deltaT = 2.213000059
Iteration 19, 125 moved objects, max delta = 0.01738998067, deltaT = 2.204999924
Iteration 20, 111 moved objects, max delta = 0.01673782778, deltaT = 2.207999945
Iteration 21, 118 moved objects, max delta = 0.01382518361, deltaT = 2.204999924
Iteration 22, 111 moved objects, max delta = 0.01613438796, deltaT = 2.25999999
Iteration 23, 109 moved objects, max delta = 0.01513940526, deltaT = 2.220000029
Iteration 24, 109 moved objects, max delta = 0.01791592468, deltaT = 2.205000162
Iteration 25, 103 moved objects, max delta = 0.02171515094, deltaT = 2.203999996
Iteration 26, 101 moved objects, max delta = 0.01361751991, deltaT = 2.203999996
Iteration 27, 94 moved objects, max delta = 0.01180635876, deltaT = 2.197999954
Iteration 28, 92 moved objects, max delta = 0.0129083196, deltaT = 2.201999903
Iteration 29, 96 moved objects, max delta = 0.01577954329, deltaT = 2.228000164
Iteration 30, 101 moved objects, max delta = 0.01628390094, deltaT = 2.214999914
Iteration 31, 104 moved objects, max delta = 0.01395478095, deltaT = 2.197000027
Iteration 32, 104 moved objects, max delta = 0.01310521112, deltaT = 2.198999882
Iteration 33, 98 moved objects, max delta = 0.01247098101, deltaT = 2.220999956
Iteration 34, 93 moved objects, max delta = 0.01304352662, deltaT = 2.231000185
Iteration 35, 93 moved objects, max delta = 0.01535830502, deltaT = 2.264999866
Iteration 36, 94 moved objects, max delta = 0.01580723866, deltaT = 2.274000168
Iteration 37, 113 moved objects, max delta = 0.01390220644, deltaT = 2.204999924
Iteration 38, 114 moved objects, max delta = 0.01435918643, deltaT = 2.193000078
Iteration 39, 109 moved objects, max delta = 0.01458047801, deltaT = 2.198999882
Iteration 40, 113 moved objects, max delta = 0.01299291586, deltaT = 2.191999912
Iteration 41, 132 moved objects, max delta = 0.01257990685, deltaT = 2.23300004
Iteration 42, 139 moved objects, max delta = 0.0177231128, deltaT = 2.203999996
Iteration 43, 115 moved objects, max delta = 0.01578243449, deltaT = 2.269999981
Iteration 44, 122 moved objects, max delta = 0.01254934774, deltaT = 2.196000099
Iteration 45, 133 moved objects, max delta = 0.01324109167, deltaT = 2.203999996
Iteration 46, 128 moved objects, max delta = 0.01330052704, deltaT = 2.217999935
