17000, 5, /data/simple/testSwap_7.matrix, object normalized
2.037000179
0, 13444, 0.9206213535, 4.666999817
1, 2151, 0.7122106956, 0.7780001163
2, 1167, 0.3247714881, 0.4230000973
3, 1227, 0.3353748509, 0.4369997978
4, 1095, 0.3215994539, 0.3960001469
5, 848, 0.2197080315, 0.3039999008
6, 680, 0.1378938356, 0.2350001335
7, 449, 0.1337218935, 0.1559998989
8, 410, 0.0973484364, 0.1410000324
9, 324, 0.07641747151, 0.1129999161
10, 217, 0.05984969197, 0.0759999752
11, 164, 0.03761246775, 0.05800008774
12, 156, 0.03100089536, 0.05500006676
13, 105, 0.03661509441, 0.03699994087
14, 73, 0.02384913467, 0.02699995041
15, 75, 0.01874734743, 0.02699995041
16, 60, 0.01386991739, 0.02200007439
17, 55, 0.009824140894, 0.01999998093
18, 56, 0.01273421186, 0.01999998093
19, 48, 0.01025704796, 0.01800012589
20, 54, 0.01983722816, 0.01899981499
21, 45, 0.01778576576, 0.01700019836
22, 24, 0.01098239938, 0.009999990463
23, 17, 0.008096885497, 0.006999969482
24, 12, 0.002560861771, 0.004999876022
25, 1, 0.0003976865772, 0.001000165939
26, 2, 0.0003459571252, 0.001999855042
27, 0, 0, 0.001000165939
28, 22959, 8.072000027
10.10900021
