16000, 5, /data/simple/testSwap_6.matrix, object normalized
284.2519999
0, 12668, 0.9435544664, 24.90199995
1, 889, 0.7573510509, 1.388000011
2, 526, 0.2063630862, 3.84800005
3, 386, 0.1213627393, 1.866999865
4, 428, 0.09346496927, 0.6870000362
5, 501, 0.1066824587, 0.7409999371
6, 573, 0.1307849262, 0.8059999943
7, 537, 0.1449906746, 1.024000168
8, 544, 0.1490127912, 1.023000002
9, 520, 0.1331356859, 0.9409999847
10, 408, 0.1070564476, 0.5699999332
11, 336, 0.09428091805, 0.5690000057
12, 355, 0.08766428553, 0.5710000992
13, 271, 0.06913697665, 0.515999794
14, 196, 0.06062712628, 0.3450000286
15, 153, 0.04980227366, 0.3029999733
16, 109, 0.02289081682, 0.3470001221
17, 89, 0.02787539002, 0.2079999447
18, 63, 0.0190303374, 0.08800005913
19, 61, 0.01916931287, 0.128000021
20, 49, 0.01377309088, 0.1599998474
21, 43, 0.01627746172, 0.08099985123
22, 39, 0.009873772234, 0.04299998283
23, 37, 0.01799738241, 0.03299999237
24, 42, 0.01737439114, 0.07100009918
25, 50, 0.01769155912, 0.09599995613
26, 19, 0.01144876484, 0.01900005341
27, 17, 0.005248262534, 0.006999969482
28, 15, 0.005205502185, 0.01399993896
29, 16, 0.005789913553, 0.02600002289
30, 9, 0.001409555751, 0.02699995041
31, 2, 0.001188735516, 0.01200008392
32, 0, 0, 0.0009999275208
33, 19951, 41.49899983
325.7889998
