19000, 5, /data/simple/testSwap_9.matrix, object normalized
2.531000137
0, 15044, 0.9163613442, 5.809999943
1, 2232, 0.7140843867, 0.8559999466
2, 609, 0.2106433539, 0.2339999676
3, 398, 0.1024562102, 0.1530001163
4, 264, 0.07420594456, 0.1019999981
5, 179, 0.04767916238, 0.06900000572
6, 140, 0.02856164614, 0.05500006676
7, 139, 0.03270948231, 0.05399990082
8, 115, 0.03847395988, 0.04500007629
9, 89, 0.0254436931, 0.03600001335
10, 82, 0.02732999558, 0.03299999237
11, 98, 0.02356138285, 0.03799986839
12, 95, 0.0248706739, 0.03800010681
13, 70, 0.02541276132, 0.02799987793
14, 47, 0.01863333177, 0.01999998093
15, 40, 0.01335770039, 0.01600003242
16, 26, 0.01269060682, 0.0110001564
17, 24, 0.003493082567, 0.01099991798
18, 12, 0.00605185311, 0.006000041962
19, 14, 0.003270222309, 0.006999969482
20, 7, 0.004579798226, 0.003999948502
21, 4, 0.00137671491, 0.003000020981
22, 4, 0.0004814956223, 0.00200009346
23, 0, 0, 0.001999855042
24, 19732, 7.632999897
10.16400003
