16000, 5, /data/simple/testSwap_6.matrix, object normalized
278.7810001
0, 12601, 0.8999294048, 34.56499982
1, 2043, 0.6367876494, 4.058000088
2, 705, 0.2543774327, 1.171999931
3, 283, 0.12053013, 0.4480001926
4, 175, 0.05274813649, 0.3369998932
5, 108, 0.02540477062, 0.2089998722
6, 65, 0.01279293266, 0.1300001144
7, 44, 0.009064474143, 0.1970000267
8, 18, 0.008468064109, 0.08299994469
9, 18, 0.005253004297, 0.06999993324
10, 22, 0.00868107382, 0.07899999619
11, 15, 0.006711979454, 0.08800005913
12, 2, 0.001663423777, 0.0009999275208
13, 0, 0, 0.00200009346
14, 16099, 41.46199989
320.279
