19000, 5, /data/simple/testSwap_9.matrix, object normalized
449.9860001
0, 15075, 0.9088673633, 48.14399981
1, 804, 0.7160743956, 6.496999979
2, 374, 0.07324869751, 1.493000031
3, 268, 0.05313504086, 1.213000059
4, 235, 0.03719543668, 0.9089999199
5, 190, 0.03442083497, 0.7330000401
6, 131, 0.02469298554, 0.5199999809
7, 102, 0.01905197102, 0.3599998951
8, 72, 0.01735349126, 0.3080000877
9, 86, 0.01619400158, 0.4389998913
10, 99, 0.01547956333, 0.4560000896
11, 74, 0.015555831, 0.242000103
12, 91, 0.01032070147, 0.376999855
13, 81, 0.01468916449, 0.6510000229
14, 77, 0.01534797344, 0.2910001278
15, 63, 0.01264350809, 0.25
16, 63, 0.008986088296, 0.271999836
17, 76, 0.01312760894, 0.3600001335
18, 115, 0.02079362165, 0.371999979
19, 109, 0.01788917337, 0.3650000095
20, 124, 0.01853112706, 0.4589998722
21, 133, 0.0253961991, 0.5010001659
22, 86, 0.01357458109, 0.4859998226
23, 80, 0.01425168071, 0.498000145
24, 67, 0.01004884609, 0.8699998856
25, 45, 0.007673007408, 1.000999928
26, 36, 0.005874633927, 1.072000027
27, 26, 0.004516184181, 1.129000187
28, 17, 0.003706960459, 0.3409998417
29, 23, 0.005463991969, 1.038000107
30, 19, 0.007729799384, 0.5679998398
31, 13, 0.005345619575, 0.489000082
32, 15, 0.00395935951, 0.7690000534
33, 16, 0.004637420691, 0.8740000725
34, 9, 0.002522698987, 0.3549997807
35, 26, 0.003795071026, 0.8270001411
36, 55, 0.01044593271, 2.142999887
37, 69, 0.01287582609, 0.6600000858
38, 66, 0.0151425662, 0.5680000782
39, 59, 0.01575005303, 0.2709999084
40, 54, 0.01260087107, 0.242000103
41, 36, 0.009404788262, 0.5460000038
42, 23, 0.005599664799, 0.09399986267
43, 26, 0.01034032681, 0.1319999695
44, 20, 0.008922554876, 0.111000061
45, 16, 0.005181386455, 0.05800008774
46, 26, 0.005056644566, 0.1449999809
47, 18, 0.003942291232, 0.1239998341
48, 30, 0.007918340328, 0.1730000973
49, 26, 0.006641719804, 0.1240000725
50, 24, 0.004358846273, 0.06900000572
51, 27, 0.005899630074, 0.1369998455
52, 31, 0.009199596523, 0.1349999905
53, 28, 0.005662329913, 0.1289999485
54, 43, 0.006681083999, 0.1730000973
55, 61, 0.009673334372, 0.256000042
56, 37, 0.01070371641, 0.1619999409
57, 23, 0.004438689903, 0.1679999828
58, 16, 0.002920339961, 0.06500005722
59, 14, 0.002020477844, 0.02699995041
60, 7, 0.002707740109, 0.04399991035
61, 14, 0.002189612509, 0.1010000706
62, 8, 0.003777477458, 0.04100012779
63, 0, 0, 0.0009999275208
64, 19777, 82.53399992
532.5450001
