K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 358.793 s (all future times given in seconds)
Iteration 1, 12427 moved objects, max delta = 0.02451912832, deltaT = 134.131
Iteration 2, 2513 moved objects, max delta = 0.3051784463, deltaT = 141.197
Iteration 3, 2011 moved objects, max delta = 0.2109272441, deltaT = 139.737
Iteration 4, 1137 moved objects, max delta = 0.2281805351, deltaT = 134.457
Iteration 5, 650 moved objects, max delta = 0.1921659591, deltaT = 140.724
Iteration 6, 500 moved objects, max delta = 0.1346341234, deltaT = 132.7619998
Iteration 7, 447 moved objects, max delta = 0.1118786508, deltaT = 145.4250002
Iteration 8, 428 moved objects, max delta = 0.09001437911, deltaT = 139.658
Iteration 9, 377 moved objects, max delta = 0.07968095388, deltaT = 146.8890002
Iteration 10, 326 moved objects, max delta = 0.0628294985, deltaT = 133.2290001
Iteration 11, 261 moved objects, max delta = 0.0472089938, deltaT = 142.7579999
Iteration 12, 208 moved objects, max delta = 0.03436513018, deltaT = 130.4199998
Iteration 13, 188 moved objects, max delta = 0.02374311945, deltaT = 141.141
Iteration 14, 171 moved objects, max delta = 0.01979057854, deltaT = 144.2409999
Iteration 15, 148 moved objects, max delta = 0.02126434038, deltaT = 141.1629999
Iteration 16, 116 moved objects, max delta = 0.01666838583, deltaT = 136.2980001
Iteration 17, 114 moved objects, max delta = 0.0135192355, deltaT = 142.971
Iteration 18, 105 moved objects, max delta = 0.0123895706, deltaT = 134.6010001
Iteration 19, 98 moved objects, max delta = 0.0131578367, deltaT = 131.3140001
Iteration 20, 89 moved objects, max delta = 0.01167516035, deltaT = 148.467
Iteration 21, 76 moved objects, max delta = 0.01251997675, deltaT = 133.395
Iteration 22, 67 moved objects, max delta = 0.01166570477, deltaT = 137.6959999
Iteration 23, 56 moved objects, max delta = 0.009669550633, deltaT = 144.507
Iteration 24, 45 moved objects, max delta = 0.009496663996, deltaT = 148.4420002
Iteration 25, 43 moved objects, max delta = 0.009688564554, deltaT = 133.007
Iteration 26, 40 moved objects, max delta = 0.009398600682, deltaT = 138.332
Iteration 27, 25 moved objects, max delta = 0.006321687673, deltaT = 135.915
Iteration 28, 21 moved objects, max delta = 0.00416673588, deltaT = 149.0640001
Iteration 29, 15 moved objects, max delta = 0.00228900629, deltaT = 141.8410001
Iteration 30, 18 moved objects, max delta = 0.00285519413, deltaT = 143.7390001
Iteration 31, 22 moved objects, max delta = 0.004225876387, deltaT = 136.464
Iteration 32, 17 moved objects, max delta = 0.002978627234, deltaT = 144.1240001
Iteration 33, 21 moved objects, max delta = 0.003561908241, deltaT = 130.845
Iteration 34, 20 moved objects, max delta = 0.004922273443, deltaT = 132.431
Iteration 35, 19 moved objects, max delta = 0.003826796595, deltaT = 137.348
Iteration 36, 17 moved objects, max delta = 0.003853803399, deltaT = 137.0210001
Iteration 37, 14 moved objects, max delta = 0.002585228608, deltaT = 153.9820001
Iteration 38, 22 moved objects, max delta = 0.002022662735, deltaT = 153.6010001
