K-averages clustering of 12000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_2.matrix'
Loading data and computing initial values: 6.728000164 s (all future times given in seconds)
Iteration 1, 9236 moved objects, max delta = 0.0228199782, deltaT = 1.144999981
Iteration 2, 2728 moved objects, max delta = 0.3009427854, deltaT = 1.145000219
Iteration 3, 1099 moved objects, max delta = 0.336902572, deltaT = 1.144999981
Iteration 4, 615 moved objects, max delta = 0.1071634257, deltaT = 1.142999887
Iteration 5, 363 moved objects, max delta = 0.08533938429, deltaT = 1.144000053
Iteration 6, 246 moved objects, max delta = 0.04781138466, deltaT = 1.139999866
Iteration 7, 155 moved objects, max delta = 0.03612503284, deltaT = 1.140000105
Iteration 8, 128 moved objects, max delta = 0.02382742484, deltaT = 1.138999939
Iteration 9, 93 moved objects, max delta = 0.0300111385, deltaT = 1.138999939
Iteration 10, 70 moved objects, max delta = 0.02669700066, deltaT = 1.138000011
Iteration 11, 61 moved objects, max delta = 0.01770742564, deltaT = 1.138000011
Iteration 12, 42 moved objects, max delta = 0.01764936694, deltaT = 1.138000011
Iteration 13, 32 moved objects, max delta = 0.01142429948, deltaT = 1.139000177
Iteration 14, 37 moved objects, max delta = 0.005277001888, deltaT = 1.136999846
Iteration 15, 52 moved objects, max delta = 0.005640939518, deltaT = 1.139000177
Iteration 16, 43 moved objects, max delta = 0.01174024895, deltaT = 1.137999773
Iteration 17, 35 moved objects, max delta = 0.01032706177, deltaT = 1.138000011
Iteration 18, 42 moved objects, max delta = 0.009049324241, deltaT = 1.138000011
Iteration 19, 45 moved objects, max delta = 0.007288694406, deltaT = 1.139000177
Iteration 20, 57 moved objects, max delta = 0.007892224945, deltaT = 1.136999846
Iteration 21, 61 moved objects, max delta = 0.01114710627, deltaT = 1.139000177
Iteration 22, 63 moved objects, max delta = 0.01357413028, deltaT = 1.136999846
Iteration 23, 74 moved objects, max delta = 0.01830044381, deltaT = 1.140000105
Iteration 24, 92 moved objects, max delta = 0.01849325691, deltaT = 1.138000011
Iteration 25, 111 moved objects, max delta = 0.0227815297, deltaT = 1.138999939
Iteration 26, 163 moved objects, max delta = 0.0274945397, deltaT = 1.138000011
Iteration 27, 210 moved objects, max delta = 0.06086507639, deltaT = 1.139999866
Iteration 28, 248 moved objects, max delta = 0.06050642651, deltaT = 1.138000011
Iteration 29, 280 moved objects, max delta = 0.06005130454, deltaT = 1.138000011
Iteration 30, 288 moved objects, max delta = 0.06130436667, deltaT = 1.137000084
Iteration 31, 285 moved objects, max delta = 0.05645557014, deltaT = 1.138999939
Iteration 32, 285 moved objects, max delta = 0.0623122698, deltaT = 1.137000084
Iteration 33, 236 moved objects, max delta = 0.06428307494, deltaT = 1.138000011
Iteration 34, 206 moved objects, max delta = 0.05669230285, deltaT = 1.137000084
Iteration 35, 172 moved objects, max delta = 0.04757361191, deltaT = 1.137999773
Iteration 36, 170 moved objects, max delta = 0.04378968769, deltaT = 1.136000156
Iteration 37, 145 moved objects, max delta = 0.04436263171, deltaT = 1.136999846
Iteration 38, 156 moved objects, max delta = 0.03285847832, deltaT = 1.13499999
Iteration 39, 144 moved objects, max delta = 0.03263448714, deltaT = 1.136000156
Iteration 40, 158 moved objects, max delta = 0.02927597885, deltaT = 1.134000063
Iteration 41, 143 moved objects, max delta = 0.02658605007, deltaT = 1.13499999
Iteration 42, 147 moved objects, max delta = 0.02768076375, deltaT = 1.133999825
Iteration 43, 138 moved objects, max delta = 0.02492561001, deltaT = 1.134000063
Iteration 44, 104 moved objects, max delta = 0.01979971187, deltaT = 1.134000063
Iteration 45, 75 moved objects, max delta = 0.01447168324, deltaT = 1.13499999
Iteration 46, 66 moved objects, max delta = 0.0112813627, deltaT = 1.132999897
Iteration 47, 64 moved objects, max delta = 0.0115355317, deltaT = 1.13499999
Iteration 48, 53 moved objects, max delta = 0.01382743827, deltaT = 1.134000063
Iteration 49, 38 moved objects, max delta = 0.009745853584, deltaT = 1.13499999
Iteration 50, 38 moved objects, max delta = 0.008779054128, deltaT = 1.133000135
Iteration 51, 24 moved objects, max delta = 0.006612059237, deltaT = 1.13499999
Iteration 52, 19 moved objects, max delta = 0.006171732943, deltaT = 1.133999825
Iteration 53, 25 moved objects, max delta = 0.005108135348, deltaT = 1.134000063
Iteration 54, 29 moved objects, max delta = 0.006576157638, deltaT = 1.134000063
Iteration 55, 29 moved objects, max delta = 0.006088737281, deltaT = 1.134000063
Iteration 56, 21 moved objects, max delta = 0.004758360921, deltaT = 1.133999825
Iteration 57, 12 moved objects, max delta = 0.005004880172, deltaT = 1.134000063
Iteration 58, 5 moved objects, max delta = 0.002679296655, deltaT = 1.134000063
Iteration 59, 4 moved objects, max delta = 0.0008633466354, deltaT = 1.133999825
Iteration 60, 6 moved objects, max delta = 0.0009359541091, deltaT = 1.134000063
Iteration 61, 12 moved objects, max delta = 0.00172065913, deltaT = 1.134000063
Iteration 62, 14 moved objects, max delta = 0.003001009863, deltaT = 1.132999897
Iteration 63, 15 moved objects, max delta = 0.003868829945, deltaT = 1.134000063
Iteration 64, 10 moved objects, max delta = 0.004792334403, deltaT = 1.133000135
Iteration 65, 9 moved objects, max delta = 0.002689429534, deltaT = 1.133999825
Iteration 66, 6 moved objects, max delta = 0.001634841593, deltaT = 1.133000135
Iteration 67, 2 moved objects, max delta = 0.0005061575499, deltaT = 1.133999825
Iteration 68, 1 moved object, max delta = 1.260303132e-05, deltaT = 1.134000063
Iteration 69, 0 moved object, max delta = 0, deltaT = 1.13499999
Total 69 iterations, 19835 moved objects, clustering performed in 78.43700004 s
Total time with loading: 85.17700005 s
