K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 1.02699995 s (all future times given in seconds)
Iteration 1, 10095 moved objects, max delta = 0.01695413558, deltaT = 1.39199996
Iteration 2, 2427 moved objects, max delta = 0.3819786266, deltaT = 1.318000078
Iteration 3, 1633 moved objects, max delta = 0.2396946198, deltaT = 1.29399991
Iteration 4, 818 moved objects, max delta = 0.1745837609, deltaT = 1.278000116
Iteration 5, 638 moved objects, max delta = 0.1655314961, deltaT = 1.289000034
Iteration 6, 547 moved objects, max delta = 0.1295600556, deltaT = 1.277999878
Iteration 7, 516 moved objects, max delta = 0.1270845415, deltaT = 1.275000095
Iteration 8, 399 moved objects, max delta = 0.1220524381, deltaT = 1.273000002
Iteration 9, 329 moved objects, max delta = 0.09836531828, deltaT = 1.275000095
Iteration 10, 291 moved objects, max delta = 0.07931620413, deltaT = 1.27699995
Iteration 11, 286 moved objects, max delta = 0.06310372964, deltaT = 1.284999847
Iteration 12, 245 moved objects, max delta = 0.05497761472, deltaT = 1.334000111
Iteration 13, 208 moved objects, max delta = 0.04720727222, deltaT = 1.325999975
Iteration 14, 208 moved objects, max delta = 0.03085060586, deltaT = 1.276000023
Iteration 15, 228 moved objects, max delta = 0.03033770009, deltaT = 1.279000044
Iteration 16, 207 moved objects, max delta = 0.03284491201, deltaT = 1.273999929
Iteration 17, 201 moved objects, max delta = 0.03400914995, deltaT = 1.278000116
Iteration 18, 207 moved objects, max delta = 0.03204399165, deltaT = 1.27699995
Iteration 19, 200 moved objects, max delta = 0.02983751855, deltaT = 1.27699995
Iteration 20, 193 moved objects, max delta = 0.02901103862, deltaT = 1.273000002
Iteration 21, 168 moved objects, max delta = 0.02618294427, deltaT = 1.275000095
Iteration 22, 149 moved objects, max delta = 0.03017384683, deltaT = 1.271999836
Iteration 23, 122 moved objects, max delta = 0.02186151702, deltaT = 1.272000074
Iteration 24, 120 moved objects, max delta = 0.0189470432, deltaT = 1.269000053
Iteration 25, 103 moved objects, max delta = 0.02054724868, deltaT = 1.267999887
Iteration 26, 84 moved objects, max delta = 0.0135628688, deltaT = 1.271000147
Iteration 27, 65 moved objects, max delta = 0.01276952178, deltaT = 1.27699995
Iteration 28, 46 moved objects, max delta = 0.008800156315, deltaT = 1.271999836
Iteration 29, 42 moved objects, max delta = 0.007280079146, deltaT = 1.270000219
Iteration 30, 36 moved objects, max delta = 0.006581734699, deltaT = 1.29399991
Iteration 31, 43 moved objects, max delta = 0.007939528149, deltaT = 1.328999996
Iteration 32, 34 moved objects, max delta = 0.007691825646, deltaT = 1.328999996
Iteration 33, 45 moved objects, max delta = 0.006739716122, deltaT = 1.328000069
Iteration 34, 44 moved objects, max delta = 0.01034606627, deltaT = 1.328999996
Iteration 35, 34 moved objects, max delta = 0.009712749821, deltaT = 1.329999924
Iteration 36, 26 moved objects, max delta = 0.007195507518, deltaT = 1.279000044
Iteration 37, 31 moved objects, max delta = 0.005676109398, deltaT = 1.270999908
Iteration 38, 24 moved objects, max delta = 0.006714359671, deltaT = 1.273999929
Iteration 39, 21 moved objects, max delta = 0.003853609038, deltaT = 1.271000147
Iteration 40, 16 moved objects, max delta = 0.005274626716, deltaT = 1.295000076
Iteration 41, 11 moved objects, max delta = 0.001540264463, deltaT = 1.271999836
Iteration 42, 10 moved objects, max delta = 0.00218528917, deltaT = 1.269000053
Iteration 43, 5 moved objects, max delta = 0.001407243599, deltaT = 1.269000053
Iteration 44, 5 moved objects, max delta = 0.0008860465606, deltaT = 1.269999981
Iteration 45, 5 moved objects, max delta = 0.000638625404, deltaT = 1.269000053
Iteration 46, 4 moved objects, max delta = 0.00103842242, deltaT = 1.274999857
Iteration 47, 5 moved objects, max delta = 0.0009726971401, deltaT = 1.271000147
Iteration 48, 2 moved objects, max delta = 0.000266479182, deltaT = 1.270999908
Iteration 49, 0 moved object, max delta = 0, deltaT = 1.269000053
Total 49 iterations, 21176 moved objects, clustering performed in 63.03800011 s
Total time with loading: 64.06500006 s
