13000, 5, /data/simple/testSwap_3.matrix
1.015000105
0, 10113, 0.01651194403, 1.369999886
1, 2475, 0.3505385641, 1.317000151
2, 1194, 0.3132006749, 1.332999945
3, 661, 0.106762879, 1.305999994
4, 566, 0.08266853128, 1.28399992
5, 467, 0.06891477323, 1.275000095
6, 417, 0.0680859631, 1.273000002
7, 349, 0.06352438936, 1.273000002
8, 283, 0.05113013195, 1.273000002
9, 249, 0.04370365998, 1.270999908
10, 211, 0.03184525335, 1.26699996
11, 182, 0.03435488106, 1.269000053
12, 156, 0.02605404501, 1.273000002
13, 131, 0.02190006297, 1.279000044
14, 116, 0.01286699855, 1.269999981
15, 113, 0.01509673201, 1.279000044
16, 99, 0.01361691289, 1.325000048
17, 86, 0.01185636281, 1.299999952
18, 73, 0.01054425264, 1.270999908
19, 57, 0.008067797117, 1.269999981
20, 50, 0.008789288639, 1.269000053
21, 41, 0.007207291177, 1.267999887
22, 32, 0.006770091401, 1.269000053
23, 27, 0.005678035912, 1.274000168
24, 27, 0.004326036527, 1.273999929
25, 28, 0.004757762521, 1.322000027
26, 21, 0.003970356328, 1.28399992
27, 23, 0.005335219221, 1.282000065
28, 18, 0.004605371304, 1.271999836
29, 19, 0.004628435619, 1.294000149
30, 20, 0.002878090333, 1.329999924
31, 19, 0.003678250473, 1.328000069
32, 19, 0.004373940188, 1.273999929
33, 14, 0.004628659099, 1.273999929
34, 12, 0.002161265248, 1.277000189
35, 8, 0.001726829152, 1.277999878
36, 11, 0.001488277191, 1.271000147
37, 6, 0.001185575003, 1.267999887
38, 1, 0.0005527051116, 1.269999981
39, 2, 0.0005945883971, 1.266000032
40, 4, 0.001565909627, 1.273000002
41, 2, 0.0003519462099, 1.269999981
42, 2, 0.00073948743, 1.270999908
43, 0, 0, 1.273000002
44, 18404, 56.50899982
57.52399993
