19000, 5, /data/simple/testSwap_9.matrix, object normalized
408.6899998
0, 15135, 0.9212462418, 58.671
1, 1259, 0.7649734186, 6.422999859
2, 631, 0.1247083158, 2.754000187
3, 480, 0.09098227172, 4.838999987
4, 374, 0.08427676559, 3.082000017
5, 306, 0.06054675431, 1.201999903
6, 273, 0.05911153049, 1.114000082
7, 210, 0.04925100897, 0.8399999142
8, 178, 0.03425454602, 0.7750000954
9, 165, 0.03618015132, 0.6729998589
10, 144, 0.02766686573, 0.5399999619
11, 89, 0.02191918302, 0.4079999924
12, 72, 0.01266650851, 0.2630000114
13, 68, 0.01349010669, 0.2339999676
14, 80, 0.01505836006, 0.2860000134
15, 75, 0.01693318875, 0.2840001583
16, 97, 0.01523749317, 0.4099998474
17, 86, 0.01306218441, 0.3320000172
18, 74, 0.01416716184, 2.019999981
19, 37, 0.006921674303, 0.7929999828
20, 41, 0.00826028352, 0.2050001621
21, 52, 0.008428598358, 0.2509999275
22, 42, 0.006945182505, 0.1870000362
23, 47, 0.01139989039, 0.2039999962
24, 51, 0.01170391092, 0.1489999294
25, 47, 0.01163772791, 0.2050001621
26, 44, 0.01132063721, 0.2069997787
27, 42, 0.007841120005, 0.2190001011
28, 54, 0.01137321549, 0.2160000801
29, 72, 0.01594070938, 0.3329999447
30, 68, 0.01686394572, 0.2379999161
31, 64, 0.01154115611, 0.4040000439
32, 60, 0.01085388581, 0.3010001183
33, 41, 0.004729240601, 0.1919999123
34, 45, 0.008177011811, 0.1930000782
35, 50, 0.007680619219, 0.2289998531
36, 61, 0.007827787107, 0.2020001411
37, 80, 0.01250999837, 0.3379998207
38, 56, 0.01454190594, 0.2230000496
39, 60, 0.009798635447, 0.2030000687
40, 54, 0.01023662283, 0.253000021
41, 73, 0.016849152, 0.257999897
42, 68, 0.01569219094, 0.2610001564
43, 61, 0.01397947632, 0.1759998798
44, 44, 0.007877963778, 0.1900000572
45, 8, 0.004264383309, 0.05900001526
46, 8, 0.001759773831, 0.03600001335
47, 5, 0.001850593068, 0.003000020981
48, 0, 0, 0.00200009346
49, 21231, 91.99100018
500.763
