K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 389.526 s (all future times given in seconds)
Iteration 1, 14030 moved objects, max delta = 0.01918001968, deltaT = 103.546
Iteration 2, 2312 moved objects, max delta = 0.359587865, deltaT = 103.3570001
Iteration 3, 922 moved objects, max delta = 0.1201931595, deltaT = 99.38100004
Iteration 4, 623 moved objects, max delta = 0.06779831454, deltaT = 94.65300012
Iteration 5, 450 moved objects, max delta = 0.04885367697, deltaT = 107.2820001
Iteration 6, 320 moved objects, max delta = 0.03138559599, deltaT = 99.78199983
Iteration 7, 234 moved objects, max delta = 0.02701814904, deltaT = 109.8240001
Iteration 8, 180 moved objects, max delta = 0.02188051844, deltaT = 98.50399995
Iteration 9, 146 moved objects, max delta = 0.01828271063, deltaT = 99.1170001
Iteration 10, 123 moved objects, max delta = 0.01604204345, deltaT = 105.0409999
Iteration 11, 87 moved objects, max delta = 0.01437146292, deltaT = 90.60299993
Iteration 12, 59 moved objects, max delta = 0.01228138654, deltaT = 103.474
Iteration 13, 64 moved objects, max delta = 0.008018694002, deltaT = 117.0339999
Iteration 14, 63 moved objects, max delta = 0.007602140473, deltaT = 101.572
Iteration 15, 58 moved objects, max delta = 0.006835228463, deltaT = 94.97000003
Iteration 16, 46 moved objects, max delta = 0.005480092321, deltaT = 107.8
Iteration 17, 34 moved objects, max delta = 0.004484516053, deltaT = 100.898
Iteration 18, 30 moved objects, max delta = 0.002972400928, deltaT = 96.88699985
Iteration 19, 31 moved objects, max delta = 0.003315513198, deltaT = 108.8169999
Iteration 20, 30 moved objects, max delta = 0.00538880029, deltaT = 102.704
Iteration 21, 31 moved objects, max delta = 0.003955502579, deltaT = 114.418
Iteration 22, 31 moved objects, max delta = 0.004125038659, deltaT = 96.51099992
Iteration 23, 42 moved objects, max delta = 0.003563189791, deltaT = 99.35599995
Iteration 24, 46 moved objects, max delta = 0.004424830054, deltaT = 110.1240001
Iteration 25, 52 moved objects, max delta = 0.003948977469, deltaT = 92.85300016
Iteration 26, 40 moved objects, max delta = 0.004611511613, deltaT = 100.724
Iteration 27, 40 moved objects, max delta = 0.00431682334, deltaT = 102.223
Iteration 28, 44 moved objects, max delta = 0.005033513289, deltaT = 114.273
Iteration 29, 44 moved objects, max delta = 0.006062738102, deltaT = 97.52099991
Iteration 30, 38 moved objects, max delta = 0.007563088938, deltaT = 114.7839999
Iteration 31, 34 moved objects, max delta = 0.005288156233, deltaT = 98.06500006
Iteration 32, 35 moved objects, max delta = 0.003584830222, deltaT = 104.766
Iteration 33, 28 moved objects, max delta = 0.003305180417, deltaT = 97.72900009
Iteration 34, 40 moved objects, max delta = 0.003308078685, deltaT = 105.707
Iteration 35, 42 moved objects, max delta = 0.005407670048, deltaT = 100.6229999
Iteration 36, 50 moved objects, max delta = 0.004249890205, deltaT = 104.813
Iteration 37, 39 moved objects, max delta = 0.005150621222, deltaT = 107.1000001
Iteration 38, 52 moved objects, max delta = 0.00399333371, deltaT = 96.01300001
Iteration 39, 54 moved objects, max delta = 0.005503695281, deltaT = 97.15300012
Iteration 40, 45 moved objects, max delta = 0.005527366708, deltaT = 104.816
Iteration 41, 41 moved objects, max delta = 0.004152056609, deltaT = 99.27899981
Iteration 42, 48 moved objects, max delta = 0.004777868902, deltaT = 114.0420001
Iteration 43, 52 moved objects, max delta = 0.005338552484, deltaT = 100.8730001
Iteration 44, 38 moved objects, max delta = 0.005272975739, deltaT = 99.72300005
Iteration 45, 32 moved objects, max delta = 0.003520836303, deltaT = 109.5
Iteration 46, 38 moved objects, max delta = 0.003701273389, deltaT = 101.757
Iteration 47, 34 moved objects, max delta = 0.003769472702, deltaT = 99.91299987
Iteration 48, 36 moved objects, max delta = 0.003663976604, deltaT = 103.4300001
Iteration 49, 30 moved objects, max delta = 0.005227375844, deltaT = 103.115
Iteration 50, 38 moved objects, max delta = 0.003874058241, deltaT = 101.4130001
Iteration 51, 28 moved objects, max delta = 0.006419393022, deltaT = 113.1170001
Iteration 52, 25 moved objects, max delta = 0.005247209546, deltaT = 96.90600014
Iteration 53, 16 moved objects, max delta = 0.002764805765, deltaT = 108.099
Iteration 54, 19 moved objects, max delta = 0.002601439524, deltaT = 100.888
Iteration 55, 19 moved objects, max delta = 0.002264021007, deltaT = 100.506
Iteration 56, 17 moved objects, max delta = 0.0016252923, deltaT = 104.049
Iteration 57, 13 moved objects, max delta = 0.001676051749, deltaT = 94.89700007
Iteration 58, 13 moved objects, max delta = 0.002249195908, deltaT = 102.6990001
Iteration 59, 13 moved objects, max delta = 0.00247422933, deltaT = 119.5510001
Iteration 60, 14 moved objects, max delta = 0.001098120849, deltaT = 97.74199986
Iteration 61, 15 moved objects, max delta = 0.001871877048, deltaT = 100.296
Iteration 62, 12 moved objects, max delta = 0.002512391563, deltaT = 107.3989999
Iteration 63, 12 moved objects, max delta = 0.001136067655, deltaT = 102.4070001
Iteration 64, 21 moved objects, max delta = 0.001358338175, deltaT = 110.098
Iteration 65, 23 moved objects, max delta = 0.002179321481, deltaT = 97.51999998
Iteration 66, 21 moved objects, max delta = 0.003139777769, deltaT = 113.3830001
Iteration 67, 18 moved objects, max delta = 0.00342536848, deltaT = 98.96799994
Iteration 68, 22 moved objects, max delta = 0.002031356765, deltaT = 105.421
Iteration 69, 23 moved objects, max delta = 0.002821327314, deltaT = 96.72900009
Iteration 70, 20 moved objects, max delta = 0.00217621378, deltaT = 110.0829999
Iteration 71, 19 moved objects, max delta = 0.001887846627, deltaT = 107.941
Iteration 72, 35 moved objects, max delta = 0.002958438844, deltaT = 103.8149998
Iteration 73, 48 moved objects, max delta = 0.007381608803, deltaT = 96.24499989
Iteration 74, 56 moved objects, max delta = 0.00910041457, deltaT = 111.2420001
Iteration 75, 62 moved objects, max delta = 0.007600909445, deltaT = 104.9660001
Iteration 76, 60 moved objects, max delta = 0.01009610311, deltaT = 108.665
Iteration 77, 70 moved objects, max delta = 0.007660791316, deltaT = 94.10299993
Iteration 78, 60 moved objects, max delta = 0.01414302526, deltaT = 105.2739999
Iteration 79, 57 moved objects, max delta = 0.006921719491, deltaT = 99.10699987
Iteration 80, 65 moved objects, max delta = 0.007738964615, deltaT = 101.1039999
Iteration 81, 76 moved objects, max delta = 0.008791899889, deltaT = 109.3670001
Iteration 82, 79 moved objects, max delta = 0.01179619067, deltaT = 115.483
Iteration 83, 87 moved objects, max delta = 0.01319099445, deltaT = 105.7249999
Iteration 84, 87 moved objects, max delta = 0.009683729236, deltaT = 98.47300005
Iteration 85, 75 moved objects, max delta = 0.008409712923, deltaT = 110.497
Iteration 86, 68 moved objects, max delta = 0.006831768847, deltaT = 100.52
Iteration 87, 68 moved objects, max delta = 0.006178825112, deltaT = 103.059
Iteration 88, 62 moved objects, max delta = 0.007134484169, deltaT = 101.1290002
Iteration 89, 82 moved objects, max delta = 0.008112556658, deltaT = 108.0079999
Iteration 90, 74 moved objects, max delta = 0.01127921659, deltaT = 100.4980001
Iteration 91, 78 moved objects, max delta = 0.01212251379, deltaT = 103.948
Iteration 92, 84 moved objects, max delta = 0.01440988079, deltaT = 93.79500008
Iteration 93, 90 moved objects, max delta = 0.01190194021, deltaT = 99.00699997
