19000, 5, /data/simple/testSwap_9.matrix
2.219000101
0, 14694, 0.01925456009, 2.94299984
1, 3692, 0.4258328219, 2.853000164
2, 1593, 0.1834131731, 2.787999868
3, 1027, 0.2061440293, 2.782999992
4, 623, 0.09343627539, 2.768000126
5, 521, 0.05804259918, 2.756000042
6, 426, 0.04924016398, 2.778999805
7, 389, 0.04067824333, 2.739000082
8, 345, 0.03213109002, 2.736000061
9, 325, 0.02974146023, 2.747999907
10, 319, 0.02696634668, 2.80700016
11, 304, 0.03334384821, 2.730999947
12, 272, 0.03168761953, 2.731999874
13, 291, 0.02937054212, 2.725000143
14, 276, 0.03181336688, 2.750999928
15, 247, 0.02725908002, 2.71600008
16, 239, 0.02615412397, 2.717000008
17, 211, 0.02369558599, 2.713999987
18, 191, 0.02477390769, 2.711999893
19, 208, 0.02313352307, 2.713000059
20, 194, 0.02505343819, 2.756999969
21, 192, 0.02270760857, 2.762000084
22, 233, 0.02446203803, 2.801999807
23, 216, 0.02570955438, 2.782999992
24, 237, 0.01923398926, 2.718000174
25, 223, 0.02190495334, 2.713999987
26, 191, 0.01737215679, 2.789000034
27, 184, 0.01778955477, 2.761999846
28, 176, 0.01665786606, 2.756000042
29, 180, 0.01605035114, 2.720999956
30, 157, 0.01704490228, 2.725000143
31, 184, 0.01460380429, 2.717999935
32, 186, 0.01525049735, 2.762000084
33, 170, 0.01440845006, 2.750999928
34, 144, 0.0142835646, 2.714999914
35, 121, 0.01319648913, 2.719000101
36, 101, 0.01011021794, 2.713999987
37, 85, 0.009825258538, 2.717000008
38, 92, 0.007921187377, 2.720999956
39, 87, 0.007743511602, 2.714999914
40, 82, 0.007081954861, 2.71600008
41, 77, 0.005771590143, 2.719000101
42, 77, 0.005989718525, 2.715999842
43, 71, 0.00537532301, 2.719000101
44, 77, 0.006674614334, 2.838000059
45, 60, 0.006620889435, 2.743000031
46, 64, 0.005901401015, 2.708999872
47, 64, 0.006360006274, 2.720000029
48, 57, 0.005140872993, 2.766000032
49, 47, 0.003954948574, 2.717000008
50, 44, 0.00416472169, 2.713000059
51, 43, 0.003858473817, 2.746000051
52, 39, 0.004918827912, 2.718999863
53, 36, 0.003430687558, 2.713000059
54, 30, 0.003478513005, 2.717000008
55, 19, 0.003284903199, 2.719000101
56, 14, 0.001323260876, 2.710999966
57, 14, 0.0008383022811, 2.714999914
58, 24, 0.001701001511, 2.717000008
59, 23, 0.001768287216, 2.717000008
60, 29, 0.001853718141, 2.730000019
61, 22, 0.002622189343, 2.741999865
62, 19, 0.002009315756, 2.720000029
63, 14, 0.001269745648, 2.717000008
64, 14, 0.002239253271, 2.718000174
65, 11, 0.002776893645, 2.7099998
66, 14, 0.001604667183, 2.717000008
67, 16, 0.001276303579, 2.723999977
68, 12, 0.001194022021, 2.72300005
69, 7, 0.001136020331, 2.713999987
70, 7, 0.0004755177198, 2.713000059
71, 7, 0.0003658235851, 2.717999935
72, 8, 0.0005682559556, 2.756000042
73, 5, 0.0006086878513, 2.712000132
74, 6, 0.0002875754328, 2.713999987
75, 7, 0.0002532544096, 2.714999914
76, 5, 0.0003239177865, 2.714999914
77, 6, 0.0006130855974, 2.708000183
78, 4, 0.0001806920833, 2.710999966
79, 3, 0.0004592576163, 2.710000038
80, 2, 4.741322519e-05, 2.717000008
81, 1, 2.279624648e-05, 2.707999945
82, 0, 0, 2.711999893
83, 30727, 227.1069999
229.326
