K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 1.558000088 s (all future times given in seconds)
Iteration 1, 12476 moved objects, max delta = 0.01948936155, deltaT = 2.029999971
Iteration 2, 1870 moved objects, max delta = 0.3117439412, deltaT = 1.96600008
Iteration 3, 1132 moved objects, max delta = 0.2404340994, deltaT = 1.941999912
Iteration 4, 722 moved objects, max delta = 0.2116273006, deltaT = 1.930999994
Iteration 5, 423 moved objects, max delta = 0.08069465398, deltaT = 1.928999901
Iteration 6, 303 moved objects, max delta = 0.03588388408, deltaT = 1.997000217
Iteration 7, 265 moved objects, max delta = 0.03253162238, deltaT = 1.928999901
Iteration 8, 236 moved objects, max delta = 0.02810973392, deltaT = 1.961999893
Iteration 9, 203 moved objects, max delta = 0.02621978123, deltaT = 1.929000139
Iteration 10, 203 moved objects, max delta = 0.02621148033, deltaT = 1.964999914
Iteration 11, 192 moved objects, max delta = 0.02893035985, deltaT = 1.960000038
Iteration 12, 178 moved objects, max delta = 0.03105576144, deltaT = 1.926000118
Iteration 13, 164 moved objects, max delta = 0.0231238407, deltaT = 1.936999798
Iteration 14, 175 moved objects, max delta = 0.02486821499, deltaT = 1.927999973
Iteration 15, 158 moved objects, max delta = 0.03171445489, deltaT = 1.93200016
Iteration 16, 131 moved objects, max delta = 0.03257402524, deltaT = 1.993999958
Iteration 17, 116 moved objects, max delta = 0.02921933076, deltaT = 1.989000082
Iteration 18, 115 moved objects, max delta = 0.02314971972, deltaT = 1.986999989
Iteration 19, 127 moved objects, max delta = 0.02057928869, deltaT = 1.950999975
Iteration 20, 137 moved objects, max delta = 0.02088205452, deltaT = 1.970000029
Iteration 21, 160 moved objects, max delta = 0.03141374957, deltaT = 1.963999987
Iteration 22, 170 moved objects, max delta = 0.02976359851, deltaT = 1.94299984
Iteration 23, 174 moved objects, max delta = 0.03049425817, deltaT = 1.927000046
Iteration 24, 185 moved objects, max delta = 0.03202434848, deltaT = 1.927999973
Iteration 25, 206 moved objects, max delta = 0.03034048816, deltaT = 1.926000118
Iteration 26, 205 moved objects, max delta = 0.03192998368, deltaT = 1.922999859
Iteration 27, 200 moved objects, max delta = 0.03395551858, deltaT = 1.928000212
Iteration 28, 185 moved objects, max delta = 0.03755134789, deltaT = 1.927999973
Iteration 29, 160 moved objects, max delta = 0.03317139494, deltaT = 1.987999916
Iteration 30, 154 moved objects, max delta = 0.02624931849, deltaT = 1.943000078
Iteration 31, 147 moved objects, max delta = 0.0272072581, deltaT = 1.932999849
Iteration 32, 145 moved objects, max delta = 0.0251617325, deltaT = 1.936000109
Iteration 33, 133 moved objects, max delta = 0.02106587378, deltaT = 1.924000025
Iteration 34, 135 moved objects, max delta = 0.02013159283, deltaT = 1.921999931
Iteration 35, 123 moved objects, max delta = 0.01613623866, deltaT = 1.933000088
Iteration 36, 111 moved objects, max delta = 0.01391704182, deltaT = 1.91899991
Iteration 37, 107 moved objects, max delta = 0.01442067174, deltaT = 1.926000118
Iteration 38, 111 moved objects, max delta = 0.01228861282, deltaT = 1.917999983
Iteration 39, 107 moved objects, max delta = 0.01112141887, deltaT = 1.921999931
