K-averages clustering of 17000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_7.matrix'
Loading data and computing initial values: 346.9460001 s (all future times given in seconds)
Iteration 1, 13186 moved objects, max delta = 0.01354307259, deltaT = 109.0849998
Iteration 2, 2669 moved objects, max delta = 0.4149107631, deltaT = 80.32399988
Iteration 3, 980 moved objects, max delta = 0.1242382379, deltaT = 83.73200011
Iteration 4, 706 moved objects, max delta = 0.095581112, deltaT = 78.96300006
Iteration 5, 527 moved objects, max delta = 0.07097790092, deltaT = 87.69199991
Iteration 6, 466 moved objects, max delta = 0.04820359373, deltaT = 80.62100005
Iteration 7, 384 moved objects, max delta = 0.03649882088, deltaT = 82.73200011
Iteration 8, 325 moved objects, max delta = 0.03089857167, deltaT = 92.60599995
Iteration 9, 273 moved objects, max delta = 0.02786219039, deltaT = 89.78299999
Iteration 10, 219 moved objects, max delta = 0.02544475341, deltaT = 84.21299982
Iteration 11, 184 moved objects, max delta = 0.02232159975, deltaT = 91.35899997
Iteration 12, 170 moved objects, max delta = 0.02183533756, deltaT = 88.46000004
Iteration 13, 154 moved objects, max delta = 0.0225889294, deltaT = 83.39899993
Iteration 14, 171 moved objects, max delta = 0.02910567687, deltaT = 78.10699987
Iteration 15, 214 moved objects, max delta = 0.03549525971, deltaT = 101.3659999
Iteration 16, 264 moved objects, max delta = 0.04836329406, deltaT = 77.85400009
Iteration 17, 330 moved objects, max delta = 0.06133083293, deltaT = 86.56299996
Iteration 18, 376 moved objects, max delta = 0.06902932293, deltaT = 92.16699982
Iteration 19, 372 moved objects, max delta = 0.06024135624, deltaT = 87.15799999
Iteration 20, 450 moved objects, max delta = 0.04818299652, deltaT = 80.47099996
Iteration 21, 430 moved objects, max delta = 0.05507809207, deltaT = 94.60899997
Iteration 22, 398 moved objects, max delta = 0.04744591041, deltaT = 91.89100003
Iteration 23, 320 moved objects, max delta = 0.04672308401, deltaT = 87.61999989
Iteration 24, 262 moved objects, max delta = 0.03797183992, deltaT = 79.125
Iteration 25, 192 moved objects, max delta = 0.03057638246, deltaT = 93.83400011
Iteration 26, 172 moved objects, max delta = 0.03096911157, deltaT = 80.63899994
Iteration 27, 165 moved objects, max delta = 0.02870440915, deltaT = 97.56800008
Iteration 28, 162 moved objects, max delta = 0.02421967503, deltaT = 86.47199988
Iteration 29, 154 moved objects, max delta = 0.02608175069, deltaT = 88.91799998
Iteration 30, 145 moved objects, max delta = 0.02952712388, deltaT = 80.35899997
Iteration 31, 130 moved objects, max delta = 0.02636250325, deltaT = 78.87300014
Iteration 32, 125 moved objects, max delta = 0.02482558547, deltaT = 94.80100012
Iteration 33, 116 moved objects, max delta = 0.0198591277, deltaT = 84.79100013
Iteration 34, 101 moved objects, max delta = 0.02139112827, deltaT = 83.32599998
Iteration 35, 88 moved objects, max delta = 0.01926679407, deltaT = 94.67400002
Iteration 36, 77 moved objects, max delta = 0.01652752898, deltaT = 98.38300014
Iteration 37, 62 moved objects, max delta = 0.01324544128, deltaT = 77.30599999
Iteration 38, 59 moved objects, max delta = 0.01119130525, deltaT = 92.75900006
Iteration 39, 53 moved objects, max delta = 0.01109130887, deltaT = 89.68299985
Iteration 40, 39 moved objects, max delta = 0.0102092345, deltaT = 85.19199991
Iteration 41, 33 moved objects, max delta = 0.006042115836, deltaT = 82.1400001
Iteration 42, 26 moved objects, max delta = 0.004834746569, deltaT = 95.60899997
Iteration 43, 15 moved objects, max delta = 0.006370887222, deltaT = 87.204
Iteration 44, 19 moved objects, max delta = 0.002666426402, deltaT = 80.37400007
Iteration 45, 12 moved objects, max delta = 0.002282377821, deltaT = 101.8280001
Iteration 46, 11 moved objects, max delta = 0.00167841373, deltaT = 81.33899999
Iteration 47, 8 moved objects, max delta = 0.0008359577475, deltaT = 88.30500007
Iteration 48, 7 moved objects, max delta = 0.0009147582179, deltaT = 88.14099979
Iteration 49, 1 moved object, max delta = 0.00168784357, deltaT = 97.63300014
Iteration 50, 1 moved object, max delta = 6.934339563e-05, deltaT = 79.29699993
Iteration 51, 0 moved object, max delta = 0, deltaT = 87.58300018
Total 51 iterations, 25803 moved objects, clustering performed in 4471.647 s
Total time with loading: 4818.717 s
