12000, 5, /data/simple/testSwap_2.matrix, object normalized
6.944000006
0, 9476, 0.9171151198, 2.417000055
1, 1148, 0.8326956812, 0.2939999104
2, 412, 0.2374345046, 0.106000185
3, 295, 0.1511098484, 0.0759999752
4, 211, 0.09656596788, 0.05499982834
5, 122, 0.05609758148, 0.03100013733
6, 96, 0.03531921579, 0.02600002289
7, 69, 0.02966907638, 0.01799988747
8, 69, 0.02964848284, 0.01900005341
9, 46, 0.01769678078, 0.01200008392
10, 42, 0.01802858367, 0.0119998455
11, 22, 0.01187342585, 0.006999969482
12, 23, 0.009406989354, 0.006000041962
13, 37, 0.01845503422, 0.0110001564
14, 38, 0.01917179131, 0.009999990463
15, 35, 0.01741398972, 0.009999990463
16, 32, 0.01503040226, 0.008999824524
17, 28, 0.01374893895, 0.008000135422
18, 29, 0.01378177083, 0.007999897003
19, 11, 0.006466062456, 0.003999948502
20, 2, 0.0008908338893, 0.001000165939
21, 5, 0.00309779148, 0.001999855042
22, 6, 0.001307021943, 0.003000020981
23, 2, 0.0006399990232, 0.001000165939
24, 0, 0, 0.0009999275208
25, 12256, 3.147000074
10.09100008
