12000, 5, /data/simple/testSwap_2.matrix, object normalized
6.861999989
0, 9447, 0.9535689179, 2.394000053
1, 1897, 0.9042816314, 0.4850001335
2, 851, 0.395031666, 0.2179999352
3, 303, 0.2133470456, 0.07800006866
4, 152, 0.05834059335, 0.03899979591
5, 121, 0.02718293463, 0.03100013733
6, 78, 0.01716975136, 0.01999998093
7, 86, 0.02302681061, 0.02200007439
8, 69, 0.02343940309, 0.01799988747
9, 59, 0.01581558679, 0.01600003242
10, 56, 0.01337100261, 0.01399993896
11, 40, 0.01242991158, 0.0110001564
12, 27, 0.01247292145, 0.006999969482
13, 22, 0.006436057259, 0.006000041962
14, 28, 0.008167236398, 0.007999897003
15, 44, 0.02073790564, 0.01200008392
16, 62, 0.02996248891, 0.01499986649
17, 70, 0.02970163047, 0.01800012589
18, 51, 0.02166229686, 0.01300001144
19, 59, 0.02523985825, 0.01499986649
20, 49, 0.02147820382, 0.01300001144
21, 41, 0.01734032895, 0.01099991798
22, 45, 0.01438386284, 0.01200008392
23, 63, 0.02344783042, 0.01600003242
24, 78, 0.03690699828, 0.01900005341
25, 132, 0.06564035788, 0.03299999237
26, 175, 0.05837148288, 0.04299998283
27, 262, 0.08285741822, 0.06399989128
28, 242, 0.09357961313, 0.05900001526
29, 269, 0.08474319758, 0.06700015068
30, 287, 0.104674867, 0.06999993324
31, 294, 0.1051624085, 0.0720000267
32, 256, 0.08501071283, 0.06299996376
33, 217, 0.0809855298, 0.0529999733
34, 163, 0.0634495186, 0.03999996185
35, 148, 0.05892086501, 0.03699994087
36, 117, 0.04678855036, 0.02900004387
37, 104, 0.0460717051, 0.02600002289
38, 95, 0.04735537313, 0.02399992943
39, 93, 0.04168642186, 0.02300000191
40, 85, 0.0402274351, 0.02200007439
41, 70, 0.04733089539, 0.01800012589
42, 43, 0.02638094102, 0.0119998455
43, 40, 0.0125094988, 0.009999990463
44, 39, 0.02247553215, 0.0110001564
45, 45, 0.02240547772, 0.0119998455
46, 35, 0.01472166589, 0.009999990463
47, 32, 0.01900713783, 0.008000135422
48, 23, 0.01091835578, 0.006999969482
49, 17, 0.00971943503, 0.004999876022
50, 19, 0.008527602927, 0.006000041962
51, 8, 0.008746835699, 0.00200009346
52, 3, 0.001262221455, 0.001999855042
53, 1, 0.0027529426, 0.001000165939
54, 0, 0, 0.0009999275208
55, 17112, 4.34100008
11.20300007
