K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 7.771999836 s (all future times given in seconds)
Iteration 1, 10067 moved objects, max delta = 0.01881096075, deltaT = 1.390000105
Iteration 105, 106 moved objects, max delta = 0.01561799465, deltaT = 1.328999996
Iteration 106, 100 moved objects, max delta = 0.01517369632, deltaT = 1.328999996
Iteration 107, 88 moved objects, max delta = 0.0127332795, deltaT = 1.329999924
Iteration 108, 86 moved objects, max delta = 0.01252727209, deltaT = 1.329999924
Iteration 109, 89 moved objects, max delta = 0.01404315933, deltaT = 1.328999996
Iteration 110, 87 moved objects, max delta = 0.01489077193, deltaT = 1.330000162
Iteration 111, 94 moved objects, max delta = 0.01869686078, deltaT = 1.329999924
Iteration 112, 100 moved objects, max delta = 0.01551662895, deltaT = 1.328999996
Iteration 113, 85 moved objects, max delta = 0.01605355017, deltaT = 1.328999996
Iteration 114, 72 moved objects, max delta = 0.01824295171, deltaT = 1.328999996
Iteration 115, 61 moved objects, max delta = 0.01162172675, deltaT = 1.328999996
Iteration 116, 47 moved objects, max delta = 0.007201161119, deltaT = 1.330000162
Iteration 117, 43 moved objects, max delta = 0.007579672362, deltaT = 1.328999996
Iteration 118, 42 moved objects, max delta = 0.009084880804, deltaT = 1.328999996
Iteration 119, 43 moved objects, max delta = 0.009105115575, deltaT = 1.328999996
Iteration 120, 42 moved objects, max delta = 0.01001942922, deltaT = 1.329999924
Iteration 121, 32 moved objects, max delta = 0.007110876501, deltaT = 1.329999924
Iteration 122, 26 moved objects, max delta = 0.007165054042, deltaT = 1.330000162
Iteration 123, 21 moved objects, max delta = 0.005043533353, deltaT = 1.329999924
Iteration 124, 22 moved objects, max delta = 0.003430180352, deltaT = 1.330999851
Iteration 125, 15 moved objects, max delta = 0.002649599435, deltaT = 1.330000162
Iteration 126, 11 moved objects, max delta = 0.00288694184, deltaT = 1.328999996
Iteration 127, 9 moved objects, max delta = 0.0006323876073, deltaT = 1.329999924
Iteration 128, 11 moved objects, max delta = 0.001001320782, deltaT = 1.33100009
Iteration 129, 11 moved objects, max delta = 0.001424740859, deltaT = 1.329999924
Iteration 130, 4 moved objects, max delta = 0.001784179408, deltaT = 1.329999924
Iteration 131, 3 moved objects, max delta = 0.000826686668, deltaT = 1.330000162
Iteration 132, 4 moved objects, max delta = 0.0005556980952, deltaT = 1.329999924
Iteration 133, 3 moved objects, max delta = 0.0005770642288, deltaT = 1.33100009
Iteration 134, 4 moved objects, max delta = 0.00100156305, deltaT = 1.329999924
Iteration 135, 2 moved objects, max delta = 0.0004919771212, deltaT = 1.329999924
Iteration 136, 1 moved object, max delta = 0.0001073004975, deltaT = 1.330000162
Iteration 137, 3 moved objects, max delta = 0.0005324737206, deltaT = 1.329999924
Iteration 138, 1 moved object, max delta = 0.0003688382137, deltaT = 1.33100009
Iteration 139, 1 moved object, max delta = 0.0001526691735, deltaT = 1.329999924
Iteration 140, 1 moved object, max delta = 0.0003644359705, deltaT = 1.329999924
Iteration 141, 2 moved objects, max delta = 0.0003181913044, deltaT = 1.33100009
Iteration 142, 1 moved object, max delta = 0.0001298782166, deltaT = 1.329999924
Iteration 143, 0 moved object, max delta = 0, deltaT = 1.329999924
Total 143 iterations, 22282 moved objects, clustering performed in 190.158 s
Total time with loading: 197.9399998 s
