12000, 5, /data/simple/testSwap_2.matrix, object normalized
7.894999981
0, 9510, 0.9483006033, 2.388999939
1, 1978, 0.5871842016, 0.5039999485
2, 892, 0.3042287864, 0.2279999256
3, 848, 0.207403176, 0.2170000076
4, 652, 0.180870466, 0.1670000553
5, 470, 0.1520482281, 0.1210000515
6, 380, 0.1174892898, 0.09699988365
7, 319, 0.1148594196, 0.08200001717
8, 314, 0.1307793793, 0.08100008965
9, 293, 0.1286373041, 0.0759999752
10, 297, 0.1257875548, 0.0759999752
11, 286, 0.12105429, 0.07400012016
12, 236, 0.116032436, 0.0609998703
13, 183, 0.09448509936, 0.04800009727
14, 169, 0.08563783328, 0.04399991035
15, 127, 0.05617412378, 0.03299999237
16, 97, 0.0361894137, 0.02500009537
17, 75, 0.02873583864, 0.01999998093
18, 64, 0.02485154705, 0.01799988747
19, 53, 0.02187466211, 0.01400017738
20, 36, 0.02411253741, 0.009999990463
21, 19, 0.01203067433, 0.005999803543
22, 25, 0.006926923056, 0.007000207901
23, 18, 0.005627853502, 0.004999876022
24, 33, 0.007518776966, 0.009999990463
25, 14, 0.01143513994, 0.003999948502
26, 20, 0.01061831307, 0.006000041962
27, 11, 0.01096279803, 0.003999948502
28, 6, 0.006941151548, 0.00200009346
29, 0, 0, 0.0009999275208
30, 17425, 4.429999828
12.32499981
