10000, 5, /data/simple/testSwap_0.matrix, object normalized
4.464000225
0, 7923, 1.037605755, 1.680999994
1, 1130, 0.8803769881, 0.2299997807
2, 814, 0.2404068396, 0.1650002003
3, 687, 0.2547215635, 0.1399998665
4, 516, 0.2757860459, 0.1070001125
5, 321, 0.1863763181, 0.06699991226
6, 176, 0.09687913699, 0.03699994087
7, 122, 0.0397384589, 0.02500009537
8, 94, 0.05168122473, 0.01999998093
9, 58, 0.04454442642, 0.01200008392
10, 39, 0.01635367316, 0.008999824524
11, 11, 0.009800495504, 0.003000020981
12, 5, 0.002339596958, 0.001000165939
13, 0, 0, 0.0009999275208
14, 11896, 2.497999907
6.962000132
