17000, 5, /data/simple/testSwap_7.matrix, object normalized
2.004999876
0, 13465, 0.9160842952, 4.694000006
1, 1483, 0.7043375033, 0.510999918
2, 683, 0.2113620291, 0.2369999886
3, 512, 0.1627019842, 0.1780002117
4, 503, 0.1092282215, 0.1739997864
5, 521, 0.1282922675, 0.1809999943
6, 543, 0.1506854885, 0.1890001297
7, 531, 0.1473998672, 0.1830000877
8, 481, 0.1332006485, 0.1659998894
9, 396, 0.09399459151, 0.138999939
10, 308, 0.06674054999, 0.1080000401
11, 251, 0.05566678083, 0.08700013161
12, 179, 0.04886027318, 0.06299996376
13, 171, 0.03950186202, 0.05999994278
14, 151, 0.03485580532, 0.0529999733
15, 143, 0.03306915535, 0.05100011826
16, 141, 0.03621376894, 0.04999995232
17, 124, 0.03739270892, 0.04399991035
18, 124, 0.04204928858, 0.04299998283
19, 105, 0.04863060588, 0.03800010681
20, 66, 0.03860614267, 0.02300000191
21, 29, 0.01758086517, 0.0119998455
22, 33, 0.00690457314, 0.01200008392
23, 41, 0.007176849235, 0.0150001049
24, 29, 0.009141432165, 0.01099991798
25, 19, 0.005326420208, 0.007999897003
26, 25, 0.005654322045, 0.009999990463
27, 29, 0.009416338885, 0.0110001564
28, 30, 0.01181198873, 0.01099991798
29, 29, 0.00740058733, 0.01099991798
30, 26, 0.008231845014, 0.009999990463
31, 24, 0.0135779296, 0.01000022888
32, 18, 0.00641147163, 0.006999969482
33, 14, 0.007077554339, 0.005999803543
34, 4, 0.002408074238, 0.003000020981
35, 8, 0.002775480797, 0.00400018692
36, 4, 0.002376678014, 0.001999855042
37, 7, 0.001714822477, 0.003999948502
38, 1, 0.001444477354, 0.001000165939
39, 4, 0.0007922299874, 0.003000020981
40, 2, 0.001399761732, 0.001999855042
41, 1, 0.0001182293484, 0.001000165939
42, 0, 0, 0.0009999275208
43, 21258, 7.427000046
9.431999922
