15000, 5, /data/simple/testSwap_5.matrix, object normalized
10.80800009
0, 11878, 0.889470274, 3.615999937
1, 1330, 0.8485935087, 0.4100000858
2, 361, 0.1416783938, 0.1099998951
3, 198, 0.04736385475, 0.06100010872
4, 187, 0.03925700981, 0.05900001526
5, 122, 0.04028728903, 0.03900003433
6, 95, 0.03183655529, 0.02999997139
7, 80, 0.01910840366, 0.02499985695
8, 90, 0.03113403219, 0.02900004387
9, 84, 0.02317672306, 0.02600002289
10, 70, 0.02406067877, 0.02200007439
11, 89, 0.01611027985, 0.02799987793
12, 55, 0.01151742168, 0.01900005341
13, 33, 0.00875735254, 0.01099991798
14, 12, 0.005314458806, 0.00400018692
15, 7, 0.003648646758, 0.003999948502
16, 6, 0.001606090859, 0.001999855042
17, 15, 0.007222757115, 0.006000041962
18, 7, 0.009423974448, 0.003000020981
19, 3, 0.002345952617, 0.00200009346
20, 3, 0.002978900389, 0.001999855042
21, 0, 0, 0.001000165939
22, 14725, 4.509000063
15.31700015
