K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 515.5339999 s (all future times given in seconds)
Iteration 1, 14744 moved objects, max delta = 0.0132429656, deltaT = 116.1830001
Iteration 2, 5806 moved objects, max delta = 0.3956743865, deltaT = 124.1360002
Iteration 3, 2248 moved objects, max delta = 0.2666065483, deltaT = 122.5
Iteration 4, 1030 moved objects, max delta = 0.1274939586, deltaT = 122.776
Iteration 5, 633 moved objects, max delta = 0.07116283782, deltaT = 118.9410002
Iteration 6, 505 moved objects, max delta = 0.05047491041, deltaT = 118.8499999
Iteration 7, 452 moved objects, max delta = 0.04401665286, deltaT = 116.5580001
Iteration 8, 417 moved objects, max delta = 0.0491693679, deltaT = 128.23
Iteration 9, 336 moved objects, max delta = 0.04176176298, deltaT = 114.8579998
Iteration 10, 317 moved objects, max delta = 0.03466494754, deltaT = 118.441
Iteration 11, 290 moved objects, max delta = 0.03305553642, deltaT = 121.8249998
Iteration 12, 264 moved objects, max delta = 0.03394269015, deltaT = 117.2159998
Iteration 13, 240 moved objects, max delta = 0.03720200118, deltaT = 127.825
Iteration 14, 212 moved objects, max delta = 0.02885780508, deltaT = 117.641
Iteration 15, 184 moved objects, max delta = 0.02818772545, deltaT = 119.6659999
Iteration 16, 167 moved objects, max delta = 0.0208905679, deltaT = 116
Iteration 17, 154 moved objects, max delta = 0.02162503818, deltaT = 130.168
Iteration 18, 131 moved objects, max delta = 0.0140008209, deltaT = 129.3009999
Iteration 19, 98 moved objects, max delta = 0.01559715852, deltaT = 110.7949998
Iteration 20, 88 moved objects, max delta = 0.0106575135, deltaT = 127.8930001
Iteration 21, 83 moved objects, max delta = 0.01074393398, deltaT = 121.3049998
Iteration 22, 68 moved objects, max delta = 0.008162809643, deltaT = 125.556
Iteration 23, 57 moved objects, max delta = 0.01088163234, deltaT = 118.2379999
Iteration 24, 65 moved objects, max delta = 0.007164712175, deltaT = 127.964
Iteration 25, 71 moved objects, max delta = 0.007088449301, deltaT = 120.1120002
Iteration 26, 75 moved objects, max delta = 0.007658262823, deltaT = 110.3200002
Iteration 27, 72 moved objects, max delta = 0.008447640324, deltaT = 124.9640002
Iteration 28, 62 moved objects, max delta = 0.01042604561, deltaT = 119.0710001
Iteration 29, 62 moved objects, max delta = 0.007589173986, deltaT = 115.7449999
Iteration 30, 54 moved objects, max delta = 0.00740147093, deltaT = 124.3800001
Iteration 31, 50 moved objects, max delta = 0.007818582712, deltaT = 124.6470001
Iteration 32, 45 moved objects, max delta = 0.006702829357, deltaT = 123.2379999
Iteration 33, 44 moved objects, max delta = 0.006537724856, deltaT = 117.2449999
Iteration 34, 41 moved objects, max delta = 0.004355771447, deltaT = 115.8530002
Iteration 35, 27 moved objects, max delta = 0.005839544846, deltaT = 127.898
Iteration 36, 27 moved objects, max delta = 0.00413889282, deltaT = 111.2619998
Iteration 37, 20 moved objects, max delta = 0.003559625912, deltaT = 136.5079999
Iteration 38, 18 moved objects, max delta = 0.00214238013, deltaT = 116.204
Iteration 39, 15 moved objects, max delta = 0.002543916324, deltaT = 117.829
Iteration 40, 16 moved objects, max delta = 0.001789873558, deltaT = 117.4619999
Iteration 41, 14 moved objects, max delta = 0.001781919579, deltaT = 115.6129999
Iteration 42, 15 moved objects, max delta = 0.002144403128, deltaT = 123.5220001
Iteration 43, 17 moved objects, max delta = 0.002234193843, deltaT = 128.247
Iteration 44, 20 moved objects, max delta = 0.001505288347, deltaT = 111.8280001
Iteration 45, 20 moved objects, max delta = 0.002172123814, deltaT = 119.73
Iteration 46, 21 moved objects, max delta = 0.002104635676, deltaT = 118.8380001
Iteration 47, 19 moved objects, max delta = 0.00194392337, deltaT = 128.0899999
Iteration 48, 18 moved objects, max delta = 0.001781284718, deltaT = 117.0209999
Iteration 49, 17 moved objects, max delta = 0.001630959347, deltaT = 117.3210001
Iteration 50, 23 moved objects, max delta = 0.0019137825, deltaT = 132.1270001
Iteration 51, 21 moved objects, max delta = 0.00186332989, deltaT = 115.8249998
Iteration 52, 15 moved objects, max delta = 0.002703800449, deltaT = 121.9090002
Iteration 53, 14 moved objects, max delta = 0.002419120323, deltaT = 124.858
Iteration 54, 9 moved objects, max delta = 0.00106216818, deltaT = 110.6490002
Iteration 55, 12 moved objects, max delta = 0.001163406134, deltaT = 116.391
Iteration 56, 11 moved objects, max delta = 0.001450229033, deltaT = 119.1750002
Iteration 57, 9 moved objects, max delta = 0.00187259666, deltaT = 138.951
Iteration 58, 13 moved objects, max delta = 0.0008614966036, deltaT = 113.4809999
Iteration 59, 13 moved objects, max delta = 0.001176741807, deltaT = 117.4170001
Iteration 60, 17 moved objects, max delta = 0.00183995724, deltaT = 120.267
Iteration 61, 20 moved objects, max delta = 0.001493683616, deltaT = 120.5
Iteration 62, 14 moved objects, max delta = 0.001405171102, deltaT = 121.4420002
Iteration 63, 12 moved objects, max delta = 0.00186878785, deltaT = 131.8439999
Iteration 64, 11 moved objects, max delta = 0.001346714613, deltaT = 111.582
Iteration 65, 11 moved objects, max delta = 0.001139733026, deltaT = 118.6989999
Iteration 66, 6 moved objects, max delta = 0.001067122809, deltaT = 117.033
Iteration 67, 3 moved objects, max delta = 0.0002025567748, deltaT = 125.9419999
Iteration 68, 2 moved objects, max delta = 0.0002597943945, deltaT = 118.164
Iteration 69, 2 moved objects, max delta = 7.448872615e-05, deltaT = 124.1919999
Iteration 70, 0 moved object, max delta = 0, deltaT = 119.6989999
Total 70 iterations, 29687 moved objects, clustering performed in 8462.735 s
Total time with loading: 8978.496 s
