K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.575000048 s (all future times given in seconds)
Iteration 1, 8467 moved objects, max delta = 0.02397788527, deltaT = 0.9880001545
Iteration 2, 2061 moved objects, max delta = 0.2811780341, deltaT = 0.9900000095
Iteration 3, 843 moved objects, max delta = 0.216521464, deltaT = 0.9819998741
Iteration 4, 486 moved objects, max delta = 0.07797111853, deltaT = 0.9340000153
Iteration 5, 381 moved objects, max delta = 0.05843905406, deltaT = 0.9580001831
Iteration 6, 310 moved objects, max delta = 0.04508385928, deltaT = 0.9609999657
Iteration 7, 271 moved objects, max delta = 0.04503495019, deltaT = 0.9599997997
Iteration 8, 263 moved objects, max delta = 0.04744826595, deltaT = 0.9570000172
Iteration 9, 254 moved objects, max delta = 0.05812136337, deltaT = 0.9580001831
Iteration 10, 344 moved objects, max delta = 0.07247408641, deltaT = 0.9579999447
Iteration 11, 481 moved objects, max delta = 0.1267632854, deltaT = 0.9600000381
Iteration 12, 486 moved objects, max delta = 0.2186916371, deltaT = 0.9600000381
Iteration 13, 271 moved objects, max delta = 0.1385711863, deltaT = 0.9599997997
Iteration 14, 213 moved objects, max delta = 0.06469237453, deltaT = 0.9580001831
Iteration 15, 177 moved objects, max delta = 0.06420355061, deltaT = 0.9579999447
Iteration 16, 146 moved objects, max delta = 0.05546641763, deltaT = 0.9570000172
Iteration 17, 147 moved objects, max delta = 0.04571994543, deltaT = 0.9579999447
Iteration 18, 130 moved objects, max delta = 0.0375134552, deltaT = 0.9560000896
Iteration 19, 96 moved objects, max delta = 0.02930903145, deltaT = 0.9570000172
Iteration 20, 89 moved objects, max delta = 0.01811455835, deltaT = 0.9559998512
Iteration 21, 71 moved objects, max delta = 0.02236722288, deltaT = 0.9579999447
Iteration 22, 74 moved objects, max delta = 0.02345414388, deltaT = 0.9560000896
Iteration 23, 60 moved objects, max delta = 0.02490372017, deltaT = 0.9579999447
Iteration 24, 44 moved objects, max delta = 0.007836461774, deltaT = 0.9560000896
Iteration 25, 43 moved objects, max delta = 0.007094004964, deltaT = 0.9579999447
Iteration 26, 29 moved objects, max delta = 0.006688975552, deltaT = 0.9570000172
Iteration 27, 16 moved objects, max delta = 0.005799956416, deltaT = 0.9579999447
Iteration 28, 20 moved objects, max delta = 0.004292297702, deltaT = 0.9570000172
Iteration 29, 20 moved objects, max delta = 0.004939905793, deltaT = 0.9570000172
Iteration 30, 17 moved objects, max delta = 0.005807160934, deltaT = 0.9579999447
Iteration 31, 11 moved objects, max delta = 0.004674787177, deltaT = 0.9570000172
Iteration 32, 10 moved objects, max delta = 0.002261556941, deltaT = 0.9580001831
Iteration 33, 20 moved objects, max delta = 0.003006652295, deltaT = 0.9569997787
Iteration 34, 21 moved objects, max delta = 0.005329753537, deltaT = 0.9580001831
Iteration 35, 23 moved objects, max delta = 0.006491250813, deltaT = 0.9570000172
Iteration 36, 25 moved objects, max delta = 0.006350157602, deltaT = 0.9579999447
Iteration 37, 16 moved objects, max delta = 0.008561507539, deltaT = 0.9570000172
Iteration 38, 17 moved objects, max delta = 0.005248703118, deltaT = 0.9570000172
Iteration 39, 18 moved objects, max delta = 0.005188044954, deltaT = 0.9570000172
Iteration 40, 20 moved objects, max delta = 0.003813557903, deltaT = 0.9570000172
Iteration 41, 26 moved objects, max delta = 0.005591561104, deltaT = 0.9570000172
Iteration 42, 30 moved objects, max delta = 0.006631134603, deltaT = 0.9569997787
Iteration 43, 28 moved objects, max delta = 0.004792336996, deltaT = 0.9570000172
Iteration 44, 30 moved objects, max delta = 0.006053702873, deltaT = 0.9570000172
Iteration 45, 36 moved objects, max delta = 0.007062219675, deltaT = 0.9260001183
Iteration 46, 44 moved objects, max delta = 0.008168894272, deltaT = 0.9539999962
Iteration 47, 43 moved objects, max delta = 0.009041471307, deltaT = 0.9559998512
Iteration 48, 42 moved objects, max delta = 0.008656195195, deltaT = 0.9560000896
Iteration 49, 47 moved objects, max delta = 0.007795922836, deltaT = 0.9549999237
Iteration 50, 26 moved objects, max delta = 0.008864221647, deltaT = 0.9550001621
Iteration 51, 19 moved objects, max delta = 0.004349176817, deltaT = 0.9559998512
Iteration 52, 16 moved objects, max delta = 0.005096857728, deltaT = 0.9550001621
Iteration 53, 16 moved objects, max delta = 0.004958987356, deltaT = 0.9549999237
Iteration 54, 16 moved objects, max delta = 0.003193883642, deltaT = 0.9549999237
