14000, 5, /data/simple/testSwap_4.matrix, object normalized
20.3670001
0, 11084, 0.9305970524, 3.154999971
1, 1091, 0.7722336919, 0.3250000477
2, 755, 0.1910753066, 0.2259998322
3, 770, 0.160176343, 0.2300000191
4, 675, 0.1795241857, 0.2009999752
5, 545, 0.1680788134, 0.1640000343
6, 470, 0.1233717098, 0.1400001049
7, 316, 0.1018573537, 0.09500002861
8, 169, 0.06238377975, 0.05199980736
9, 147, 0.03493778378, 0.04400014877
10, 110, 0.03001914393, 0.03399991989
11, 69, 0.030433374, 0.02200007439
12, 48, 0.01511272268, 0.01499986649
13, 38, 0.01475301364, 0.01200008392
14, 19, 0.004039112394, 0.006999969482
15, 30, 0.007269977316, 0.009999990463
16, 32, 0.008698694894, 0.009999990463
17, 17, 0.005594322661, 0.006000041962
18, 17, 0.004696914849, 0.006999969482
19, 21, 0.005151160815, 0.006999969482
20, 13, 0.006579945471, 0.005000114441
21, 12, 0.004326789932, 0.003999948502
22, 2, 0.002206499505, 0.00200009346
23, 6, 0.00397502445, 0.003000020981
24, 6, 0.001187176113, 0.001999855042
25, 0, 0, 0.0009999275208
26, 16462, 4.778999805
25.14599991
