14000, 5, /data/simple/testSwap_4.matrix, object normalized
1.379999876
0, 11058, 0.9241834365, 3.176000118
1, 822, 0.5718729102, 0.2339999676
2, 412, 0.207628289, 0.1180000305
3, 315, 0.08526112577, 0.08999991417
4, 211, 0.06671938968, 0.0600001812
5, 207, 0.08494625647, 0.05999994278
6, 272, 0.1090336867, 0.07699990273
7, 293, 0.11469121, 0.08400011063
8, 270, 0.1183464233, 0.07699990273
9, 257, 0.106509529, 0.07400012016
10, 203, 0.09652266788, 0.05799984932
11, 163, 0.0603190319, 0.04800009727
12, 154, 0.05122539765, 0.04600000381
13, 174, 0.05097755887, 0.05099987984
14, 226, 0.06614639401, 0.06500005722
15, 215, 0.08160946509, 0.06200003624
16, 243, 0.08489120713, 0.06900000572
17, 284, 0.09151921875, 0.08200001717
18, 289, 0.09643570722, 0.08200001717
19, 279, 0.08994930202, 0.07999992371
20, 323, 0.1053290994, 0.09200000763
21, 332, 0.1095904966, 0.09500002861
22, 346, 0.09717984931, 0.09800004959
23, 276, 0.09144951976, 0.07999992371
24, 251, 0.05920875358, 0.0720000267
25, 192, 0.05608451755, 0.05500006676
26, 167, 0.0503999912, 0.04799985886
27, 138, 0.04638706635, 0.03999996185
28, 105, 0.03621095755, 0.03100013733
29, 80, 0.01501640301, 0.02399992943
30, 59, 0.01753886992, 0.01800012589
31, 45, 0.01097359261, 0.01300001144
32, 27, 0.00746978346, 0.008999824524
33, 18, 0.005304856731, 0.006000041962
34, 20, 0.007417509966, 0.006000041962
35, 30, 0.006084279045, 0.009999990463
36, 14, 0.004319795314, 0.004999876022
37, 12, 0.003858802568, 0.00400018692
38, 16, 0.005888665982, 0.006000041962
39, 4, 0.004068919936, 0.001999855042
40, 4, 0.0009009408915, 0.00200009346
41, 3, 0.0008585481312, 0.001999855042
42, 0, 0, 0.001000165939
43, 18809, 5.412000179
6.792000055
