K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 1.217999935 s (all future times given in seconds)
Iteration 1, 10824 moved objects, max delta = 0.01759225723, deltaT = 1.575000048
Iteration 2, 2806 moved objects, max delta = 0.3196516916, deltaT = 1.504999876
Iteration 3, 1077 moved objects, max delta = 0.1464880199, deltaT = 1.493999958
Iteration 4, 748 moved objects, max delta = 0.1092579865, deltaT = 1.483999968
Iteration 5, 634 moved objects, max delta = 0.1070301276, deltaT = 1.475000143
Iteration 6, 545 moved objects, max delta = 0.1113165058, deltaT = 1.476999998
Iteration 7, 415 moved objects, max delta = 0.09218075483, deltaT = 1.473999977
Iteration 8, 320 moved objects, max delta = 0.07867981948, deltaT = 1.473999977
Iteration 9, 252 moved objects, max delta = 0.0468683067, deltaT = 1.472000122
Iteration 10, 225 moved objects, max delta = 0.03226557584, deltaT = 1.471999884
Iteration 11, 201 moved objects, max delta = 0.03068225383, deltaT = 1.472000122
Iteration 12, 194 moved objects, max delta = 0.02455545475, deltaT = 1.473999977
Iteration 13, 173 moved objects, max delta = 0.02275660509, deltaT = 1.480000019
Iteration 14, 151 moved objects, max delta = 0.023575862, deltaT = 1.46999979
Iteration 15, 148 moved objects, max delta = 0.02428812088, deltaT = 1.472000122
Iteration 16, 135 moved objects, max delta = 0.02221550865, deltaT = 1.471999884
Iteration 17, 134 moved objects, max delta = 0.0243892474, deltaT = 1.475000143
Iteration 18, 149 moved objects, max delta = 0.02563868206, deltaT = 1.471999884
Iteration 19, 135 moved objects, max delta = 0.03132205953, deltaT = 1.475000143
Iteration 20, 118 moved objects, max delta = 0.02426496349, deltaT = 1.481999874
Iteration 21, 112 moved objects, max delta = 0.01755324682, deltaT = 1.470999956
Iteration 22, 101 moved objects, max delta = 0.01887152898, deltaT = 1.472000122
Iteration 23, 101 moved objects, max delta = 0.017977757, deltaT = 1.476999998
Iteration 24, 97 moved objects, max delta = 0.02050057379, deltaT = 1.474999905
Iteration 25, 86 moved objects, max delta = 0.01636610403, deltaT = 1.472000122
Iteration 26, 75 moved objects, max delta = 0.01117949731, deltaT = 1.47300005
Iteration 27, 81 moved objects, max delta = 0.01065763959, deltaT = 1.475999832
Iteration 28, 60 moved objects, max delta = 0.01377388988, deltaT = 1.528000116
Iteration 29, 50 moved objects, max delta = 0.007413221171, deltaT = 1.471999884
Iteration 30, 49 moved objects, max delta = 0.008890754429, deltaT = 1.47300005
Iteration 31, 46 moved objects, max delta = 0.008235287372, deltaT = 1.473999977
Iteration 32, 33 moved objects, max delta = 0.006435070209, deltaT = 1.482000113
Iteration 33, 32 moved objects, max delta = 0.002638685494, deltaT = 1.474999905
Iteration 34, 35 moved objects, max delta = 0.00348586036, deltaT = 1.473999977
Iteration 35, 27 moved objects, max delta = 0.004488739851, deltaT = 1.475000143
Iteration 36, 24 moved objects, max delta = 0.002994527693, deltaT = 1.472999811
Iteration 37, 15 moved objects, max delta = 0.003838025278, deltaT = 1.474000216
Iteration 38, 16 moved objects, max delta = 0.002109405646, deltaT = 1.473999977
Iteration 39, 10 moved objects, max delta = 0.001603258155, deltaT = 1.470999956
Iteration 40, 8 moved objects, max delta = 0.00220558723, deltaT = 1.480999947
Iteration 41, 3 moved objects, max delta = 0.0009135835211, deltaT = 1.471999884
Iteration 42, 4 moved objects, max delta = 0.0002274801625, deltaT = 1.470000029
Iteration 43, 4 moved objects, max delta = 0.0002548572562, deltaT = 1.505000114
Iteration 44, 2 moved objects, max delta = 0.000537793525, deltaT = 1.493999958
Iteration 45, 0 moved object, max delta = 0, deltaT = 1.469000101
Total 45 iterations, 20455 moved objects, clustering performed in 66.59800005 s
Total time with loading: 67.81599998 s
