19000, 5, /data/simple/testSwap_9.matrix, object normalized
440.8840001
0, 15057, 0.85332653, 51.25
1, 2235, 0.5605488096, 12.92700005
2, 632, 0.1642041562, 2.670000076
3, 377, 0.09198916094, 1.562000036
4, 255, 0.06803676409, 0.9679999352
5, 179, 0.04653186304, 0.6989998817
6, 139, 0.03452808571, 0.4490001202
7, 100, 0.02377303579, 0.3659999371
8, 55, 0.01736865593, 0.1630001068
9, 35, 0.00975530739, 0.2479999065
10, 25, 0.005241328434, 0.06900000572
11, 44, 0.01472065484, 0.09999990463
12, 46, 0.01741753976, 0.09800004959
13, 42, 0.0137385975, 0.08800005913
14, 27, 0.0126036186, 0.01200008392
15, 36, 0.01395049113, 0.07399988174
16, 32, 0.009557161078, 0.03900003433
17, 35, 0.008464506723, 0.02500009537
18, 20, 0.009065374812, 0.02099990845
19, 20, 0.004286589291, 0.02500009537
20, 8, 0.002556909889, 0.01999998093
21, 5, 0.001338376969, 0.003000020981
22, 5, 0.001053242366, 0.002999782562
23, 0, 0, 0.00200009346
24, 19409, 71.91700006
512.846
