19000, 5, /data/simple/testSwap_9.matrix, object normalized
2.606999874
0, 15021, 0.9629977912, 5.891000032
1, 1293, 0.6816731974, 0.5080001354
2, 720, 0.1351126201, 0.2839999199
3, 664, 0.1125187229, 0.2590000629
4, 523, 0.09445915513, 0.2039999962
5, 481, 0.08281371324, 0.1909999847
6, 384, 0.06826571577, 0.1589999199
7, 305, 0.06484615255, 0.125
8, 293, 0.05303780759, 0.114000082
9, 265, 0.04707900986, 0.1039998531
10, 193, 0.04023984791, 0.07800006866
11, 146, 0.02504474239, 0.05800008774
12, 112, 0.02218323754, 0.04600000381
13, 92, 0.01331749654, 0.03699994087
14, 62, 0.01226070981, 0.02600002289
15, 51, 0.008747473643, 0.02099990845
16, 74, 0.01068889776, 0.02999997139
17, 61, 0.0130123994, 0.02400016785
18, 31, 0.008691731213, 0.01399993896
19, 29, 0.003884179738, 0.01200008392
20, 15, 0.003225372344, 0.006999969482
21, 11, 0.00377584729, 0.006000041962
22, 10, 0.001530497568, 0.004999876022
23, 10, 0.002038248641, 0.005000114441
24, 15, 0.002969684453, 0.006999969482
25, 16, 0.003145382902, 0.007999897003
26, 9, 0.002775856087, 0.005000114441
27, 2, 8.140750061e-05, 0.001999855042
28, 5, 0.001664327279, 0.003000020981
29, 1, 6.548956697e-05, 0.00200009346
30, 0, 0, 0.0009999275208
31, 20894, 8.236000061
10.84299994
