K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.476000071 s (all future times given in seconds)
Iteration 1, 8477 moved objects, max delta = 0.02280100105, deltaT = 1.073999882
Iteration 2, 1821 moved objects, max delta = 0.3209351714, deltaT = 1.041000128
Iteration 3, 825 moved objects, max delta = 0.1223911378, deltaT = 1.017999887
Iteration 4, 650 moved objects, max delta = 0.1089749912, deltaT = 0.998000145
Iteration 5, 554 moved objects, max delta = 0.08345886101, deltaT = 0.986000061
Iteration 6, 466 moved objects, max delta = 0.0747322963, deltaT = 0.9759998322
Iteration 7, 479 moved objects, max delta = 0.0624943092, deltaT = 0.9690001011
Iteration 8, 444 moved objects, max delta = 0.07479097669, deltaT = 0.9630000591
Iteration 9, 453 moved objects, max delta = 0.09207195271, deltaT = 0.9589998722
Iteration 10, 484 moved objects, max delta = 0.1035769486, deltaT = 0.9579999447
Iteration 11, 534 moved objects, max delta = 0.1036469046, deltaT = 0.9580001831
Iteration 12, 572 moved objects, max delta = 0.1619638926, deltaT = 0.9589998722
Iteration 13, 325 moved objects, max delta = 0.2033008758, deltaT = 0.9579999447
Iteration 14, 276 moved objects, max delta = 0.05610411158, deltaT = 0.9560000896
Iteration 15, 241 moved objects, max delta = 0.04999218645, deltaT = 0.9549999237
Iteration 16, 217 moved objects, max delta = 0.03959883654, deltaT = 0.9530000687
Iteration 17, 176 moved objects, max delta = 0.03405177745, deltaT = 0.9539999962
Iteration 18, 172 moved objects, max delta = 0.027646536, deltaT = 0.9530000687
Iteration 19, 135 moved objects, max delta = 0.02589176176, deltaT = 0.9539999962
Iteration 20, 136 moved objects, max delta = 0.0229368386, deltaT = 0.9519999027
Iteration 21, 132 moved objects, max delta = 0.02551154679, deltaT = 0.9530000687
Iteration 22, 127 moved objects, max delta = 0.02725759636, deltaT = 0.9519999027
Iteration 23, 142 moved objects, max delta = 0.03045695723, deltaT = 0.9530000687
Iteration 24, 143 moved objects, max delta = 0.03818322076, deltaT = 0.9519999027
Iteration 25, 154 moved objects, max delta = 0.02926038792, deltaT = 0.9520001411
Iteration 26, 154 moved objects, max delta = 0.02977574241, deltaT = 0.9529998302
Iteration 27, 127 moved objects, max delta = 0.03055715834, deltaT = 0.9530000687
Iteration 28, 128 moved objects, max delta = 0.02541134958, deltaT = 0.9530000687
Iteration 29, 139 moved objects, max delta = 0.03105735222, deltaT = 0.9519999027
Iteration 30, 142 moved objects, max delta = 0.03454424336, deltaT = 0.9509999752
Iteration 31, 150 moved objects, max delta = 0.03761662476, deltaT = 0.9520001411
Iteration 32, 150 moved objects, max delta = 0.03764402652, deltaT = 0.9509999752
Iteration 33, 137 moved objects, max delta = 0.0308192289, deltaT = 0.9509999752
Iteration 34, 121 moved objects, max delta = 0.02727694241, deltaT = 0.9509999752
Iteration 35, 108 moved objects, max delta = 0.0177542772, deltaT = 0.9509999752
Iteration 36, 92 moved objects, max delta = 0.01568046038, deltaT = 0.9509999752
Iteration 37, 82 moved objects, max delta = 0.01866183326, deltaT = 0.9509999752
Iteration 38, 73 moved objects, max delta = 0.02181260537, deltaT = 0.9500000477
Iteration 39, 77 moved objects, max delta = 0.01419464193, deltaT = 0.9520001411
Iteration 40, 73 moved objects, max delta = 0.01475884554, deltaT = 0.9509999752
Iteration 41, 55 moved objects, max delta = 0.01172498115, deltaT = 0.9509999752
Iteration 42, 55 moved objects, max delta = 0.007711534355, deltaT = 0.9509999752
Iteration 43, 49 moved objects, max delta = 0.008575426275, deltaT = 0.9519999027
Iteration 44, 43 moved objects, max delta = 0.007412230619, deltaT = 0.9490001202
Iteration 45, 43 moved objects, max delta = 0.007750587799, deltaT = 0.9509999752
Iteration 46, 42 moved objects, max delta = 0.01028261384, deltaT = 0.9500000477
Iteration 47, 43 moved objects, max delta = 0.01107584778, deltaT = 0.9519999027
Iteration 48, 33 moved objects, max delta = 0.008642270724, deltaT = 0.9500000477
Iteration 49, 37 moved objects, max delta = 0.006349292296, deltaT = 0.9519999027
Iteration 50, 39 moved objects, max delta = 0.009719201421, deltaT = 0.9509999752
Iteration 51, 53 moved objects, max delta = 0.006323779718, deltaT = 0.9510002136
Iteration 52, 40 moved objects, max delta = 0.009556786179, deltaT = 0.9499998093
Iteration 53, 41 moved objects, max delta = 0.01155977666, deltaT = 0.9510002136
Iteration 54, 28 moved objects, max delta = 0.007005508294, deltaT = 0.9509999752
Iteration 55, 25 moved objects, max delta = 0.004819562703, deltaT = 0.9509999752
Iteration 56, 26 moved objects, max delta = 0.005571046442, deltaT = 0.9500000477
Iteration 57, 25 moved objects, max delta = 0.003580002899, deltaT = 0.9519999027
Iteration 58, 16 moved objects, max delta = 0.004924785711, deltaT = 0.9500000477
Iteration 59, 13 moved objects, max delta = 0.003230618853, deltaT = 0.9509999752
Iteration 60, 12 moved objects, max delta = 0.002066567216, deltaT = 0.9509999752
Iteration 61, 11 moved objects, max delta = 0.001666359049, deltaT = 0.9509999752
Iteration 62, 14 moved objects, max delta = 0.002618743821, deltaT = 0.9500000477
Iteration 63, 9 moved objects, max delta = 0.003564433344, deltaT = 0.9519999027
