K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 1.35800004 s (all future times given in seconds)
Iteration 1, 11638 moved objects, max delta = 0.01903939742, deltaT = 1.898000002
Iteration 2, 2055 moved objects, max delta = 0.3267715263, deltaT = 1.825999975
Iteration 3, 1294 moved objects, max delta = 0.2975874374, deltaT = 1.799000025
Iteration 4, 864 moved objects, max delta = 0.2748927593, deltaT = 1.730999947
Iteration 5, 487 moved objects, max delta = 0.08858884414, deltaT = 1.723999977
Iteration 6, 385 moved objects, max delta = 0.06311100193, deltaT = 1.71600008
Iteration 7, 339 moved objects, max delta = 0.0503878061, deltaT = 1.71600008
Iteration 8, 330 moved objects, max delta = 0.04629529427, deltaT = 1.707999945
Iteration 9, 261 moved objects, max delta = 0.04289602416, deltaT = 1.703000069
Iteration 10, 230 moved objects, max delta = 0.03483898856, deltaT = 1.697999954
Iteration 11, 220 moved objects, max delta = 0.03225499164, deltaT = 1.697000027
Iteration 12, 200 moved objects, max delta = 0.02652806654, deltaT = 1.691999912
Iteration 13, 162 moved objects, max delta = 0.02781020577, deltaT = 1.697999954
Iteration 14, 131 moved objects, max delta = 0.02292077338, deltaT = 1.696000099
Iteration 15, 107 moved objects, max delta = 0.01831025483, deltaT = 1.701999903
Iteration 16, 90 moved objects, max delta = 0.01510928961, deltaT = 1.722000122
Iteration 17, 73 moved objects, max delta = 0.01211372157, deltaT = 1.697999954
Iteration 18, 51 moved objects, max delta = 0.009716303505, deltaT = 1.713999987
Iteration 19, 47 moved objects, max delta = 0.006156316834, deltaT = 1.713000059
Iteration 20, 38 moved objects, max delta = 0.005821650439, deltaT = 1.697000027
Iteration 21, 35 moved objects, max delta = 0.003969162558, deltaT = 1.694999933
Iteration 22, 30 moved objects, max delta = 0.004616746569, deltaT = 1.700999975
Iteration 23, 28 moved objects, max delta = 0.002805030097, deltaT = 1.693000078
Iteration 24, 29 moved objects, max delta = 0.003658706073, deltaT = 1.690999985
Iteration 25, 29 moved objects, max delta = 0.002734073867, deltaT = 1.733999968
Iteration 26, 33 moved objects, max delta = 0.003278417828, deltaT = 1.694000006
Iteration 27, 23 moved objects, max delta = 0.003768376392, deltaT = 1.693000078
Iteration 28, 12 moved objects, max delta = 0.00344203848, deltaT = 1.690999985
Iteration 29, 10 moved objects, max delta = 0.002334465122, deltaT = 1.69299984
Iteration 30, 7 moved objects, max delta = 0.002231377453, deltaT = 1.692000151
Iteration 31, 12 moved objects, max delta = 0.00243354871, deltaT = 1.689999819
Iteration 32, 11 moved objects, max delta = 0.002878252431, deltaT = 1.694000006
Iteration 33, 6 moved objects, max delta = 0.000984746241, deltaT = 1.694000006
Iteration 34, 5 moved objects, max delta = 0.000765527693, deltaT = 1.690999985
Iteration 35, 3 moved objects, max delta = 0.0006744022418, deltaT = 1.695000172
Iteration 36, 2 moved objects, max delta = 0.0002901720698, deltaT = 1.690999985
Iteration 37, 1 moved object, max delta = 3.514745938e-05, deltaT = 1.69299984
Iteration 38, 2 moved objects, max delta = 0.0004183140969, deltaT = 1.693000078
Iteration 39, 1 moved object, max delta = 0.0001101788205, deltaT = 1.693000078
Iteration 40, 0 moved object, max delta = 0, deltaT = 1.691999912
Total 40 iterations, 19281 moved objects, clustering performed in 68.45099998 s
Total time with loading: 69.80900002 s
