K-averages clustering of 16000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_6.matrix'
Loading data and computing initial values: 299.0139999 s (all future times given in seconds)
Iteration 1, 12440 moved objects, max delta = 0.02114537991, deltaT = 83.7019999
Iteration 2, 1406 moved objects, max delta = 0.3169492398, deltaT = 77.33800006
Iteration 3, 1648 moved objects, max delta = 0.3293329352, deltaT = 66.88499999
Iteration 4, 1340 moved objects, max delta = 0.211091198, deltaT = 70.39399981
Iteration 5, 852 moved objects, max delta = 0.107135221, deltaT = 68.96000004
Iteration 6, 603 moved objects, max delta = 0.08655805679, deltaT = 69.08500004
Iteration 7, 482 moved objects, max delta = 0.06629119801, deltaT = 73.4519999
Iteration 8, 364 moved objects, max delta = 0.05504262479, deltaT = 74.03199983
Iteration 9, 293 moved objects, max delta = 0.04692974473, deltaT = 70.21000004
Iteration 10, 232 moved objects, max delta = 0.04461110355, deltaT = 77.97799993
Iteration 11, 189 moved objects, max delta = 0.04061847071, deltaT = 86.70499992
Iteration 12, 167 moved objects, max delta = 0.02935635093, deltaT = 67.29900002
Iteration 13, 129 moved objects, max delta = 0.02163629493, deltaT = 73.15199995
Iteration 14, 126 moved objects, max delta = 0.0176527983, deltaT = 76.17700005
Iteration 15, 140 moved objects, max delta = 0.02179461241, deltaT = 74.9519999
Iteration 16, 121 moved objects, max delta = 0.01652423644, deltaT = 69.86599994
Iteration 17, 109 moved objects, max delta = 0.01386213115, deltaT = 67.8670001
Iteration 18, 113 moved objects, max delta = 0.01798586473, deltaT = 79.47899985
Iteration 19, 94 moved objects, max delta = 0.01771355721, deltaT = 78.51100016
Iteration 20, 102 moved objects, max delta = 0.01391185262, deltaT = 71.82399988
Iteration 21, 107 moved objects, max delta = 0.01658354235, deltaT = 70.61899996
Iteration 22, 112 moved objects, max delta = 0.01635039175, deltaT = 80.23600006
Iteration 23, 123 moved objects, max delta = 0.01716364259, deltaT = 66.06699991
Iteration 24, 112 moved objects, max delta = 0.0193260956, deltaT = 73.25200009
Iteration 25, 115 moved objects, max delta = 0.01341112896, deltaT = 74.34200001
Iteration 26, 100 moved objects, max delta = 0.01523710053, deltaT = 73.83699989
Iteration 27, 89 moved objects, max delta = 0.01276310823, deltaT = 75.68600011
Iteration 28, 98 moved objects, max delta = 0.0132616289, deltaT = 83.61199999
Iteration 29, 113 moved objects, max delta = 0.01516475044, deltaT = 66.00699997
Iteration 30, 149 moved objects, max delta = 0.01797735491, deltaT = 70.98600006
Iteration 31, 165 moved objects, max delta = 0.02613828104, deltaT = 71.80999994
Iteration 32, 164 moved objects, max delta = 0.02835276712, deltaT = 70.78500009
Iteration 33, 166 moved objects, max delta = 0.03342195925, deltaT = 79.87000012
Iteration 34, 169 moved objects, max delta = 0.03277393933, deltaT = 76.68599987
Iteration 35, 182 moved objects, max delta = 0.03999605032, deltaT = 73.56900001
Iteration 36, 209 moved objects, max delta = 0.03961520299, deltaT = 69.11899996
Iteration 37, 215 moved objects, max delta = 0.04907950888, deltaT = 73.91899991
Iteration 38, 211 moved objects, max delta = 0.04366008521, deltaT = 71.06500006
Iteration 39, 183 moved objects, max delta = 0.04680318638, deltaT = 72.55700016
Iteration 40, 158 moved objects, max delta = 0.03581753584, deltaT = 65.57599998
Iteration 41, 135 moved objects, max delta = 0.02515000524, deltaT = 68.727
Iteration 42, 125 moved objects, max delta = 0.01975248659, deltaT = 66.02600002
Iteration 43, 103 moved objects, max delta = 0.02172949237, deltaT = 89.17199993
Iteration 44, 110 moved objects, max delta = 0.01890530757, deltaT = 65.60699987
Iteration 45, 90 moved objects, max delta = 0.01823139491, deltaT = 67.05099988
Iteration 46, 81 moved objects, max delta = 0.01473021525, deltaT = 94.23099995
Iteration 47, 87 moved objects, max delta = 0.01151287992, deltaT = 67.77100015
Iteration 48, 76 moved objects, max delta = 0.01262399757, deltaT = 70.16799998
Iteration 49, 66 moved objects, max delta = 0.01055397029, deltaT = 66.46600008
Iteration 50, 65 moved objects, max delta = 0.01222905914, deltaT = 74.977
Iteration 51, 49 moved objects, max delta = 0.01224083541, deltaT = 83.12899995
Iteration 52, 58 moved objects, max delta = 0.01022311927, deltaT = 71.16199994
Iteration 53, 51 moved objects, max delta = 0.01180790562, deltaT = 69.97600007
Iteration 54, 40 moved objects, max delta = 0.007545388882, deltaT = 80.67799997
Iteration 55, 33 moved objects, max delta = 0.005041669679, deltaT = 74.625
Iteration 56, 31 moved objects, max delta = 0.004463129451, deltaT = 74.38300014
Iteration 57, 22 moved objects, max delta = 0.002895241737, deltaT = 68.61199999
Iteration 58, 22 moved objects, max delta = 0.003295432326, deltaT = 71.30199981
Iteration 59, 15 moved objects, max delta = 0.004540238268, deltaT = 87.27900004
Iteration 60, 17 moved objects, max delta = 0.002782733972, deltaT = 71.73200011
Iteration 61, 17 moved objects, max delta = 0.004288654068, deltaT = 67.25399995
Iteration 62, 22 moved objects, max delta = 0.003713531517, deltaT = 72.13499999
Iteration 63, 21 moved objects, max delta = 0.004048481774, deltaT = 71.03499985
Iteration 64, 20 moved objects, max delta = 0.004111737523, deltaT = 73.01099992
Iteration 65, 21 moved objects, max delta = 0.003519139497, deltaT = 79.21700001
Iteration 66, 18 moved objects, max delta = 0.004968961083, deltaT = 67.37600017
Iteration 67, 30 moved objects, max delta = 0.003978491959, deltaT = 72.91100001
Iteration 68, 27 moved objects, max delta = 0.004761574867, deltaT = 78.56200004
Iteration 69, 27 moved objects, max delta = 0.006311073094, deltaT = 68.01200008
Iteration 70, 25 moved objects, max delta = 0.004872893075, deltaT = 73.50800014
Iteration 71, 25 moved objects, max delta = 0.004036878727, deltaT = 77.24499989
Iteration 72, 17 moved objects, max delta = 0.003484352877, deltaT = 67.69299984
Iteration 73, 18 moved objects, max delta = 0.002054070423, deltaT = 79.20300007
Iteration 74, 11 moved objects, max delta = 0.002471633076, deltaT = 66.51499987
Iteration 75, 19 moved objects, max delta = 0.001806716267, deltaT = 81.70099998
Iteration 76, 21 moved objects, max delta = 0.004672884351, deltaT = 71.8440001
Iteration 77, 22 moved objects, max delta = 0.004738390498, deltaT = 76.58599997
Iteration 78, 17 moved objects, max delta = 0.004098992233, deltaT = 71.02399993
Iteration 79, 16 moved objects, max delta = 0.002078661181, deltaT = 76.81100011
Iteration 80, 14 moved objects, max delta = 0.003011980944, deltaT = 73.67800021
Iteration 81, 15 moved objects, max delta = 0.002264498685, deltaT = 77.58599997
Iteration 82, 20 moved objects, max delta = 0.003271395916, deltaT = 67.88199997
Iteration 83, 21 moved objects, max delta = 0.004543015106, deltaT = 82.53699994
Iteration 84, 20 moved objects, max delta = 0.003318971225, deltaT = 70.06900001
Iteration 85, 23 moved objects, max delta = 0.002936539479, deltaT = 66.84899998
Iteration 86, 21 moved objects, max delta = 0.004101427042, deltaT = 84.0710001
Iteration 87, 15 moved objects, max delta = 0.005544642164, deltaT = 77.92799997
Iteration 88, 11 moved objects, max delta = 0.002178087237, deltaT = 74.06900001
Iteration 89, 5 moved objects, max delta = 0.001130486182, deltaT = 80.76999998
Iteration 90, 6 moved objects, max delta = 0.0009532152792, deltaT = 67.227
Iteration 91, 4 moved objects, max delta = 0.001956380995, deltaT = 74.88600016
Iteration 92, 4 moved objects, max delta = 0.0009222840245, deltaT = 67.99300003
Iteration 93, 4 moved objects, max delta = 0.0002580740955, deltaT = 66.25999999
Iteration 94, 3 moved objects, max delta = 0.001254706355, deltaT = 67.18499994
Iteration 95, 1 moved object, max delta = 0.0002144615952, deltaT = 81.88600016
Iteration 96, 1 moved object, max delta = 2.215437093e-05, deltaT = 74.56900001
Iteration 97, 1 moved object, max delta = 0.0001648852574, deltaT = 69.57400012
Iteration 98, 1 moved object, max delta = 8.931783127e-05, deltaT = 69.80200005
Iteration 99, 1 moved object, max delta = 1.448452624e-05, deltaT = 81.21199989
Iteration 100, 0 moved object, max delta = 0, deltaT = 68.523
Total 100 iterations, 25751 moved objects, clustering performed in 7362.665 s
Total time with loading: 7661.774 s
