10000, 5, /data/simple/testSwap_0.matrix, object normalized
0.6980001926
0, 7881, 0.9494208007, 1.595000029
1, 1145, 0.897155022, 0.2339999676
2, 529, 0.2241829156, 0.1080000401
3, 319, 0.1372357175, 0.0649998188
4, 241, 0.09196212379, 0.0490000248
5, 146, 0.04284904052, 0.02999997139
6, 91, 0.04728069388, 0.01900005341
7, 40, 0.01940738697, 0.008000135422
8, 31, 0.009389692067, 0.006999969482
9, 20, 0.01023537278, 0.004999876022
10, 16, 0.00725372058, 0.00400018692
11, 9, 0.005566351248, 0.001999855042
12, 1, 0.002103814114, 0.001000165939
13, 0, 0, 0.0009999275208
14, 10469, 2.128999949
2.827000141
