11000, 5, /data/simple/testSwap_1.matrix, object normalized
5.652999878
0, 8762, 1.16373852, 1.94900012
1, 737, 0.808130515, 0.1639997959
2, 345, 0.1136921205, 0.07800006866
3, 378, 0.1368186571, 0.08599996567
4, 360, 0.1226987683, 0.08200001717
5, 378, 0.17395289, 0.08700013161
6, 407, 0.1834137908, 0.09299993515
7, 302, 0.1143973745, 0.06699991226
8, 280, 0.08998556404, 0.06300020218
9, 217, 0.08235811329, 0.04899978638
10, 180, 0.06713752832, 0.04200005531
11, 175, 0.07727987415, 0.03999996185
12, 165, 0.0598902646, 0.03800010681
13, 162, 0.06579234536, 0.03600001335
14, 146, 0.07438414803, 0.03399991989
15, 113, 0.055800004, 0.02600002289
16, 103, 0.05141602924, 0.02399992943
17, 61, 0.04221413345, 0.01400017738
18, 59, 0.02703492163, 0.01399993896
19, 56, 0.02455638558, 0.01300001144
20, 57, 0.02583544701, 0.01300001144
21, 62, 0.02450158626, 0.01499986649
22, 56, 0.01870109128, 0.01300001144
23, 40, 0.02672400794, 0.009999990463
24, 40, 0.01771130988, 0.009000062943
25, 42, 0.01467156659, 0.009999990463
26, 27, 0.009303262712, 0.006999969482
27, 17, 0.004978137564, 0.005000114441
28, 11, 0.006975813491, 0.003000020981
29, 17, 0.007939929904, 0.003999948502
30, 14, 0.007549935952, 0.003999948502
31, 25, 0.008733379499, 0.006000041962
32, 19, 0.01381954083, 0.004999876022
33, 23, 0.01247294506, 0.006000041962
34, 17, 0.007698854269, 0.005000114441
35, 12, 0.00563606311, 0.003000020981
36, 13, 0.006460302237, 0.003999948502
37, 9, 0.005551749003, 0.003000020981
38, 2, 0.0007635256181, 0.0009999275208
39, 0, 0, 0.0009999275208
40, 13889, 3.125999928
8.778999805
