10000, 5, /data/simple/testSwap_0.matrix, object normalized
4.539000034
0, 7912, 0.9238475675, 1.680000067
1, 656, 0.8062935098, 0.1400001049
2, 373, 0.1344979552, 0.07999992371
3, 262, 0.09293057087, 0.0569999218
4, 234, 0.06873705792, 0.04999995232
5, 158, 0.05861275575, 0.03500008583
6, 110, 0.05112800986, 0.02399992943
7, 77, 0.04377020319, 0.01699995995
8, 82, 0.03243664713, 0.01800012589
9, 91, 0.04784475278, 0.01999998093
10, 104, 0.06206630734, 0.02300000191
11, 105, 0.04452905185, 0.02300000191
12, 64, 0.04162075786, 0.01399993896
13, 70, 0.04322682541, 0.01600003242
14, 63, 0.03495088777, 0.01399993896
15, 66, 0.03623164726, 0.0150001049
16, 38, 0.01869304876, 0.007999897003
17, 50, 0.02850998094, 0.01200008392
18, 41, 0.0205295662, 0.009000062943
19, 27, 0.01909829584, 0.006999969482
20, 12, 0.01085117398, 0.003000020981
21, 8, 0.007198767151, 0.001999855042
22, 0, 0, 0.001000165939
23, 10603, 2.268000126
6.80700016
