K-averages clustering of 11000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_1.matrix'
Loading data and computing initial values: 5.455999851 s (all future times given in seconds)
Iteration 1, 8433 moved objects, max delta = 0.01723453719, deltaT = 0.9670000076
Iteration 2, 1970 moved objects, max delta = 0.3054634084, deltaT = 0.9589998722
Iteration 3, 608 moved objects, max delta = 0.1149323983, deltaT = 0.9560000896
Iteration 4, 487 moved objects, max delta = 0.07742165385, deltaT = 0.9539999962
Iteration 5, 449 moved objects, max delta = 0.08084967164, deltaT = 0.9519999027
Iteration 6, 409 moved objects, max delta = 0.09915743337, deltaT = 0.9520001411
Iteration 7, 369 moved objects, max delta = 0.1094859577, deltaT = 0.9519999027
Iteration 8, 328 moved objects, max delta = 0.1187716118, deltaT = 0.9530000687
Iteration 9, 313 moved objects, max delta = 0.1155423328, deltaT = 0.9509999752
Iteration 10, 221 moved objects, max delta = 0.09326703782, deltaT = 0.9509999752
Iteration 11, 174 moved objects, max delta = 0.05698547681, deltaT = 0.9509999752
Iteration 12, 145 moved objects, max delta = 0.04198208587, deltaT = 0.9519999027
Iteration 13, 124 moved objects, max delta = 0.02741784651, deltaT = 0.9500000477
Iteration 14, 134 moved objects, max delta = 0.02815074338, deltaT = 0.9509999752
Iteration 15, 125 moved objects, max delta = 0.02790737942, deltaT = 0.9500000477
Iteration 16, 116 moved objects, max delta = 0.02068885534, deltaT = 0.9509999752
Iteration 17, 116 moved objects, max delta = 0.02450148756, deltaT = 0.9500000477
Iteration 18, 118 moved objects, max delta = 0.02247841013, deltaT = 0.9509999752
Iteration 19, 122 moved objects, max delta = 0.02381057266, deltaT = 0.9500000477
Iteration 20, 114 moved objects, max delta = 0.02405859009, deltaT = 0.9509999752
Iteration 21, 85 moved objects, max delta = 0.01997661164, deltaT = 0.9510002136
Iteration 22, 78 moved objects, max delta = 0.01671434865, deltaT = 0.9509999752
Iteration 23, 76 moved objects, max delta = 0.01320345197, deltaT = 0.9509999752
Iteration 24, 69 moved objects, max delta = 0.0149085032, deltaT = 0.9509999752
Iteration 25, 75 moved objects, max delta = 0.01297967782, deltaT = 0.9500000477
Iteration 26, 66 moved objects, max delta = 0.01865445462, deltaT = 0.9509999752
Iteration 27, 48 moved objects, max delta = 0.01377766352, deltaT = 0.9509999752
Iteration 28, 34 moved objects, max delta = 0.009128702148, deltaT = 0.9500000477
Iteration 29, 22 moved objects, max delta = 0.007383941749, deltaT = 0.9509999752
Iteration 30, 13 moved objects, max delta = 0.00331885308, deltaT = 0.9509999752
Iteration 31, 12 moved objects, max delta = 0.002682217536, deltaT = 0.9509999752
Iteration 32, 11 moved objects, max delta = 0.002039180962, deltaT = 0.9509999752
Iteration 33, 7 moved objects, max delta = 0.002119673694, deltaT = 0.9509999752
Iteration 34, 9 moved objects, max delta = 0.002379983656, deltaT = 0.9500000477
Iteration 35, 13 moved objects, max delta = 0.002772981869, deltaT = 0.9519999027
Iteration 36, 9 moved objects, max delta = 0.005354428087, deltaT = 0.9500000477
Iteration 37, 4 moved objects, max delta = 0.002368462561, deltaT = 0.9520001411
Iteration 38, 2 moved objects, max delta = 0.001310492014, deltaT = 0.9499998093
Iteration 39, 2 moved objects, max delta = 0.0009142777345, deltaT = 0.9520001411
Iteration 40, 3 moved objects, max delta = 0.0006356834253, deltaT = 0.9500000477
Iteration 41, 2 moved objects, max delta = 0.001827787811, deltaT = 0.9509999752
Iteration 42, 2 moved objects, max delta = 0.0003677606173, deltaT = 0.9509999752
Iteration 43, 2 moved objects, max delta = 0.0006691927293, deltaT = 0.9509999752
Iteration 44, 5 moved objects, max delta = 0.0007082554463, deltaT = 0.9509999752
Iteration 45, 0 moved object, max delta = 0, deltaT = 0.9509999752
Total 45 iterations, 15524 moved objects, clustering performed in 42.8269999 s
Total time with loading: 48.30099988 s
