12000, 5, /data/simple/testSwap_2.matrix, object normalized
7.125
0, 9470, 0.9185107473, 2.414999962
1, 620, 0.8808804424, 0.1590001583
2, 323, 0.2048910617, 0.08299994469
3, 248, 0.1298970353, 0.06399989128
4, 194, 0.08953090832, 0.05000019073
5, 180, 0.07897503819, 0.04699993134
6, 133, 0.07215875794, 0.03500008583
7, 115, 0.05534416148, 0.02999997139
8, 97, 0.03574338395, 0.02600002289
9, 73, 0.03315699153, 0.01899981499
10, 72, 0.02584049928, 0.01900005341
11, 77, 0.03051720425, 0.02100014687
12, 49, 0.0358240617, 0.01300001144
13, 40, 0.01481845826, 0.01099991798
14, 42, 0.01567852238, 0.01200008392
15, 35, 0.01471659365, 0.009999990463
16, 25, 0.01826532427, 0.006999969482
17, 14, 0.008005086719, 0.004999876022
18, 19, 0.010838371, 0.005000114441
19, 32, 0.01057086057, 0.008999824524
20, 13, 0.01252090352, 0.005000114441
21, 13, 0.005287859069, 0.003999948502
22, 15, 0.009371993148, 0.003999948502
23, 7, 0.006026194321, 0.003000020981
24, 7, 0.0030514921, 0.003000020981
25, 2, 0.001254510071, 0.001000165939
26, 0, 0, 0.0009999275208
27, 11915, 3.061000109
10.18600011
