K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 471.8339999 s (all future times given in seconds)
Iteration 1, 14813 moved objects, max delta = 0.01661953766, deltaT = 121.175
Iteration 2, 3308 moved objects, max delta = 0.3596402891, deltaT = 119.178
Iteration 3, 1631 moved objects, max delta = 0.3255400532, deltaT = 134.6889999
Iteration 4, 980 moved objects, max delta = 0.1562350326, deltaT = 124.4960001
Iteration 5, 670 moved objects, max delta = 0.08557758923, deltaT = 128.1039999
Iteration 6, 458 moved objects, max delta = 0.0623493888, deltaT = 120.28
Iteration 7, 336 moved objects, max delta = 0.04672277696, deltaT = 124.273
Iteration 8, 273 moved objects, max delta = 0.03939995817, deltaT = 117.6699998
Iteration 9, 236 moved objects, max delta = 0.03584027803, deltaT = 115.829
Iteration 10, 195 moved objects, max delta = 0.02828860674, deltaT = 146.6589999
Iteration 11, 172 moved objects, max delta = 0.0244153205, deltaT = 121.3629999
Iteration 12, 168 moved objects, max delta = 0.02323607811, deltaT = 127.0139999
Iteration 13, 136 moved objects, max delta = 0.02020189249, deltaT = 112.319
Iteration 14, 128 moved objects, max delta = 0.01644363076, deltaT = 119.8800001
Iteration 15, 117 moved objects, max delta = 0.01781353078, deltaT = 126.4649999
Iteration 16, 96 moved objects, max delta = 0.01583852217, deltaT = 121.1130002
Iteration 17, 88 moved objects, max delta = 0.01379314639, deltaT = 133.24
Iteration 18, 95 moved objects, max delta = 0.0122449777, deltaT = 111.4349999
Iteration 19, 90 moved objects, max delta = 0.01290999352, deltaT = 120.0049999
Iteration 20, 87 moved objects, max delta = 0.01012622013, deltaT = 134.6490002
Iteration 21, 74 moved objects, max delta = 0.01044443057, deltaT = 121.3950002
Iteration 22, 61 moved objects, max delta = 0.01120404652, deltaT = 126.5800002
Iteration 23, 58 moved objects, max delta = 0.006272416559, deltaT = 129.9070001
Iteration 24, 63 moved objects, max delta = 0.006800762634, deltaT = 126.592
Iteration 25, 77 moved objects, max delta = 0.00712366397, deltaT = 125.447
Iteration 26, 67 moved objects, max delta = 0.01064003142, deltaT = 129.1399999
Iteration 27, 54 moved objects, max delta = 0.01012583698, deltaT = 124.6129999
Iteration 28, 44 moved objects, max delta = 0.007215485979, deltaT = 118.171
Iteration 29, 33 moved objects, max delta = 0.005063150781, deltaT = 135.1989999
Iteration 30, 30 moved objects, max delta = 0.003728316464, deltaT = 128.796
Iteration 31, 23 moved objects, max delta = 0.00400266769, deltaT = 128.0639999
