19000, 5, /data/simple/testSwap_9.matrix, object normalized
435.6049998
0, 15045, 0.9902234707, 53.28200006
1, 1277, 0.778735353, 6.569999933
2, 649, 0.148355861, 3.132999897
3, 465, 0.08810734827, 1.948000193
4, 319, 0.05569561087, 1.43599987
5, 242, 0.04345776265, 1.085999966
6, 157, 0.03641237901, 0.620000124
7, 120, 0.03357828464, 0.4889998436
8, 98, 0.02692600616, 0.3870000839
9, 80, 0.01786943835, 0.3229999542
10, 54, 0.01489265314, 0.2539999485
11, 45, 0.009974630037, 0.2190001011
12, 40, 0.007928509595, 0.1770000458
13, 42, 0.01045563806, 0.1589999199
14, 43, 0.008305035379, 0.1900000572
15, 51, 0.01074867547, 0.1730000973
16, 38, 0.01170389771, 0.2039999962
17, 26, 0.005476121529, 0.05999994278
18, 20, 0.005306464009, 0.08299994469
19, 23, 0.00440698192, 0.06999993324
20, 31, 0.006210954843, 0.1400001049
21, 19, 0.006543677572, 0.09100008011
22, 17, 0.003777042379, 0.08999991417
23, 7, 0.00232863843, 0.04200005531
24, 5, 0.001280790041, 0.03299999237
25, 4, 0.001418543132, 0.02600002289
26, 0, 0, 0.0009999275208
27, 18917, 71.31900001
506.9549999
