15000, 5, /data/simple/testSwap_5.matrix, object normalized
160.5120001
0, 11818, 0.9217715546, 11.523
1, 694, 0.4760165493, 0.5440001488
2, 525, 0.1337357892, 0.3439998627
3, 574, 0.110498771, 0.2369999886
4, 565, 0.1147564809, 0.8880000114
5, 474, 0.1163098856, 0.8010001183
6, 422, 0.1099411188, 0.753000021
7, 352, 0.1108346409, 0.2339999676
8, 297, 0.09302566902, 0.1679999828
9, 208, 0.07073083944, 0.1410000324
10, 161, 0.02887470691, 0.07999992371
11, 118, 0.03498028787, 0.05399990082
12, 100, 0.02118361495, 0.06600022316
13, 105, 0.02370829342, 0.118999958
14, 55, 0.01819651132, 0.02799987793
15, 22, 0.01136073399, 0.03699994087
16, 28, 0.007672744113, 0.009000062943
17, 26, 0.008428608618, 0.01999998093
18, 15, 0.005107316212, 0.006000041962
19, 11, 0.005373544034, 0.003999948502
20, 11, 0.00432012667, 0.005000114441
21, 6, 0.003760167937, 0.004999876022
22, 0, 0, 0.001000165939
23, 16587, 16.06700015
176.6490002
