18000, 5, /data/simple/testSwap_8.matrix, object normalized
364.6289999
0, 14213, 0.8906446397, 49.88199997
1, 2290, 0.6092649669, 7.857999802
2, 651, 0.4470897752, 2.604000092
3, 399, 0.1035764164, 1.364000082
4, 225, 0.06337512792, 0.6940000057
5, 150, 0.03794847287, 0.4029998779
6, 135, 0.02772901673, 0.3329999447
7, 122, 0.02161129945, 0.2880001068
8, 97, 0.02257720182, 0.2200000286
9, 94, 0.02400659944, 0.2569999695
10, 81, 0.02078607972, 0.1589999199
11, 88, 0.01882349887, 0.1710000038
12, 92, 0.02124794244, 0.2150001526
13, 82, 0.02566884846, 0.2019999027
14, 93, 0.02297717205, 0.1779999733
15, 137, 0.02878751481, 0.2209999561
16, 200, 0.04454883869, 0.3389999866
17, 218, 0.05220576127, 0.4200000763
18, 209, 0.06261366244, 0.4730000496
19, 194, 0.05043208188, 0.5520000458
20, 174, 0.04597291947, 0.4340000153
21, 140, 0.04210569023, 0.3819999695
22, 122, 0.03333263629, 0.251999855
23, 116, 0.03055954034, 0.2320001125
24, 100, 0.03118064431, 0.1649999619
25, 95, 0.03168905978, 0.2179999352
26, 57, 0.01666841292, 0.117000103
27, 46, 0.008616314917, 0.07099986076
28, 38, 0.0119974379, 0.07300019264
29, 26, 0.005796748958, 0.04199981689
30, 32, 0.01238045837, 0.04500007629
31, 29, 0.01155474408, 0.07500004768
32, 41, 0.009138170373, 0.04500007629
33, 37, 0.00692441491, 0.1009998322
34, 27, 0.006396018236, 0.08300018311
35, 9, 0.003530832334, 0.0119998455
36, 10, 0.002391023629, 0.02399992943
37, 14, 0.002068713723, 0.01000022888
38, 17, 0.003073896532, 0.03699994087
39, 21, 0.005084533648, 0.03399991989
40, 23, 0.00860553007, 0.03500008583
41, 20, 0.006282074915, 0.05900001526
42, 16, 0.004176394287, 0.02699995041
43, 15, 0.004964689519, 0.04600000381
44, 30, 0.006328834643, 0.04099988937
45, 29, 0.007250370694, 0.09500002861
46, 25, 0.008753762562, 0.05700016022
47, 7, 0.001981175234, 0.003999948502
48, 2, 0.00103284092, 0.001999855042
49, 0, 0, 0.00200009346
50, 21088, 69.72600007
434.369
