15000, 5, /data/simple/testSwap_5.matrix, object normalized
1.575999975
0, 11820, 0.9329022646, 3.662999868
1, 965, 0.4901888211, 0.2980000973
2, 275, 0.09319338929, 0.08399987221
3, 292, 0.07701588276, 0.09000015259
4, 230, 0.07307406331, 0.07099986076
5, 203, 0.04335242369, 0.06200003624
6, 142, 0.03378831308, 0.04500007629
7, 140, 0.04166484735, 0.04299998283
8, 107, 0.03088496362, 0.03399991989
9, 81, 0.01940412233, 0.02500009537
10, 72, 0.01341103447, 0.02399992943
11, 62, 0.01424099675, 0.01900005341
12, 40, 0.01223204974, 0.01399993896
13, 25, 0.006320708, 0.008000135422
14, 29, 0.00492452845, 0.009999990463
15, 21, 0.008396504788, 0.007999897003
16, 9, 0.002551067169, 0.003000020981
17, 9, 0.002325058254, 0.003999948502
18, 6, 0.002514451841, 0.003000020981
19, 2, 0.002944235236, 0.00200009346
20, 2, 0.0004051276229, 0.001999855042
21, 1, 0.001007830503, 0.001000165939
22, 0, 0, 0.0009999275208
23, 14533, 4.513999939
6.089999914
