K-averages clustering of 13000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_3.matrix'
Loading data and computing initial values: 1.019000053 s (all future times given in seconds)
Iteration 1, 9998 moved objects, max delta = 0.01746743601, deltaT = 1.329999924
Iteration 2, 2506 moved objects, max delta = 0.3868595424, deltaT = 1.347000122
Iteration 3, 1116 moved objects, max delta = 0.2607370804, deltaT = 1.325999975
Iteration 4, 935 moved objects, max delta = 0.1731357255, deltaT = 1.307999849
Iteration 5, 749 moved objects, max delta = 0.1561692959, deltaT = 1.298000097
Iteration 6, 548 moved objects, max delta = 0.1330811802, deltaT = 1.289999962
Iteration 7, 423 moved objects, max delta = 0.09490771457, deltaT = 1.286000013
Iteration 8, 341 moved objects, max delta = 0.06570102885, deltaT = 1.282000065
Iteration 9, 339 moved objects, max delta = 0.04810007884, deltaT = 1.279999971
Iteration 10, 283 moved objects, max delta = 0.04617800458, deltaT = 1.276000023
Iteration 11, 267 moved objects, max delta = 0.03691513627, deltaT = 1.282000065
Iteration 12, 250 moved objects, max delta = 0.03253935667, deltaT = 1.273000002
Iteration 13, 239 moved objects, max delta = 0.03269282964, deltaT = 1.273000002
Iteration 14, 211 moved objects, max delta = 0.03093622807, deltaT = 1.273000002
Iteration 15, 188 moved objects, max delta = 0.02691524983, deltaT = 1.274999857
Iteration 16, 181 moved objects, max delta = 0.02948688135, deltaT = 1.272000074
Iteration 17, 171 moved objects, max delta = 0.02332818867, deltaT = 1.276000023
Iteration 18, 141 moved objects, max delta = 0.02085388882, deltaT = 1.269999981
Iteration 19, 138 moved objects, max delta = 0.01672387282, deltaT = 1.269000053
Iteration 20, 120 moved objects, max delta = 0.01680188823, deltaT = 1.30099988
Iteration 21, 88 moved objects, max delta = 0.01353516178, deltaT = 1.306999922
Iteration 22, 81 moved objects, max delta = 0.01088163907, deltaT = 1.291000128
Iteration 23, 72 moved objects, max delta = 0.01002392379, deltaT = 1.308000088
Iteration 24, 62 moved objects, max delta = 0.007582680447, deltaT = 1.280999899
Iteration 25, 49 moved objects, max delta = 0.007770243638, deltaT = 1.269999981
Iteration 26, 42 moved objects, max delta = 0.005023700757, deltaT = 1.273000002
Iteration 27, 29 moved objects, max delta = 0.008028309276, deltaT = 1.273000002
Iteration 28, 37 moved objects, max delta = 0.007539465656, deltaT = 1.268000126
Iteration 29, 36 moved objects, max delta = 0.008194778208, deltaT = 1.265999794
Iteration 30, 37 moved objects, max delta = 0.004494666338, deltaT = 1.271000147
Iteration 31, 36 moved objects, max delta = 0.006783544696, deltaT = 1.271999836
Iteration 32, 25 moved objects, max delta = 0.005845772779, deltaT = 1.270000219
Iteration 33, 20 moved objects, max delta = 0.003792425218, deltaT = 1.279999971
Iteration 34, 9 moved objects, max delta = 0.002171764582, deltaT = 1.324999809
Iteration 35, 9 moved objects, max delta = 0.001314445247, deltaT = 1.278000116
Iteration 36, 11 moved objects, max delta = 0.003038166236, deltaT = 1.269000053
Iteration 37, 10 moved objects, max delta = 0.002016830575, deltaT = 1.27699995
Iteration 38, 11 moved objects, max delta = 0.003995432159, deltaT = 1.272000074
Iteration 39, 12 moved objects, max delta = 0.00181831404, deltaT = 1.267999887
Iteration 40, 8 moved objects, max delta = 0.001852339147, deltaT = 1.26699996
Iteration 41, 6 moved objects, max delta = 0.0004262383322, deltaT = 1.271000147
Iteration 42, 6 moved objects, max delta = 0.0008461412313, deltaT = 1.267999887
Iteration 43, 2 moved objects, max delta = 0.0006225920723, deltaT = 1.269999981
Iteration 44, 0 moved object, max delta = 0, deltaT = 1.268000126
Total 44 iterations, 19842 moved objects, clustering performed in 56.45000005 s
Total time with loading: 57.4690001 s
