K-averages clustering of 19000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_9.matrix'
Loading data and computing initial values: 477.892 s (all future times given in seconds)
Iteration 1, 14720 moved objects, max delta = 0.02032499234, deltaT = 121.8740001
Iteration 2, 3171 moved objects, max delta = 0.3175166362, deltaT = 116.8510001
Iteration 3, 1239 moved objects, max delta = 0.1130615647, deltaT = 124.7549999
Iteration 4, 1264 moved objects, max delta = 0.1061662897, deltaT = 121.0639999
Iteration 5, 1468 moved objects, max delta = 0.1511633292, deltaT = 132.073
Iteration 6, 1126 moved objects, max delta = 0.2259104618, deltaT = 120.549
Iteration 7, 646 moved objects, max delta = 0.1013032419, deltaT = 126.414
Iteration 8, 363 moved objects, max delta = 0.05549876151, deltaT = 124.6389999
Iteration 9, 259 moved objects, max delta = 0.02353512082, deltaT = 113.1619999
Iteration 10, 213 moved objects, max delta = 0.01750451578, deltaT = 137.3569999
Iteration 11, 158 moved objects, max delta = 0.01477837996, deltaT = 124.5280001
Iteration 12, 131 moved objects, max delta = 0.01194552336, deltaT = 124.6700001
Iteration 13, 106 moved objects, max delta = 0.009924497608, deltaT = 125.053
Iteration 14, 81 moved objects, max delta = 0.007878673246, deltaT = 125.9219999
Iteration 15, 81 moved objects, max delta = 0.009695268758, deltaT = 127.0810001
Iteration 16, 61 moved objects, max delta = 0.01071062062, deltaT = 117.096
Iteration 17, 65 moved objects, max delta = 0.006167082225, deltaT = 126.9719999
Iteration 18, 55 moved objects, max delta = 0.007630967784, deltaT = 123.6059999
Iteration 19, 41 moved objects, max delta = 0.00582857177, deltaT = 118.98
Iteration 20, 43 moved objects, max delta = 0.004572890999, deltaT = 129.2809999
Iteration 21, 39 moved objects, max delta = 0.003379906407, deltaT = 126.0970001
Iteration 22, 39 moved objects, max delta = 0.004127577402, deltaT = 129.7909999
Iteration 23, 48 moved objects, max delta = 0.004574013902, deltaT = 119.2839999
Iteration 24, 37 moved objects, max delta = 0.006042260671, deltaT = 126.6529999
Iteration 25, 31 moved objects, max delta = 0.005239806646, deltaT = 122.017
Iteration 26, 16 moved objects, max delta = 0.004049306169, deltaT = 123.5450001
Iteration 27, 14 moved objects, max delta = 0.002055072917, deltaT = 124.1129999
Iteration 28, 10 moved objects, max delta = 0.001623105025, deltaT = 120.404
Iteration 29, 13 moved objects, max delta = 0.001917239076, deltaT = 131.7320001
Iteration 30, 10 moved objects, max delta = 0.002098935888, deltaT = 117.4879999
Iteration 31, 10 moved objects, max delta = 0.001303565839, deltaT = 121.655
Iteration 32, 13 moved objects, max delta = 0.00156154196, deltaT = 129.29
Iteration 33, 14 moved objects, max delta = 0.001769447339, deltaT = 117.513
Iteration 34, 12 moved objects, max delta = 0.001365070527, deltaT = 126.8309999
Iteration 35, 15 moved objects, max delta = 0.001496861865, deltaT = 119.556
Iteration 36, 15 moved objects, max delta = 0.001732727182, deltaT = 118.0039999
Iteration 37, 13 moved objects, max delta = 0.001802758942, deltaT = 137.5239999
Iteration 38, 15 moved objects, max delta = 0.001465747204, deltaT = 118.2679999
Iteration 39, 18 moved objects, max delta = 0.001669191156, deltaT = 126.8369999
Iteration 40, 14 moved objects, max delta = 0.002132085215, deltaT = 121.0610001
Iteration 41, 20 moved objects, max delta = 0.002198490985, deltaT = 129.9449999
Iteration 42, 21 moved objects, max delta = 0.004620565987, deltaT = 122.414
Iteration 43, 17 moved objects, max delta = 0.003545025501, deltaT = 117.586
Iteration 44, 13 moved objects, max delta = 0.002881521688, deltaT = 128.267
Iteration 45, 9 moved objects, max delta = 0.0009583898363, deltaT = 126.9719999
Iteration 46, 4 moved objects, max delta = 0.0003997464418, deltaT = 121.806
Iteration 47, 1 moved object, max delta = 3.796421292e-05, deltaT = 115.1120002
Iteration 48, 0 moved object, max delta = 0, deltaT = 122.9300001
Total 48 iterations, 25772 moved objects, clustering performed in 5949.626 s
Total time with loading: 6427.618 s
