13000, 5, /data/simple/testSwap_3.matrix, object normalized
1.180999994
0, 10264, 0.9260251603, 2.754000187
1, 1302, 0.8969217876, 0.3429999352
2, 813, 0.3256901211, 0.2149999142
3, 650, 0.3193192738, 0.1710000038
4, 562, 0.2569574414, 0.1480000019
5, 465, 0.133851657, 0.125
6, 370, 0.1075514425, 0.103000164
7, 329, 0.09108784704, 0.09200000763
8, 280, 0.07543528674, 0.07799983025
9, 195, 0.06735894149, 0.05500006676
10, 166, 0.060950969, 0.04600000381
11, 147, 0.05934283095, 0.04200005531
12, 125, 0.0522511063, 0.03499984741
13, 137, 0.04514591491, 0.03900003433
14, 94, 0.03629022516, 0.02699995041
15, 72, 0.02111291093, 0.02100014687
16, 68, 0.02168888677, 0.01999998093
17, 64, 0.0266962114, 0.01799988747
18, 34, 0.01278451958, 0.009999990463
19, 33, 0.01243197466, 0.0110001564
20, 9, 0.007462178829, 0.003000020981
21, 5, 0.00070684507, 0.001999855042
22, 4, 0.001131753786, 0.00200009346
23, 3, 0.001938951195, 0.00200009346
24, 2, 0.000454425795, 0.001999855042
25, 1, 0.001296619689, 0.0009999275208
26, 0, 0, 0.001000165939
27, 16194, 4.366000175
5.54700017
