15000, 5, /data/simple/testSwap_5.matrix, object normalized
180.9000001
0, 11840, 0.9024072672, 9.246000051
1, 734, 0.7977891431, 0.6800000668
2, 356, 0.131603171, 0.1540000439
3, 305, 0.1157661144, 0.1199998856
4, 270, 0.08851516092, 0.103000164
5, 235, 0.04930609528, 0.1159999371
6, 259, 0.05217320252, 0.1089999676
7, 315, 0.06779043572, 0.1210000515
8, 334, 0.07855649225, 0.1489999294
9, 368, 0.1046854128, 0.1930000782
10, 403, 0.1240111726, 0.254999876
11, 386, 0.1198036704, 0.228000164
12, 304, 0.1211026824, 0.1599998474
13, 312, 0.1022851332, 0.1510000229
14, 322, 0.1125475247, 0.138999939
15, 347, 0.1366371707, 0.1850001812
16, 287, 0.1494047203, 0.128000021
17, 261, 0.1120542126, 0.1019999981
18, 249, 0.0903797168, 0.1050000191
19, 212, 0.0793877501, 0.09499979019
20, 200, 0.06076773203, 0.1000001431
21, 188, 0.06191905605, 0.09099984169
22, 123, 0.05974460717, 0.05000019073
23, 81, 0.03456231737, 0.03699994087
24, 79, 0.0285988617, 0.03099989891
25, 59, 0.02572940758, 0.01999998093
26, 53, 0.01403486883, 0.02700018883
27, 44, 0.01186525956, 0.02499985695
28, 33, 0.008228480418, 0.0110001564
29, 28, 0.008761907719, 0.009999990463
30, 25, 0.00867346992, 0.008999824524
31, 13, 0.006991289568, 0.01300001144
32, 9, 0.002579327804, 0.00400018692
33, 7, 0.001913534005, 0.003999948502
34, 0, 0, 0.0009999275208
35, 19041, 12.97399998
193.8740001
