K-averages clustering of 19000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_9.matrix', metrics: object normalized
Loading data and computing initial values: 444.4680002 s (all future times given in seconds)
Iteration 1, 15071 moved objects, max delta = 0.9329940756, deltaT = 50.454
Iteration 2, 1353 moved objects, max delta = 0.869884428, deltaT = 11.27999997
Iteration 3, 433 moved objects, max delta = 0.1495706186, deltaT = 2.342999935
Iteration 4, 319 moved objects, max delta = 0.07864218287, deltaT = 1.338999987
Iteration 5, 282 moved objects, max delta = 0.06341258256, deltaT = 3.111999989
Iteration 6, 172 moved objects, max delta = 0.05288322271, deltaT = 3.402000189
Iteration 7, 91 moved objects, max delta = 0.02340258437, deltaT = 0.3059999943
Iteration 8, 76 moved objects, max delta = 0.02012681641, deltaT = 0.368999958
Iteration 9, 54 moved objects, max delta = 0.01220300923, deltaT = 0.1900000572
Iteration 10, 39 moved objects, max delta = 0.009705111682, deltaT = 0.07999992371
Iteration 11, 31 moved objects, max delta = 0.006678461721, deltaT = 0.09899997711
Iteration 12, 38 moved objects, max delta = 0.01491012932, deltaT = 0.1340000629
Iteration 13, 43 moved objects, max delta = 0.0135536783, deltaT = 0.1649999619
Iteration 14, 35 moved objects, max delta = 0.01205705971, deltaT = 0.1319999695
Iteration 15, 69 moved objects, max delta = 0.01009119874, deltaT = 0.2539999485
Iteration 16, 61 moved objects, max delta = 0.01031295891, deltaT = 0.1519999504
Iteration 17, 53 moved objects, max delta = 0.01400624736, deltaT = 0.2250001431
Iteration 18, 53 moved objects, max delta = 0.008801669681, deltaT = 0.1700000763
Iteration 19, 45 moved objects, max delta = 0.007014566824, deltaT = 0.1629998684
Iteration 20, 48 moved objects, max delta = 0.006199627126, deltaT = 0.2269999981
Iteration 21, 40 moved objects, max delta = 0.008833181349, deltaT = 0.1319999695
Iteration 22, 40 moved objects, max delta = 0.005182912556, deltaT = 0.131000042
Iteration 23, 19 moved objects, max delta = 0.004648286779, deltaT = 0.04800009727
Iteration 24, 27 moved objects, max delta = 0.008041715508, deltaT = 0.1109998226
Iteration 25, 31 moved objects, max delta = 0.009810041589, deltaT = 0.1180000305
Iteration 26, 34 moved objects, max delta = 0.007534324315, deltaT = 0.1660001278
Iteration 27, 17 moved objects, max delta = 0.00665754253, deltaT = 0.05999994278
Iteration 28, 28 moved objects, max delta = 0.005344188192, deltaT = 0.07999992371
Iteration 29, 30 moved objects, max delta = 0.006245752274, deltaT = 0.04200005531
Iteration 30, 30 moved objects, max delta = 0.006112334134, deltaT = 0.05599999428
Iteration 31, 24 moved objects, max delta = 0.007560974986, deltaT = 0.04699993134
Iteration 32, 29 moved objects, max delta = 0.004670837557, deltaT = 0.04400014877
Iteration 33, 23 moved objects, max delta = 0.008327972837, deltaT = 0.04399991035
Iteration 34, 20 moved objects, max delta = 0.003772298123, deltaT = 0.04699993134
Iteration 35, 5 moved objects, max delta = 0.00271209455, deltaT = 0.0119998455
Iteration 36, 3 moved objects, max delta = 0.0007138357296, deltaT = 0.008000135422
Iteration 37, 3 moved objects, max delta = 0.0003427565647, deltaT = 0.03299999237
Iteration 38, 0 moved object, max delta = 0, deltaT = 0.001999855042
Total 38 iterations, 18769 moved objects, clustering performed in 75.8809998 s
Total time with loading: 520.362 s
