K-averages clustering of 13000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_3.matrix', metrics: object normalized
Loading data and computing initial values: 7.947999954 s (all future times given in seconds)
Iteration 1, 10246 moved objects, max delta = 0.9167455984, deltaT = 2.833000183
Iteration 2, 985 moved objects, max delta = 0.8695178, deltaT = 0.2730000019
Iteration 3, 565 moved objects, max delta = 0.1478509008, deltaT = 0.1569998264
Iteration 4, 449 moved objects, max delta = 0.08921688289, deltaT = 0.1260001659
Iteration 5, 388 moved objects, max delta = 0.08388079447, deltaT = 0.1079998016
Iteration 6, 313 moved objects, max delta = 0.08644881602, deltaT = 0.08700013161
Iteration 7, 319 moved objects, max delta = 0.08859509862, deltaT = 0.08899998665
Iteration 8, 320 moved objects, max delta = 0.1125973506, deltaT = 0.08999991417
Iteration 9, 327 moved objects, max delta = 0.1335403973, deltaT = 0.09100008011
Iteration 10, 324 moved objects, max delta = 0.1329592671, deltaT = 0.09100008011
Iteration 11, 271 moved objects, max delta = 0.140138202, deltaT = 0.07499980927
Iteration 12, 259 moved objects, max delta = 0.1223013205, deltaT = 0.07300019264
Iteration 13, 281 moved objects, max delta = 0.1050839873, deltaT = 0.07799983025
Iteration 14, 214 moved objects, max delta = 0.08715994813, deltaT = 0.06100010872
Iteration 15, 148 moved objects, max delta = 0.04569585899, deltaT = 0.04099988937
Iteration 16, 127 moved objects, max delta = 0.05027731013, deltaT = 0.03600001335
Iteration 17, 122 moved objects, max delta = 0.0533954053, deltaT = 0.03500008583
Iteration 18, 116 moved objects, max delta = 0.05054630367, deltaT = 0.03299999237
Iteration 19, 98 moved objects, max delta = 0.03741611614, deltaT = 0.02799987793
Iteration 20, 115 moved objects, max delta = 0.04512099265, deltaT = 0.03299999237
Iteration 21, 74 moved objects, max delta = 0.04795318585, deltaT = 0.02100014687
Iteration 22, 97 moved objects, max delta = 0.02486553441, deltaT = 0.02799987793
Iteration 23, 68 moved objects, max delta = 0.03619091195, deltaT = 0.01999998093
Iteration 24, 37 moved objects, max delta = 0.01739881922, deltaT = 0.0110001564
Iteration 25, 15 moved objects, max delta = 0.004242303393, deltaT = 0.004999876022
Iteration 26, 3 moved objects, max delta = 0.005696305937, deltaT = 0.00200009346
Iteration 27, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 27 iterations, 16281 moved objects, clustering performed in 4.526000023 s
Total time with loading: 12.47399998 s
