K-averages clustering of 15000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_5.matrix', metrics: object normalized
Loading data and computing initial values: 176.987 s (all future times given in seconds)
Iteration 1, 11884 moved objects, max delta = 1.006302548, deltaT = 9.686999798
Iteration 2, 1069 moved objects, max delta = 0.8681024234, deltaT = 0.8000001907
Iteration 3, 612 moved objects, max delta = 0.1479621849, deltaT = 0.2860000134
Iteration 4, 587 moved objects, max delta = 0.1687911039, deltaT = 0.4869999886
Iteration 5, 665 moved objects, max delta = 0.2010535784, deltaT = 0.2919998169
Iteration 6, 923 moved objects, max delta = 0.30243186, deltaT = 0.4330000877
Iteration 7, 1007 moved objects, max delta = 0.3637767762, deltaT = 0.3930001259
Iteration 8, 731 moved objects, max delta = 0.3475641382, deltaT = 0.3179998398
Iteration 9, 447 moved objects, max delta = 0.1889067452, deltaT = 0.1809999943
Iteration 10, 301 moved objects, max delta = 0.06358760256, deltaT = 0.1130001545
Iteration 11, 194 moved objects, max delta = 0.05179572903, deltaT = 0.1009998322
Iteration 12, 137 moved objects, max delta = 0.04158298093, deltaT = 0.08600020409
Iteration 13, 98 moved objects, max delta = 0.02533041515, deltaT = 0.1429998875
Iteration 14, 69 moved objects, max delta = 0.02096472408, deltaT = 0.04100012779
Iteration 15, 42 moved objects, max delta = 0.01606293672, deltaT = 0.03999996185
Iteration 16, 29 moved objects, max delta = 0.01008476899, deltaT = 0.02099990845
Iteration 17, 23 moved objects, max delta = 0.01178012549, deltaT = 0.009000062943
Iteration 18, 13 moved objects, max delta = 0.004996732758, deltaT = 0.004999876022
Iteration 19, 9 moved objects, max delta = 0.004808014358, deltaT = 0.00400018692
Iteration 20, 6 moved objects, max delta = 0.003427060684, deltaT = 0.01300001144
Iteration 21, 6 moved objects, max delta = 0.001499619177, deltaT = 0.002999782562
Iteration 22, 7 moved objects, max delta = 0.002026596631, deltaT = 0.00400018692
Iteration 23, 4 moved objects, max delta = 0.001205478188, deltaT = 0.001999855042
Iteration 24, 1 moved object, max delta = 0.0001385947846, deltaT = 0.001000165939
Iteration 25, 0 moved object, max delta = 0, deltaT = 0.0009999275208
Total 25 iterations, 18864 moved objects, clustering performed in 13.46499991 s
Total time with loading: 190.484 s
