K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 185.0970001 s (all future times given in seconds)
Iteration 1, 11537 moved objects, max delta = 0.0137381518, deltaT = 47.60399985
Iteration 2, 3552 moved objects, max delta = 0.4544537946, deltaT = 43.21799994
Iteration 3, 760 moved objects, max delta = 0.1626664987, deltaT = 49.93799996
Iteration 4, 448 moved objects, max delta = 0.08352620058, deltaT = 21.37899995
Iteration 5, 314 moved objects, max delta = 0.05451198188, deltaT = 45.36400008
Iteration 6, 245 moved objects, max delta = 0.03536519351, deltaT = 24.05999994
Iteration 7, 194 moved objects, max delta = 0.02896063535, deltaT = 47.68400002
Iteration 8, 180 moved objects, max delta = 0.02351709891, deltaT = 21.64899993
Iteration 9, 150 moved objects, max delta = 0.01979148735, deltaT = 23.39400005
Iteration 10, 138 moved objects, max delta = 0.01961250707, deltaT = 40.67999983
Iteration 11, 98 moved objects, max delta = 0.0184881949, deltaT = 27.09099984
Iteration 12, 81 moved objects, max delta = 0.01257349378, deltaT = 33.0079999
Iteration 13, 54 moved objects, max delta = 0.009189711885, deltaT = 30.53699994
Iteration 14, 44 moved objects, max delta = 0.005475311202, deltaT = 35.6099999
Iteration 15, 39 moved objects, max delta = 0.006051154042, deltaT = 19.96700001
Iteration 16, 37 moved objects, max delta = 0.006087746864, deltaT = 27.98200011
Iteration 17, 24 moved objects, max delta = 0.004638140749, deltaT = 48.26099992
Iteration 18, 20 moved objects, max delta = 0.002628167994, deltaT = 25.99900007
Iteration 19, 18 moved objects, max delta = 0.001613696854, deltaT = 30.57799983
Iteration 20, 21 moved objects, max delta = 0.0022131259, deltaT = 31.04500008
Iteration 21, 22 moved objects, max delta = 0.002849998344, deltaT = 22.68300009
Iteration 22, 24 moved objects, max delta = 0.002391444321, deltaT = 36.0389998
Iteration 23, 18 moved objects, max delta = 0.003873280227, deltaT = 19.21800017
Iteration 24, 15 moved objects, max delta = 0.002174919278, deltaT = 22.70099998
Iteration 25, 11 moved objects, max delta = 0.002986961836, deltaT = 45.5999999
Iteration 26, 13 moved objects, max delta = 0.001879422278, deltaT = 35.30800009
Iteration 27, 14 moved objects, max delta = 0.002173055058, deltaT = 27.0769999
Iteration 28, 12 moved objects, max delta = 0.002557607183, deltaT = 36.25399995
Iteration 29, 17 moved objects, max delta = 0.002669492214, deltaT = 18.26399994
Iteration 30, 19 moved objects, max delta = 0.00169091566, deltaT = 17.99300003
Iteration 31, 24 moved objects, max delta = 0.002924039725, deltaT = 41.148
Iteration 32, 24 moved objects, max delta = 0.003483310898, deltaT = 25.15700006
Iteration 33, 17 moved objects, max delta = 0.002985938335, deltaT = 42.59699988
Iteration 34, 19 moved objects, max delta = 0.002962307248, deltaT = 32.5
Iteration 35, 16 moved objects, max delta = 0.004100253035, deltaT = 20.31599998
Iteration 36, 16 moved objects, max delta = 0.00252689581, deltaT = 22.58500004
Iteration 37, 15 moved objects, max delta = 0.003437838153, deltaT = 47.06900001
Iteration 38, 18 moved objects, max delta = 0.002588483377, deltaT = 19.44799995
Iteration 39, 6 moved objects, max delta = 0.002256292742, deltaT = 38.55699992
Iteration 40, 7 moved objects, max delta = 0.0008110014308, deltaT = 16.71600008
Iteration 41, 7 moved objects, max delta = 0.0009680629983, deltaT = 43.03299999
Iteration 42, 3 moved objects, max delta = 0.0005720203044, deltaT = 17.56400013
Iteration 43, 3 moved objects, max delta = 0.0008677442837, deltaT = 47.45799994
Iteration 44, 1 moved object, max delta = 8.144132116e-05, deltaT = 23.20700002
Iteration 45, 3 moved objects, max delta = 0.0005517647072, deltaT = 44.16100001
Iteration 46, 4 moved objects, max delta = 0.001079828359, deltaT = 31.55800009
Iteration 47, 1 moved object, max delta = 0.0005157479903, deltaT = 46.39700007
Iteration 48, 0 moved object, max delta = 0, deltaT = 26.22300005
Total 48 iterations, 18303 moved objects, clustering performed in 1544.517 s
Total time with loading: 1729.758 s
