K-averages clustering of 19000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_9.matrix', metrics: object normalized
Loading data and computing initial values: 17.08200002 s (all future times given in seconds)
Iteration 1, 15078 moved objects, max delta = 0.9164378993, deltaT = 5.85800004
Iteration 2, 3203 moved objects, max delta = 0.8605942761, deltaT = 1.243999958
Iteration 3, 2116 moved objects, max delta = 0.4925081616, deltaT = 0.8129999638
Iteration 4, 802 moved objects, max delta = 0.3768415535, deltaT = 0.3090000153
Iteration 5, 597 moved objects, max delta = 0.1025086303, deltaT = 0.2300000191
Iteration 6, 382 moved objects, max delta = 0.09077120728, deltaT = 0.1480000019
Iteration 7, 314 moved objects, max delta = 0.07077833874, deltaT = 0.1229999065
Iteration 8, 303 moved objects, max delta = 0.06158996027, deltaT = 0.1180000305
Iteration 9, 241 moved objects, max delta = 0.05947433075, deltaT = 0.09500002861
Iteration 10, 230 moved objects, max delta = 0.04587875132, deltaT = 0.08999991417
Iteration 11, 199 moved objects, max delta = 0.03183473258, deltaT = 0.07800006866
Iteration 12, 164 moved objects, max delta = 0.03256578358, deltaT = 0.06399989128
Iteration 13, 152 moved objects, max delta = 0.02549279802, deltaT = 0.0600001812
Iteration 14, 144 moved objects, max delta = 0.02564879383, deltaT = 0.05599999428
Iteration 15, 110 moved objects, max delta = 0.02213657623, deltaT = 0.04399991035
Iteration 16, 92 moved objects, max delta = 0.01544585485, deltaT = 0.03699994087
Iteration 17, 79 moved objects, max delta = 0.01744103912, deltaT = 0.03100013733
Iteration 18, 58 moved objects, max delta = 0.007803366612, deltaT = 0.02399992943
Iteration 19, 57 moved objects, max delta = 0.009143064997, deltaT = 0.02300000191
Iteration 20, 70 moved objects, max delta = 0.007691977765, deltaT = 0.02800011635
Iteration 21, 69 moved objects, max delta = 0.008761924882, deltaT = 0.02799987793
Iteration 22, 56 moved objects, max delta = 0.009127404572, deltaT = 0.02300000191
Iteration 23, 41 moved objects, max delta = 0.006917870628, deltaT = 0.01699995995
Iteration 24, 28 moved objects, max delta = 0.003605297967, deltaT = 0.01200008392
Iteration 25, 9 moved objects, max delta = 0.001348518407, deltaT = 0.004999876022
Iteration 26, 11 moved objects, max delta = 0.004309878893, deltaT = 0.005000114441
Iteration 27, 16 moved objects, max delta = 0.007400065987, deltaT = 0.007999897003
Iteration 28, 5 moved objects, max delta = 0.00674457136, deltaT = 0.003000020981
Iteration 29, 7 moved objects, max delta = 0.001587470007, deltaT = 0.003999948502
Iteration 30, 9 moved objects, max delta = 0.001414524063, deltaT = 0.005000114441
Iteration 31, 13 moved objects, max delta = 0.004699306464, deltaT = 0.006000041962
Iteration 32, 13 moved objects, max delta = 0.003766795872, deltaT = 0.006999969482
Iteration 33, 8 moved objects, max delta = 0.004399549281, deltaT = 0.003999948502
Iteration 34, 15 moved objects, max delta = 0.002326902148, deltaT = 0.006999969482
Iteration 35, 18 moved objects, max delta = 0.002972510893, deltaT = 0.008000135422
Iteration 36, 9 moved objects, max delta = 0.001888777818, deltaT = 0.004999876022
Iteration 37, 8 moved objects, max delta = 0.002475315021, deltaT = 0.003999948502
Iteration 38, 19 moved objects, max delta = 0.004309849852, deltaT = 0.009000062943
Iteration 39, 22 moved objects, max delta = 0.006960990555, deltaT = 0.009999990463
Iteration 40, 20 moved objects, max delta = 0.006638376286, deltaT = 0.009999990463
Iteration 41, 8 moved objects, max delta = 0.001884605468, deltaT = 0.003999948502
Iteration 42, 0 moved object, max delta = 0, deltaT = 0.001000165939
Total 42 iterations, 24795 moved objects, clustering performed in 9.657999992 s
Total time with loading: 26.74000001 s
