K-averages clustering of 15000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_5.matrix'
Loading data and computing initial values: 152.7260001 s (all future times given in seconds)
Iteration 1, 11687 moved objects, max delta = 0.02411231874, deltaT = 37.01300001
Iteration 2, 1485 moved objects, max delta = 0.3368544356, deltaT = 47.9289999
Iteration 3, 772 moved objects, max delta = 0.09915918195, deltaT = 15.25699997
Iteration 4, 566 moved objects, max delta = 0.07875907212, deltaT = 30.24499989
Iteration 5, 432 moved objects, max delta = 0.05887986033, deltaT = 14.56599998
Iteration 6, 344 moved objects, max delta = 0.04905074652, deltaT = 29.59200001
Iteration 7, 276 moved objects, max delta = 0.05084942487, deltaT = 11.20499992
Iteration 8, 242 moved objects, max delta = 0.0405412994, deltaT = 23.67900014
Iteration 9, 192 moved objects, max delta = 0.04201780312, deltaT = 41.3599999
Iteration 10, 203 moved objects, max delta = 0.03489394056, deltaT = 14.3900001
Iteration 11, 190 moved objects, max delta = 0.03790397482, deltaT = 23.05999994
Iteration 12, 212 moved objects, max delta = 0.03350263053, deltaT = 25.26099992
Iteration 13, 212 moved objects, max delta = 0.03887261727, deltaT = 26.64899993
Iteration 14, 213 moved objects, max delta = 0.03940737794, deltaT = 20.44199991
Iteration 15, 223 moved objects, max delta = 0.03521556737, deltaT = 35.62800002
Iteration 16, 269 moved objects, max delta = 0.03945669727, deltaT = 21.34500003
Iteration 17, 254 moved objects, max delta = 0.04180112092, deltaT = 20.03900003
Iteration 18, 243 moved objects, max delta = 0.04387285349, deltaT = 15.08599997
Iteration 19, 263 moved objects, max delta = 0.04152118483, deltaT = 35.54999995
Iteration 20, 255 moved objects, max delta = 0.0376626709, deltaT = 15.73500013
Iteration 21, 251 moved objects, max delta = 0.04339162715, deltaT = 20.72399998
Iteration 22, 271 moved objects, max delta = 0.03499153423, deltaT = 29.421
Iteration 23, 257 moved objects, max delta = 0.03994103286, deltaT = 23.58999991
Iteration 24, 231 moved objects, max delta = 0.03844422266, deltaT = 26.76900005
Iteration 25, 208 moved objects, max delta = 0.03913517583, deltaT = 30.40900016
Iteration 26, 194 moved objects, max delta = 0.03221059138, deltaT = 20.73600006
Iteration 27, 205 moved objects, max delta = 0.02816124675, deltaT = 17.9059999
Iteration 28, 188 moved objects, max delta = 0.02670820649, deltaT = 19.29500008
Iteration 29, 154 moved objects, max delta = 0.0234877872, deltaT = 23.21899986
Iteration 30, 141 moved objects, max delta = 0.01565424884, deltaT = 11.03999996
Iteration 31, 135 moved objects, max delta = 0.0179402171, deltaT = 36.53800011
Iteration 32, 121 moved objects, max delta = 0.01854300768, deltaT = 21.25999999
Iteration 33, 97 moved objects, max delta = 0.0141096065, deltaT = 35.01599979
Iteration 34, 87 moved objects, max delta = 0.01490240257, deltaT = 39.22899985
Iteration 35, 85 moved objects, max delta = 0.01300844451, deltaT = 27.25300002
Iteration 36, 80 moved objects, max delta = 0.01373108752, deltaT = 13.63900018
Iteration 37, 77 moved objects, max delta = 0.01127169198, deltaT = 16.05900002
Iteration 38, 76 moved objects, max delta = 0.009072608412, deltaT = 18.14899993
Iteration 39, 63 moved objects, max delta = 0.01123733206, deltaT = 20.71799994
Iteration 40, 72 moved objects, max delta = 0.01044263242, deltaT = 24.86699986
Iteration 41, 62 moved objects, max delta = 0.01149397494, deltaT = 26.90199995
Iteration 42, 50 moved objects, max delta = 0.007518158556, deltaT = 17.42499995
Iteration 43, 54 moved objects, max delta = 0.006549858435, deltaT = 22.73599982
Iteration 44, 46 moved objects, max delta = 0.006604672817, deltaT = 29.9519999
Iteration 45, 39 moved objects, max delta = 0.006342290526, deltaT = 33.32399988
Iteration 46, 32 moved objects, max delta = 0.004490687297, deltaT = 38.97799993
Iteration 47, 27 moved objects, max delta = 0.005487831975, deltaT = 32.13300014
Iteration 48, 23 moved objects, max delta = 0.003182947931, deltaT = 35.92999983
Iteration 49, 21 moved objects, max delta = 0.002311414483, deltaT = 17.05599999
Iteration 50, 12 moved objects, max delta = 0.001021002681, deltaT = 38.08599997
Iteration 51, 13 moved objects, max delta = 0.001631021082, deltaT = 17.96799994
Iteration 52, 16 moved objects, max delta = 0.001267546443, deltaT = 14.68499994
Iteration 53, 12 moved objects, max delta = 0.003023835811, deltaT = 48.97899985
Iteration 54, 6 moved objects, max delta = 0.001783200097, deltaT = 34.16900015
Iteration 55, 2 moved objects, max delta = 0.0007610642386, deltaT = 16.93900013
Iteration 56, 1 moved object, max delta = 0.0002600418635, deltaT = 16.73900008
Iteration 57, 3 moved objects, max delta = 0.0004962765436, deltaT = 37.16499996
Iteration 58, 3 moved objects, max delta = 0.0003562140132, deltaT = 41.33099985
Iteration 59, 2 moved objects, max delta = 5.550607791e-05, deltaT = 23.54900002
Iteration 60, 2 moved objects, max delta = 0.0001318404251, deltaT = 21.45700002
Iteration 61, 2 moved objects, max delta = 0.0005025916614, deltaT = 26.37899995
Iteration 62, 4 moved objects, max delta = 0.0003916420831, deltaT = 24.01199985
Iteration 63, 4 moved objects, max delta = 0.0004717983641, deltaT = 18.20900011
Iteration 64, 3 moved objects, max delta = 0.0007327101349, deltaT = 33.99699998
Iteration 65, 2 moved objects, max delta = 0.0005541591766, deltaT = 12.30100012
Iteration 66, 3 moved objects, max delta = 0.0007061203051, deltaT = 28.23699999
Iteration 67, 2 moved objects, max delta = 0.0007839377392, deltaT = 31.58200002
Iteration 68, 0 moved object, max delta = 0, deltaT = 20.29399991
Total 68 iterations, 21972 moved objects, clustering performed in 1742.942 s
Total time with loading: 1895.802 s
