K-averages clustering of 12000 objects into 5 classes, similarity matrix in '/data/simple/testSwap_2.matrix', metrics: object normalized
Loading data and computing initial values: 6.778999805 s (all future times given in seconds)
Iteration 1, 9542 moved objects, max delta = 0.8628684401, deltaT = 2.318000078
Iteration 2, 1898 moved objects, max delta = 0.7168806503, deltaT = 0.4639999866
Iteration 3, 966 moved objects, max delta = 0.2547536555, deltaT = 0.2409999371
Iteration 4, 965 moved objects, max delta = 0.3890268467, deltaT = 0.2369999886
Iteration 5, 556 moved objects, max delta = 0.4095883535, deltaT = 0.1380000114
Iteration 6, 305 moved objects, max delta = 0.1256740259, deltaT = 0.07400012016
Iteration 7, 235 moved objects, max delta = 0.09884536707, deltaT = 0.05799984932
Iteration 8, 189 moved objects, max delta = 0.08903131139, deltaT = 0.04700016975
Iteration 9, 138 moved objects, max delta = 0.06027622611, deltaT = 0.03399991989
Iteration 10, 125 moved objects, max delta = 0.0583106854, deltaT = 0.03100013733
Iteration 11, 102 moved objects, max delta = 0.04996424609, deltaT = 0.02599978447
Iteration 12, 67 moved objects, max delta = 0.02989204565, deltaT = 0.01700019836
Iteration 13, 66 moved objects, max delta = 0.02282108734, deltaT = 0.01699995995
Iteration 14, 71 moved objects, max delta = 0.03175017478, deltaT = 0.01900005341
Iteration 15, 75 moved objects, max delta = 0.03260182519, deltaT = 0.01899981499
Iteration 16, 60 moved objects, max delta = 0.02913602723, deltaT = 0.0150001049
Iteration 17, 45 moved objects, max delta = 0.02705262851, deltaT = 0.01200008392
Iteration 18, 39 moved objects, max delta = 0.01525396051, deltaT = 0.009999990463
Iteration 19, 33 moved objects, max delta = 0.01428579915, deltaT = 0.008999824524
Iteration 20, 27 moved objects, max delta = 0.01434899697, deltaT = 0.006999969482
Iteration 21, 9 moved objects, max delta = 0.01484035537, deltaT = 0.003000020981
Iteration 22, 8 moved objects, max delta = 0.003133174443, deltaT = 0.003000020981
Iteration 23, 16 moved objects, max delta = 0.007701556148, deltaT = 0.005000114441
Iteration 24, 22 moved objects, max delta = 0.00618779287, deltaT = 0.006000041962
Iteration 25, 19 moved objects, max delta = 0.006695758743, deltaT = 0.004999876022
Iteration 26, 20 moved objects, max delta = 0.009514477409, deltaT = 0.006000041962
Iteration 27, 19 moved objects, max delta = 0.006892968935, deltaT = 0.006000041962
Iteration 28, 13 moved objects, max delta = 0.006641575709, deltaT = 0.003999948502
Iteration 29, 4 moved objects, max delta = 0.006003720984, deltaT = 0.0009999275208
Iteration 30, 0 moved object, max delta = 0, deltaT = 0.001000165939
Total 30 iterations, 15634 moved objects, clustering performed in 3.833000183 s
Total time with loading: 10.61199999 s
