17000, 5, /data/simple/testSwap_7.matrix, object normalized
359.6619999
0, 13485, 0.88003653, 41.88300014
1, 1744, 0.8272287371, 12.07299995
2, 336, 0.1678853084, 1.105000019
3, 162, 0.06292763549, 0.506000042
4, 75, 0.02640382068, 0.1080000401
5, 57, 0.0296391315, 0.1819999218
6, 31, 0.01046369496, 0.1449999809
7, 22, 0.00544791583, 0.03500008583
8, 19, 0.004220319087, 0.04099988937
9, 8, 0.003029922879, 0.008000135422
10, 13, 0.00279230418, 0.03900003433
11, 11, 0.004785356039, 0.1209998131
12, 4, 0.002713213665, 0.01200008392
13, 1, 0.0006326659995, 0.0009999275208
14, 0, 0, 0.001000165939
15, 15968, 56.31400013
415.9760001
