19000, 5, /data/simple/testSwap_9.matrix, object normalized
2.605000019
0, 15074, 0.8697457305, 6.032000065
1, 1484, 0.5836188, 0.5749998093
2, 560, 0.1494995597, 0.2190001011
3, 442, 0.1019829263, 0.1710000038
4, 347, 0.0884577945, 0.1340000629
5, 352, 0.0642500839, 0.1380000114
6, 281, 0.07048658627, 0.1089999676
7, 271, 0.04737942552, 0.1050000191
8, 244, 0.04225698277, 0.09500002861
9, 216, 0.04490267182, 0.08599996567
10, 162, 0.02989869976, 0.06699991226
11, 135, 0.01976413624, 0.05599999428
12, 128, 0.02165756215, 0.0529999733
13, 92, 0.0196566537, 0.03800010681
14, 77, 0.02007320717, 0.03299999237
15, 67, 0.01298499708, 0.02799987793
16, 84, 0.01672400582, 0.03600001335
17, 61, 0.01420424421, 0.02600002289
18, 60, 0.01546651625, 0.02500009537
19, 53, 0.01207005614, 0.02300000191
20, 46, 0.01264293733, 0.01999998093
21, 51, 0.00916972078, 0.02199983597
22, 34, 0.007113869802, 0.0150001049
23, 28, 0.006013263526, 0.01300001144
24, 27, 0.005432929347, 0.01200008392
25, 45, 0.008679060061, 0.01999998093
26, 55, 0.01111291399, 0.02300000191
27, 61, 0.01464665721, 0.02600002289
28, 56, 0.01068673167, 0.02399992943
29, 46, 0.01013060341, 0.01999998093
30, 56, 0.0113332802, 0.02399992943
31, 39, 0.01107412876, 0.01699995995
32, 53, 0.00950042243, 0.02200007439
33, 40, 0.007529014975, 0.01600003242
34, 29, 0.006789231632, 0.01300001144
35, 40, 0.01038498352, 0.01600003242
36, 32, 0.01221268618, 0.01399993896
37, 15, 0.003117201035, 0.006999969482
38, 9, 0.001602042744, 0.005000114441
39, 4, 0.0007728822177, 0.003000020981
40, 1, 0.0008827152193, 0.0009999275208
41, 0, 0, 0.00200009346
42, 20957, 8.384000063
10.98900008
