K-averages clustering of 18000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_8.matrix'
Loading data and computing initial values: 1.951999903 s (all future times given in seconds)
Iteration 1, 14078 moved objects, max delta = 0.01926283203, deltaT = 2.628000021
Iteration 2, 2259 moved objects, max delta = 0.4645803159, deltaT = 2.555999994
Iteration 3, 1082 moved objects, max delta = 0.1292738048, deltaT = 2.478000164
Iteration 4, 789 moved objects, max delta = 0.10168929, deltaT = 2.450999975
Iteration 5, 605 moved objects, max delta = 0.07882863473, deltaT = 2.490999937
Iteration 6, 471 moved objects, max delta = 0.0551502796, deltaT = 2.444999933
Iteration 7, 387 moved objects, max delta = 0.04750422067, deltaT = 2.473999977
Iteration 8, 292 moved objects, max delta = 0.04463500038, deltaT = 2.434999943
Iteration 9, 242 moved objects, max delta = 0.03298541255, deltaT = 2.434000015
Iteration 10, 212 moved objects, max delta = 0.02945815078, deltaT = 2.43200016
Iteration 11, 196 moved objects, max delta = 0.02246790806, deltaT = 2.441999912
Iteration 12, 155 moved objects, max delta = 0.020901183, deltaT = 2.436000109
Iteration 13, 135 moved objects, max delta = 0.01737443154, deltaT = 2.437000036
Iteration 14, 113 moved objects, max delta = 0.01228052509, deltaT = 2.470999956
Iteration 15, 89 moved objects, max delta = 0.01255414931, deltaT = 2.493000031
Iteration 16, 97 moved objects, max delta = 0.01054776922, deltaT = 2.43599987
Iteration 17, 98 moved objects, max delta = 0.01410671835, deltaT = 2.450000048
Iteration 18, 97 moved objects, max delta = 0.01187502326, deltaT = 2.447000027
Iteration 19, 91 moved objects, max delta = 0.009982105462, deltaT = 2.434999943
Iteration 20, 89 moved objects, max delta = 0.01301488106, deltaT = 2.50999999
Iteration 21, 88 moved objects, max delta = 0.01082919057, deltaT = 2.552999973
Iteration 22, 88 moved objects, max delta = 0.01103782782, deltaT = 2.447999954
Iteration 23, 89 moved objects, max delta = 0.01049560206, deltaT = 2.554000139
Iteration 24, 70 moved objects, max delta = 0.01068326742, deltaT = 2.476999998
Iteration 25, 67 moved objects, max delta = 0.008080016123, deltaT = 2.440999985
Iteration 26, 73 moved objects, max delta = 0.009765626303, deltaT = 2.532000065
Iteration 27, 62 moved objects, max delta = 0.01030480329, deltaT = 2.45299983
Iteration 28, 60 moved objects, max delta = 0.008354201472, deltaT = 2.48300004
Iteration 29, 54 moved objects, max delta = 0.005884006977, deltaT = 2.453999996
Iteration 30, 42 moved objects, max delta = 0.005940084516, deltaT = 2.509000063
Iteration 31, 42 moved objects, max delta = 0.004135486396, deltaT = 2.545000076
Iteration 32, 43 moved objects, max delta = 0.004148739875, deltaT = 2.480999947
Iteration 33, 39 moved objects, max delta = 0.004608101987, deltaT = 2.527999878
Iteration 34, 37 moved objects, max delta = 0.004318839863, deltaT = 2.450000048
Iteration 35, 29 moved objects, max delta = 0.00415303411, deltaT = 2.452000141
Iteration 36, 23 moved objects, max delta = 0.003560427155, deltaT = 2.446999788
Iteration 37, 21 moved objects, max delta = 0.003154815458, deltaT = 2.444000006
Iteration 38, 21 moved objects, max delta = 0.002179637688, deltaT = 2.452000141
Iteration 39, 20 moved objects, max delta = 0.003540038631, deltaT = 2.441999912
Iteration 40, 24 moved objects, max delta = 0.003095504355, deltaT = 2.444999933
Iteration 41, 31 moved objects, max delta = 0.003533939944, deltaT = 2.521000147
Iteration 42, 29 moved objects, max delta = 0.00357250089, deltaT = 2.493999958
Iteration 43, 30 moved objects, max delta = 0.004181489153, deltaT = 2.450000048
Iteration 44, 22 moved objects, max delta = 0.004696162135, deltaT = 2.451999903
Iteration 45, 16 moved objects, max delta = 0.002165577174, deltaT = 2.447000027
Iteration 46, 14 moved objects, max delta = 0.001797854796, deltaT = 2.447999954
Iteration 47, 12 moved objects, max delta = 0.001709529438, deltaT = 2.445000172
Iteration 48, 7 moved objects, max delta = 0.00141127268, deltaT = 2.449999809
Iteration 49, 10 moved objects, max delta = 0.001091058347, deltaT = 2.450999975
Iteration 50, 10 moved objects, max delta = 0.001233456012, deltaT = 2.441000223
Iteration 51, 13 moved objects, max delta = 0.0009839829469, deltaT = 2.448999882
Iteration 52, 11 moved objects, max delta = 0.001116298702, deltaT = 2.444999933
Iteration 53, 18 moved objects, max delta = 0.001863761774, deltaT = 2.44900012
Iteration 54, 19 moved objects, max delta = 0.001757664588, deltaT = 2.453000069
Iteration 55, 12 moved objects, max delta = 0.001377850958, deltaT = 2.44299984
Iteration 56, 8 moved objects, max delta = 0.002074676946, deltaT = 2.487000227
Iteration 57, 4 moved objects, max delta = 0.001180163551, deltaT = 2.537999868
Iteration 58, 5 moved objects, max delta = 0.0009947277994, deltaT = 2.46600008
Iteration 59, 3 moved objects, max delta = 0.001297191429, deltaT = 2.559000015
Iteration 60, 4 moved objects, max delta = 0.0009675772871, deltaT = 2.463999987
Iteration 61, 7 moved objects, max delta = 0.001273206726, deltaT = 2.465999842
Iteration 62, 10 moved objects, max delta = 0.001769198654, deltaT = 2.508000135
Iteration 63, 10 moved objects, max delta = 0.002469149924, deltaT = 2.520999908
Iteration 64, 8 moved objects, max delta = 0.00182347451, deltaT = 2.498000145
Iteration 65, 8 moved objects, max delta = 0.001720538131, deltaT = 2.472999811
Iteration 66, 8 moved objects, max delta = 0.001199460387, deltaT = 2.478000164
Iteration 67, 11 moved objects, max delta = 0.001760858531, deltaT = 2.447000027
Iteration 68, 12 moved objects, max delta = 0.002000017669, deltaT = 2.457999945
Iteration 69, 12 moved objects, max delta = 0.001452472781, deltaT = 2.450000048
Iteration 70, 16 moved objects, max delta = 0.001497237117, deltaT = 2.445999861
Iteration 71, 25 moved objects, max delta = 0.003129234972, deltaT = 2.450000048
Iteration 72, 26 moved objects, max delta = 0.002794172911, deltaT = 2.447999954
Iteration 73, 29 moved objects, max delta = 0.003987921914, deltaT = 2.508000135
Iteration 74, 24 moved objects, max delta = 0.002505679063, deltaT = 2.449999809
Iteration 75, 27 moved objects, max delta = 0.003321734527, deltaT = 2.452000141
Iteration 76, 20 moved objects, max delta = 0.002846945243, deltaT = 2.447000027
Iteration 77, 22 moved objects, max delta = 0.003397576502, deltaT = 2.448999882
Iteration 78, 25 moved objects, max delta = 0.004099114459, deltaT = 2.450999975
Iteration 79, 29 moved objects, max delta = 0.003683106386, deltaT = 2.450999975
Iteration 80, 26 moved objects, max delta = 0.002965839386, deltaT = 2.502000093
Iteration 81, 28 moved objects, max delta = 0.003475859441, deltaT = 2.450999975
Iteration 82, 19 moved objects, max delta = 0.00250175447, deltaT = 2.450000048
Iteration 83, 24 moved objects, max delta = 0.002509229013, deltaT = 2.450999975
Iteration 84, 30 moved objects, max delta = 0.00384697475, deltaT = 2.453999996
Iteration 85, 35 moved objects, max delta = 0.00420941196, deltaT = 2.457000017
Iteration 86, 31 moved objects, max delta = 0.003962941131, deltaT = 2.526000023
Iteration 87, 35 moved objects, max delta = 0.004400477461, deltaT = 2.523999929
Iteration 88, 48 moved objects, max delta = 0.005595980913, deltaT = 2.485000134
Iteration 89, 54 moved objects, max delta = 0.00766191121, deltaT = 2.471999884
Iteration 90, 67 moved objects, max delta = 0.007573612695, deltaT = 2.44900012
Iteration 91, 75 moved objects, max delta = 0.008731748156, deltaT = 2.471999884
Iteration 92, 64 moved objects, max delta = 0.006714562704, deltaT = 2.450999975
Iteration 93, 65 moved objects, max delta = 0.006809730492, deltaT = 2.446000099
Iteration 94, 76 moved objects, max delta = 0.008926518299, deltaT = 2.448999882
Iteration 95, 55 moved objects, max delta = 0.007649973036, deltaT = 2.45600009
Iteration 96, 54 moved objects, max delta = 0.007435772744, deltaT = 2.503999949
Iteration 97, 58 moved objects, max delta = 0.007303449388, deltaT = 2.523000002
Iteration 98, 52 moved objects, max delta = 0.005985389023, deltaT = 2.492000103
Iteration 99, 48 moved objects, max delta = 0.00520172308, deltaT = 2.450000048
Iteration 100, 52 moved objects, max delta = 0.004527155304, deltaT = 2.446999788
Iteration 101, 56 moved objects, max delta = 0.005207705369, deltaT = 2.447000027
Iteration 102, 41 moved objects, max delta = 0.006366250623, deltaT = 2.44900012
Iteration 103, 29 moved objects, max delta = 0.003915851638, deltaT = 2.454999924
Iteration 104, 21 moved objects, max delta = 0.003664934712, deltaT = 2.453000069
Iteration 105, 13 moved objects, max delta = 0.003695917123, deltaT = 2.50999999
Iteration 106, 13 moved objects, max delta = 0.001403530894, deltaT = 2.481999874
Iteration 107, 12 moved objects, max delta = 0.001054096797, deltaT = 2.457000017
Iteration 108, 14 moved objects, max delta = 0.001707410743, deltaT = 2.450000048
Iteration 109, 17 moved objects, max delta = 0.003065565925, deltaT = 2.498000145
Iteration 110, 11 moved objects, max delta = 0.002781207164, deltaT = 2.450999975
Iteration 111, 9 moved objects, max delta = 0.001435938682, deltaT = 2.448999882
Iteration 112, 8 moved objects, max delta = 0.002215975773, deltaT = 2.45600009
Iteration 113, 6 moved objects, max delta = 0.0008895474924, deltaT = 2.490999937
Iteration 114, 5 moved objects, max delta = 0.001370232486, deltaT = 2.448999882
Iteration 115, 5 moved objects, max delta = 0.001333781696, deltaT = 2.448000193
Iteration 116, 10 moved objects, max delta = 0.001338264233, deltaT = 2.444000006
Iteration 117, 2 moved objects, max delta = 0.0007945827151, deltaT = 2.451999903
Iteration 118, 1 moved object, max delta = 0.0004352342922, deltaT = 2.451999903
Iteration 119, 1 moved object, max delta = 0.0003097980997, deltaT = 2.498000145
Iteration 120, 1 moved object, max delta = 4.531226486e-05, deltaT = 2.52699995
Iteration 121, 2 moved objects, max delta = 0.0004012056136, deltaT = 2.479000092
Iteration 122, 2 moved objects, max delta = 0.0008244958164, deltaT = 2.49000001
Iteration 123, 5 moved objects, max delta = 0.0002672242635, deltaT = 2.463999987
Iteration 124, 3 moved objects, max delta = 0.0006728654167, deltaT = 2.448999882
Iteration 125, 1 moved object, max delta = 0.0003353924883, deltaT = 2.45600009
Iteration 126, 0 moved object, max delta = 0, deltaT = 2.448999882
Total 126 iterations, 24460 moved objects, clustering performed in 311.191 s
Total time with loading: 313.1429999 s
