K-averages clustering of 14000 objects into 5 classes, kernel matrix in '/data/simple/testSwap_4.matrix'
Loading data and computing initial values: 1.222000122 s (all future times given in seconds)
Iteration 1, 10812 moved objects, max delta = 0.0171617797, deltaT = 1.631000042
Iteration 2, 2562 moved objects, max delta = 0.3137615953, deltaT = 1.570999861
Iteration 3, 1137 moved objects, max delta = 0.2844624953, deltaT = 1.536000013
Iteration 4, 648 moved objects, max delta = 0.1176125107, deltaT = 1.519999981
Iteration 5, 516 moved objects, max delta = 0.1157217956, deltaT = 1.508000135
Iteration 6, 415 moved objects, max delta = 0.1028870645, deltaT = 1.497999907
Iteration 7, 349 moved objects, max delta = 0.07205169176, deltaT = 1.505000114
Iteration 8, 316 moved objects, max delta = 0.06184326731, deltaT = 1.490999937
Iteration 9, 267 moved objects, max delta = 0.05028497676, deltaT = 1.486000061
Iteration 10, 223 moved objects, max delta = 0.04246229069, deltaT = 1.486999989
Iteration 11, 205 moved objects, max delta = 0.02783927132, deltaT = 1.486999989
Iteration 12, 206 moved objects, max delta = 0.02821664188, deltaT = 1.480000019
Iteration 13, 179 moved objects, max delta = 0.0316783849, deltaT = 1.480000019
Iteration 14, 168 moved objects, max delta = 0.02417112198, deltaT = 1.478999853
Iteration 15, 161 moved objects, max delta = 0.02924485626, deltaT = 1.478000164
Iteration 16, 127 moved objects, max delta = 0.02702118384, deltaT = 1.473999977
Iteration 17, 133 moved objects, max delta = 0.01963472958, deltaT = 1.475999832
Iteration 18, 108 moved objects, max delta = 0.01989659249, deltaT = 1.476999998
Iteration 19, 116 moved objects, max delta = 0.0194380008, deltaT = 1.474000216
Iteration 20, 90 moved objects, max delta = 0.01885093015, deltaT = 1.475999832
Iteration 21, 101 moved objects, max delta = 0.01661170686, deltaT = 1.475000143
Iteration 22, 103 moved objects, max delta = 0.01985045261, deltaT = 1.474999905
Iteration 23, 107 moved objects, max delta = 0.01667048849, deltaT = 1.473999977
Iteration 24, 109 moved objects, max delta = 0.01604392664, deltaT = 1.536999941
Iteration 25, 98 moved objects, max delta = 0.01503929286, deltaT = 1.48300004
Iteration 26, 106 moved objects, max delta = 0.01652050994, deltaT = 1.473999977
Iteration 27, 123 moved objects, max delta = 0.01723137215, deltaT = 1.47300005
Iteration 28, 130 moved objects, max delta = 0.02016358306, deltaT = 1.470999956
Iteration 29, 148 moved objects, max delta = 0.01958965952, deltaT = 1.472000122
Iteration 30, 154 moved objects, max delta = 0.02379701919, deltaT = 1.477999926
Iteration 31, 146 moved objects, max delta = 0.02397188913, deltaT = 1.474999905
Iteration 32, 132 moved objects, max delta = 0.02400934976, deltaT = 1.47300005
Iteration 33, 153 moved objects, max delta = 0.02223037871, deltaT = 1.476000071
Iteration 34, 150 moved objects, max delta = 0.02432727955, deltaT = 1.476999998
Iteration 35, 167 moved objects, max delta = 0.02478244487, deltaT = 1.469000101
Iteration 36, 149 moved objects, max delta = 0.02989768651, deltaT = 1.476999998
Iteration 37, 133 moved objects, max delta = 0.03108684003, deltaT = 1.472999811
Iteration 38, 123 moved objects, max delta = 0.02371753935, deltaT = 1.47300005
Iteration 39, 111 moved objects, max delta = 0.02096840606, deltaT = 1.475000143
Iteration 40, 101 moved objects, max delta = 0.01715539357, deltaT = 1.472999811
Iteration 41, 83 moved objects, max delta = 0.01577935753, deltaT = 1.470000029
Iteration 42, 69 moved objects, max delta = 0.009823837334, deltaT = 1.475000143
Iteration 43, 56 moved objects, max delta = 0.01306388461, deltaT = 1.477999926
Iteration 44, 53 moved objects, max delta = 0.013527924, deltaT = 1.471999884
Iteration 45, 64 moved objects, max delta = 0.008064934432, deltaT = 1.475000143
Iteration 46, 54 moved objects, max delta = 0.008934494606, deltaT = 1.490999937
Iteration 47, 49 moved objects, max delta = 0.008164745048, deltaT = 1.5
Iteration 48, 41 moved objects, max delta = 0.004789915321, deltaT = 1.474999905
Iteration 49, 36 moved objects, max delta = 0.004116342154, deltaT = 1.505000114
Iteration 50, 28 moved objects, max delta = 0.003251042862, deltaT = 1.474999905
Iteration 51, 32 moved objects, max delta = 0.003060434743, deltaT = 1.479000092
Iteration 52, 27 moved objects, max delta = 0.004324927505, deltaT = 1.476000071
Iteration 53, 20 moved objects, max delta = 0.00317301268, deltaT = 1.476999998
Iteration 54, 17 moved objects, max delta = 0.003223271391, deltaT = 1.475999832
Iteration 55, 15 moved objects, max delta = 0.002489317783, deltaT = 1.495000124
Iteration 56, 11 moved objects, max delta = 0.002460488837, deltaT = 1.542999983
Iteration 57, 8 moved objects, max delta = 0.002336967696, deltaT = 1.510999918
Iteration 58, 8 moved objects, max delta = 0.002205461708, deltaT = 1.486999989
Iteration 59, 5 moved objects, max delta = 0.001354304398, deltaT = 1.480000019
Iteration 60, 6 moved objects, max delta = 0.0004691247324, deltaT = 1.480000019
Iteration 61, 5 moved objects, max delta = 0.001863589637, deltaT = 1.472000122
